Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4533.0 at 16:35 10/2/2010  Report at 19:05 Wednesday 10/2/2010. Processed 19:12 Wednesday 10/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,102.05,100,1020,102.05,103.699,100.00,7.265sa,31/03/10,30/09/11m,102.5,9.2
99.61,99.50,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,99.50,-,100.00,9.0q,1/04/10,31/07/10i,100,12.8
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,-,-,100.00,7.82,-,7/09/2012,-,-
103.00,100.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,-,-,102.51,103.00,100.00,8.79,-,23/11/2012,-,-
770.00,200.00,770.00,750.00,CBHGA,CBH Res Ltd 7.25%cn12,770.00,4,292.6,760.00,780.00,1000.00,7.25sa,15/03/10,3/05/12m,-,22.9
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.00,105.00,HBSHA,Heritage Bld Soc 10%3mth19,105.00,10,106.05,105.00,106.00,100.00,10.000q,17/02/10,27/10/14i,100,3.8
0.80,0.675,-,-,MSCHF,Minerals Corp 10.5%db11,0.75,-,-,0.65,0.78,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1576.00,n/a,1/04/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3971.00,n/a,1/04/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4226.00,n/a,1/04/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,19.80,-,-,19.70,23.00,100.00,6.18sa,20/03/10,20/03/12m,100,110.6
114.00,100.00,108.76,108.00,AQNHA,AMP Grp Finance frn apr19,108.00,9,95.088,107.51,107.997,100.00,8.755q,17/02/10,15/05/14i,100,3.9
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,65.80,-,-,61.80,63.50,100.00,4.80q,2/03/10,undated,100,4.8
65.00,13.00,61.70,60.61,GINHA,Generator Income gennote2,60.61,27,166.278,60.61,63.00,100.00,6.130q,8/04/10,8/10/11m,100,36.7
98.00,92.75,97.00,97.00,HLCHA,Halcyon Sec hlcnte10,97.00,1,9.7,97.00,98.00,100.00,7.51q,3/05/10,3/08/10m,100,10.9
83.00,29.00,72.00,70.00,MBLHB,Macq Bank Ltd inc sec,71.00,12,86.118,71.00,72.50,100.00,5.41q,15/01/10,undated,100,5.2
0.231,0.021,0.198,0.198,MFNHA,Macq Fortress frn aug35,0.198,376,7.444,0.198,0.21,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.00,76.97,76.26,NABHA,National Aust Bank natincsec,76.26,56,430.519,76.00,76.97,100.00,5.255q,15/02/10,undated,100,3.6
93.00,45.00,92.00,91.00,NXBHC,Nexus Bonds Ltd nexus3,91.00,2,13.75,91.00,92.00,100.00,7.00q,14/03/10,14/12/10m,100,16.5
60.00,40.00,-,-,NXBHD,  nexus4,60.00,-,-,60.00,61.50,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,91.02,90.60,SAKHA,Sthn Cross Air skies,91.00,133,1205.76,90.32,90.90,100.00,5.910q,27/04/10,1/01/12i,100,7.7
72.00,35.00,63.20,63.00,SUNHB,Suncorp-Metway cap. note,63.20,20,126.2,61.10,63.50,100.00,4.80q,15/02/10,undated,100,4.8
107.95,101.20,104.25,104.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.25,22,225.491,104.00,104.25,100.00,8.255q,17/02/10,1/05/14i,100,3.7
98.80,84.20,96.95,96.51,WOWHB,Woolworths Ltd perp.frn,96.85,431,4175.31,96.52,96.90,100.00,5.350q,15/03/10,15/09/11i,100,3.9
