Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4816.1 at 16:36 29/4/2010  Report at 19:05 Thursday 29/4/2010. Processed 19:08 Thursday 29/4/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,90.00,102.00,102.00,LEPHB,ALE Prop Grp 7.265un11,102.00,10,102,101.05,102.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,8.0
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,13.4
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,95.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,100.10,-,-,100.25,101.50,100.00,8.79,-,23/11/2012,-,-
950.00,240.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,950.00,-,-,956.00,970.00,1000.00,7.25sa,15/09/10,3/05/12m,-,10.6
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,106.50,106.50,HBSHA,Heritage Bld Soc 10%3mth19,106.50,3,29.82,106.00,107.60,100.00,10.000q,17/05/10,27/10/14i,100,3.0
0.80,0.35,-,-,MSCHF,Minerals Corp 10.5%db11,0.35,-,-,0.315,0.45,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1426.00,n/a,3/06/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3851.00,n/a,3/06/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4089.00,n/a,3/06/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
31.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,31.00,-,-,29.52,33.00,100.00,7.14sa,20/09/10,20/03/12m,100,79.0
114.00,103.00,110.70,110.60,AQNHA,AMP Grp Finance frn apr19,110.70,3,35.182,111.00,111.30,100.00,8.977q,17/05/10,15/05/14i,100,3.3
72.00,57.00,68.00,68.00,BENHB,Bendigo & Adelaide cap. note,68.00,1,9.52,68.00,68.40,100.00,4.98q,31/05/10,undated,100,4.4
80.00,23.50,71.00,69.05,GINHA,Generator Income gennote2,69.05,10,70.3,69.10,71.50,100.00,6.468q,8/07/10,8/10/11m,100,31.0
