Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4547.6 at 16:47 4/11/2009  Report at 19:05 Wednesday 4/11/2009. Processed 20:07 Wednesday 4/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,100.65,-,-,100.60,102.449,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.6
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,97.20,-,100.00,9.0q,1/01/10,31/07/10i,100,11.2
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.50,-,-,97.50,100.50,100.00,7.82,-,7/09/2012,-,-
540.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,540.00,-,-,540.00,550.00,1000.00,7.25sa,15/03/10,3/05/12m,-,38.3
1200.00,0.12,-,-,GOAG,Gold Aura Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.00,102.95,104.90,104.00,HBSHA,Heritage Bld Soc 10%3mth19,104.90,13,139.54,104.15,105.25,100.00,10,-,25/10/2019,-,-
0.80,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.80,-,-,0.75,0.93,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1798.00,n/a,2/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4150.00,n/a,2/01/10,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4430.00,n/a,2/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
50.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,17.00,-,-,10.00,19.00,100.00,6.18sa,20/03/10,20/03/12m,100,103.1
114.00,100.00,110.25,110.00,AQNHA,AMP Grp Finance frn apr19,110.25,14,159.223,110.00,110.25,100.00,8.030q,17/11/09,15/05/14i,100,0.4
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,71.99,-,-,70.50,71.99,100.00,4.03q,30/11/09,undated,100,3.8
53.00,13.00,48.00,48.00,GINHA,Generator Income gennote2,48.00,3,14.4,48.00,52.00,100.00,5.670q,8/01/10,8/10/11m,100,46.7
98.00,86.00,95.40,95.40,HLCHA,Halcyon Sec hlcnte10,95.40,1,9.54,95.32,96.50,100.00,7.37q,3/02/10,3/08/10m,100,10.4
83.00,29.00,81.30,81.00,MBLHB,Macq Bank Ltd inc sec,81.25,18,145.688,81.25,81.35,100.00,5.41q,15/01/10,undated,100,3.6
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.23,-,-,0.23,0.239,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,56.00,82.80,81.50,NABHA,National Aust Bank natincsec,82.00,68,561.245,82.00,83.00,100.00,4.53q,16/11/09,undated,100,2.9
96.50,60.00,95.50,94.50,NXBHB,Nexus Bonds Ltd frn dec09,95.50,14,129.092,95.25,96.30,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,70.00,68.10,NXBHC,  nexus3,68.10,5,34.245,60.00,70.00,100.00,6.11q,14/12/09,14/12/10m,100,43.2
59.80,39.00,-,-,NXBHD,  nexus4,57.00,-,-,57.20,57.50,100.00,5.79q,20/11/09,23/06/15m,100,n/a
92.00,58.00,90.50,90.00,SAKHA,Sthn Cross Air skies,90.021,106,952.109,90.02,91.25,100.00,5.170q,27/01/10,1/01/12i,100,7.4
72.50,35.00,-,-,SUNHB,Suncorp-Metway cap. note,71.00,-,-,71.00,71.99,100.00,4.03q,15/11/09,undated,100,3.7
107.85,101.20,105.50,105.10,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.50,9,90.57,105.05,105.50,100.00,7.288q,17/11/09,1/05/14i,100,0.0
98.80,84.20,97.95,97.50,WOWHB,Woolworths Ltd perp.frn,97.70,38,367.899,97.38,97.70,100.00,4.555q,15/12/09,15/09/11i,100,2.8
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,-,-,AGIG,Ainsworth Game Tech 8% cn11,0.79,-,-,0.79,0.82,1.30,8.0sa,31/12/09,31/12/09m,1.3,1118.2
2.04,0.94,-,-,AZZG,Antares Energy 10% cn13,2.04,-,-,2.00,2.05,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.815,0.14,-,-,AXOG,Aurox Res 7%cnjun10,0.79,-,-,0.78,0.84,0.95,7.0sa,31/12/09,30/06/10m,0.95,45.1
0.55,0.11,0.47,0.46,BECG,Becton Prop Grp 9.5% cn10,0.46,350,16.35,0.46,0.48,0.65,9.5sa,31/12/09,30/06/10m,0.65,85.6
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.13,-,1.00,7.0sa,31/12/09,23/12/10m,1,n/a
