Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4327.4 at 2012-02-15T16:37:55. Report at Wednesday, February 15, 2012. Processed Thursday at 2012-02-16T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
,
102.00,98.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.65,-,-,100.65,101.50,100.00,7.820q,14/04/12,9/07/12,100.00,+9.1,,
103.95,99.50,101.97,101.97,BZBHA,Brookfield Bonds B 8.79%3m12,101.97,20,208.529,101.90,102.50,100.00,8.790q,14/04/12,23/11/12,100.00,+6.0,,
111.00,105.00,-,-,HBSHA,Heritage Bank 10%3mth19,107.00,-,-,107.00,107.50,100.00,10.000q,17/02/12,27/10/14i,100.00,7.1,,
5697.365,5697.365,-,-,LSBHB,Pentagon Capital lsbfr10,5697.365,-,-,-,-,2426,n/a,1/04/12,1/10/14m,-,n/a,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,2517,n/a,1/04/12,1/10/14m,-,n/a,,
Floating Rate Notes,,
,
103.50,97.50,101.50,101.50,LEPHC,ALE Prop Grp frn3mth14,101.50,3,28.420,100.75,101.50,100.00,9.380q,17/02/12,15/05/14i,100.00,+3.4,,
97.25,72.00,97.00,97.00,AFPHA,Alpha Financial Prod ser1frn12,97.00,2,19.400,97.00,97.75,100.00,7.06sa,20/03/12,20/03/12m,100.00,n/a,,
111.00,102.75,106.00,105.50,AQNHA,AMP Grp Finance frn apr19,105.50,5,49.961,105.50,106.00,100.00,9.110q,15/02/12,15/05/14i,100.00,+2.1,,
105.50,100.50,103.90,103.40,AYUHA,Aust Unity frn apr16,103.40,7,67.310,103.01,103.60,100.00,7.940q,14/04/12,14/04/16i,100.00,+2.8,,
102.30,98.00,98.50,98.50,BENHA,Bendigo And Adelaide bondmar14,98.50,1,9.850,98.50,99.00,100.00,5.945q,15/03/12,17/03/14h,100.00,+2.7,,
79.50,62.50,-,-,BENHB,  cap. note,73.00,-,-,70.00,72.90,100.00,.00q,30/05/12,undated,100.00,+3.2,,
101.30,97.01,98.00,97.50,CBAHA,Commonwealth Bank bonddec15,97.50,32,309.742,97.50,97.75,100.00,5.440q,15/04/12,24/12/15h,100.00,+1.9,,
79.75,62.03,69.60,69.08,MBLHB,Macq Bank inc sec,69.60,23,159.039,69.10,69.50,100.00,6.17q,16/04/12,undated,100.00,+4.7,,
84.00,73.10,77.65,76.50,NABHA,National Aust Bank natincsec,77.00,143,1106.61,76.50,77.00,100.00,5.61q,15/05/12,undated,100.00,+3.1,,
76.01,66.36,-,-,NXBHD,Nexus Bonds nexus4,76.00,-,-,74.26,76.00,100.00,6.72q,20/05/12,23/06/15m,100.00,n/a,,
103.80,101.10,102.00,101.20,ORGHA,Origin Energy frn dec71,101.20,163,1654.81,101.20,101.50,100.00,8.470q,22/03/12,22/12/16i,100.00,+4.0,,
101.50,90.00,97.30,97.00,PRYHA,Primary Health Care bondsep15,97.00,7,72.533,96.90,97.30,100.00,8.500q,29/03/12,28/09/15i,100.00,+5.4,,
72.99,60.01,-,-,SBKHB,Suncorp-Metway cap. note,64.00,1,6.272,63.51,64.00,100.00,5.11q,15/05/12,undated,100.00,+4.0,,
108.00,101.30,104.00,103.80,TAHHA,Tabcorp Hldgs bondmay14,104.00,7,75.946,103.80,104.00,100.00,8.610q,17/02/12,1/05/14i,100.00,+2.3,,
106.55,102.90,104.00,103.20,WOWHC,Woolworths frn nov36,104.00,368,3818.99,103.50,104.00,100.00,7.610q,24/02/12,24/11/16i,100.00,+2.9,,
Convertible Notes,,
,
.97,.75,-,-,AYIG,A1 Invest & Res 12%  cn12,.75,-,-,.75,.85,1.00,12.0q,31/03/12,30/09/12m,1.00,82.7,,
1.07,1.07,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1,.10,-,4/1/2015,-,-,,
1.35,1.16,-,-,AGIG,Ainsworth Game Tech 10% cn14,1.34,-,-,1.19,1.34,1.30,8.0sa,31/12/11,31/12/11m,-,n/a,,
2.05,2.00,-,-,AZZG,Antares Energy 10% cn13,2.05,-,-,2.05,-,2.00,10.0q,30/04/12,31/10/13h,2.00,8.7,,
106.00,101.15,105.00,104.50,AFIG,Aust Foundat 6.25% cn,104.65,59,616.170,104.65,106.00,100.00,6.25sa,29/02/12,28/02/17h,100.00,5.2,,
.15,.15,-,-,DVAG,Diversa 11% cn14,.15,-,-,-,.144,.11,.11,-,30/9/2014,-,-,,
101.65,91.50,100.00,99.11,HLNG,Healthscope Notes 11.25% cn,99.11,39,391.935,99.11,100.00,100.00,11.25q,25/03/12,17/06/16m,100.00,12.0,,
105.25,96.00,104.75,104.10,IANG,IAG Finance (Nz) exch.note,104.10,33,348.217,104.10,104.55,100.00,5.982q,15/03/12,15/12/19h,100.00,+3.6,,
1.83,1.635,-,-,IMFG,IMF (Aust) 10.25% cn,1.75,-,-,1.74,1.75,1.65,10.25q,31/03/12,30/12/14h,1.65,8.5,,
.43,.362,.37,.362,KBLGA,KBL Min 10% cn,.362,917,33.442,.362,.374,.38,.10,-,5/8/2016,-,-,,
.10,.035,-,-,MSTG,Metal Storm 10% cn15,.051,-,-,.07,.11,.14,12.0q,1/09/11,1/03/12m,-,n/a,,
.10,.04,-,-,MSTGA,  sec cn15,.10,-,-,.061,.10,.135,-,-,1/3/2015,-,-,,
83.00,69.00,82.00,82.00,NFNG,Nufarm Finance (Nz) exc.nov11,82.00,6,47.396,81.65,82.00,100.00,8.610sa,15/04/12,undated,100.00,n/a,,
100.50,88.00,90.10,90.00,PPCG,Peet 9.5% cn,90.00,30,270.200,90.00,90.50,100.00,9.5sa,16/06/12,16/06/16h,100.00,13.1,,
.16,.045,.08,.08,RSNG,Renison Cons 12% cn12,.08,52,-,.08,.235,.33,.12,-,31/3/2012,-,-,,
.05,.04,-,-,VHLGA,Virax cn mar12,.05,-,-,.05,-,.10,-,-,8/12/11m,.12,n/a,,
Hybrid Securities,,
,
105.50,96.80,102.40,102.20,ANZPA,ANZ Banking Grp pref cps2,102.20,86,881.104,102.15,102.20,100.00,5.352q,15/03/12,15/12/16i,100.00,+2.9,,
103.35,96.50,100.00,99.75,ANZPB,  pref cps1,99.85,76,763.753,99.80,100.00,100.00,4.932q,15/03/12,15/06/14i,100.00,+3.1,,
104.00,99.05,99.78,99.301,ANZPC,  pref cps3,99.65,82,819.057,99.30,99.639,100.00,5.529sa,1/03/12,1/09/17i,100.00,+3.1,,
98.00,81.25,92.10,92.10,AAZPB,Australand Assets assets,92.10,9,82.522,92.10,92.69,100.00,9.213q,31/03/12,undated,100.00,n/a,,
96.99,77.00,84.99,84.50,BOQPC,Bank Of Queensland pref,84.99,2,14.654,83.75,84.95,100.00,4.697sa,15/04/12,17/12/12i,100.00,+20.1,,
