Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4925.9 at 16:34 1/4/2010  Report at 17:15 Thursday 1/4/2010. Processed 17:57 Thursday 1/4/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,87.00,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,99.30,103.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,6.8
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,10.1
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,98.50,101.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.00,-,-,100.10,102.00,100.00,8.79,-,23/11/2012,-,-
855.00,226.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,850.00,-,-,850.00,900.00,1000.00,7.25sa,15/09/10,3/05/12m,-,16.3
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,105.10,105.10,HBSHA,Heritage Bld Soc 10%3mth19,105.10,5,52.55,105.10,106.98,100.00,10.000q,17/05/10,27/10/14i,100,3.2
0.80,0.64,-,-,MSCHF,Minerals Corp 10.5%db11,0.64,-,-,0.52,0.69,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1501.00,n/a,1/05/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3911.00,n/a,1/05/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4158.00,n/a,1/05/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.50,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,24.00,-,-,24.00,-,100.00,7.14sa,20/09/10,20/03/12m,100,93.1
114.00,100.00,109.94,109.80,AQNHA,AMP Grp Finance frn apr19,109.94,17,181.494,109.60,110.20,100.00,8.977q,17/05/10,15/05/14i,100,3.3
