Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4418.4 at 16:38 24/8/2010  Report at 19:05 Tuesday 24/8/2010. Processed 19:18 Tuesday 24/8/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,-,-,LEPHB,ALE Prop Grp 7.265un11,104.50,-,-,105.50,106.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,8.0
102.50,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.95,-,-,101.50,101.95,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,102.10,102.10,BZBHA,Brookfield Bonds B 8.79%3m12,102.10,9,86.785,102.10,103.00,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,108.00,-,-,107.825,-,100.00,10.000q,17/11/10,27/10/14i,100,2.9
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1121.00,n/a,1/10/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3605.00,n/a,1/10/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3812.00,n/a,1/10/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,101.85,101.85,LEPHC,ALE Prop Grp frn3mth14,101.85,11,114.072,101.90,102.50,100.00,8.64,-,20/8/2014,-,-
38.00,10.196,38.00,35.00,AFPHA,Alpha Financial Prod ser1frn12,38.00,16,57.6,35.00,39.00,100.00,7.14sa,20/09/10,20/03/12m,100,81.3
114.00,106.10,109.65,108.82,AQNHA,AMP Grp Finance frn apr19,109.65,21,233.042,109.50,109.65,100.00,9.490q,17/11/10,15/05/14i,100,1.9
72.00,62.00,65.00,65.00,BENHB,Bendigo & Adelaide cap. note,65.00,8,49.335,63.71,64.00,100.00,.00q,30/11/10,undated,100,4.2
80.50,44.00,80.00,78.70,GINHA,Generator Income gennote2,78.80,11,83.15,78.80,80.00,100.00,6.840q,8/10/10,8/10/11m,100,26.2
83.00,67.10,73.65,73.50,MBLHB,Macq Bank Ltd inc sec,73.50,9,65.729,73.50,73.70,100.00,6.58q,15/10/10,undated,100,4.4
0.231,0.15,0.17,0.17,MFNHA,Macq Fortress frn aug35,0.17,147,2.494,0.17,0.179,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,77.60,77.00,NABHA,National Aust Bank natincsec,77.449,243,1883.59,77.20,77.45,100.00,6.00q,15/11/10,undated,100,3.2
98.00,55.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,97.00,-,-,96.71,101.00,100.00,7.66q,14/09/10,14/12/10m,100,18.8
65.50,55.00,-,-,NXBHD,  nexus4,65.00,-,-,63.001,66.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,82.01,94.25,93.57,SAKHA,Sthn Cross Air skies,94.25,17,160.271,93.56,94.20,100.00,6.640q,27/10/10,1/01/12i,100,7.3
72.00,58.06,-,-,SUNHB,Suncorp-Metway cap. note,66.90,-,-,66.20,66.90,100.00,5.50q,15/11/10,undated,100,3.8
107.95,102.20,104.90,104.55,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.90,18,189.723,104.80,104.90,100.00,8.990q,17/11/10,1/05/14i,100,2.8
99.20,95.00,99.10,98.70,WOWHB,Woolworths Ltd perp.frn,98.71,44,433.96,98.70,99.10,100.00,6.008q,15/09/10,15/09/11i,100,3.6
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.93,-,-,0.94,0.97,1.30,8.0sa,31/12/10,31/12/11m,1.3,38.2
2.07,1.81,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,1.82,2.00,2.00,10.0q,31/10/10,31/10/13h,-,n/a
0.58,0.30,-,-,BECG,Becton Prop Grp 9.5% cn12,0.36,-,-,0.36,0.395,0.65,9.5sa,31/12/10,30/06/12m,0.65,34.8
0.23,0.12,-,-,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.11,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.12,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.90,-,-,0.83,0.89,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.055,0.90,1.051,1.051,DRAG,Dragon Min Ltd 10% cn11,1.051,700,73.57,1.051,1.065,1.05,10.0q,30/09/10,10/02/11m,1.05,13.4
0.60,0.60,-,-,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.70,2.15,2.67,2.67,HSKG,Heemskirk Cons 8% cn11,2.67,35,9.345,2.68,2.80,3.00,12.0q,30/09/10,29/04/11m,3,33.4
103.50,80.51,102.75,102.10,IANG,IAG Finance (Nz) exch.note,102.15,175,1784.78,102.10,102.20,100.00,6.236q,15/09/10,15/12/19h,100,3.9
0.14,0.08,-,-,MSTG,Metal Storm Ltd 10% cn11,0.08,-,-,0.075,0.10,0.14,12.0q,22/09/10,1/09/11m,0.14,79.5
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.007,0.09,0.135,-,-,9/01/2011,-,-
95.50,58.00,61.005,59.997,NFNG,Nufarm Finance (Nz) exc.nov11,60.00,30,178.759,59.505,60.50,100.00,6.710sa,15/10/10,24/11/11i,100,54.9
0.12,0.04,-,-,RSNG,Renison Cons 12% cn12,0.09,-,-,0.011,0.09,0.33,0.12,-,31/3/2012,-,-
1.28,0.675,-,-,RSGG,Resolute Min 12% cn12,0.90,-,-,0.81,0.88,0.50,12.0q,21/12/10,31/12/12m,-,n/a
100.00,93.251,-,-,SKAG,Skycity Invest aces,99.76,-,-,99.82,100.599,100.00,5.011q,15/09/10,15/12/10h,100,7.9
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/10/10,30/6/11m,0.55,42.2
0.27,0.06,-,-,VHLG,Virax Hldgs cn dec11,0.10,-,-,-,0.20,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
105.40,99.00,105.40,104.75,ANZPA,ANZ Banking Grp pref,104.75,225,2368.08,104.70,105.15,100.00,5.606q,15/09/10,15/12/16i,100,2.5
103.00,95.50,102.20,101.85,ANZPB,  pref,102.00,51,518.783,101.85,102.18,100.00,5.186q,15/09/10,15/06/14i,100,2.3
90.50,73.00,88.10,87.20,AAZPB,Australand Assets assets,87.20,43,377.574,87.30,87.90,100.00,9.640q,30/09/10,undated,100,n/a
102.95,97.50,101.31,101.30,BOQPA,Bank of Qld reset prf,101.30,4,38.395,101.35,102.21,100.00,5.124sa,15/10/10,15/10/10h,100,n/a
93.50,81.50,90.10,89.90,BOQPC,  pref,89.95,23,210.222,89.50,89.95,100.00,4.767sa,15/10/10,17/12/12i,100,7.7
103.00,95.00,102.00,101.60,BENPA,Bendigo & Adelaide pref,101.60,18,181.584,101.55,101.60,100.00,6.16sa,1/11/10,1/11/12h,100,9.4
93.45,80.20,91.00,90.10,BENPB,  pref,90.20,4,36.299,90.20,90.40,100.00,4.486q,15/09/10,15/06/15h,100,3.8
92.50,81.99,91.60,91.60,BENPC,  pref,91.60,3,27.48,91.60,92.48,100.00,4.646q,10/10/10,10/10/14i,100,4.5
1.90,1.67,-,-,CAMPA,Clime Capital 7.5% pref,1.77,-,-,1.78,1.85,2.40,5.250q,6/10/10,30/04/17i,2.4,7.0
0.59,0.331,0.361,0.361,CMIPC,CMI Ltd pref.cl.a,0.361,35,1.26,0.366,0.37,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,209.00,208.85,CBAPA,C'wlth Bank  of Aust  perls v,208.91,57,1186.3,208.91,209.00,200.00,5.690q,1/11/10,31/10/14i,200,2.3
196.60,185.00,195.95,194.75,CBAPB,  perls iv,195.95,113,2206.99,195.95,196.00,200.00,4.045q,31/10/10,31/10/12i,200,2.3
87.70,79.15,86.25,85.95,DXRPA,Dexus Rents Tr rents,86.00,3,25.196,86.25,87.00,100.00,6.140q,17/10/10,1/07/12i,100,10.8
65.003,37.50,-,-,ELDPA,Elders Ltd hybrids,50.00,-,-,48.30,49.40,100.00,5.027q,30/09/10,30/06/11i,100,100.1
93.70,76.00,90.15,89.75,FXJPB,Fairfax Media Ltd pref,90.15,42,378.804,90.15,90.35,100.00,6.450sa,31/10/10,30/04/11i,100,21.6
75.00,58.51,72.00,71.75,GMPPA,Goodman Plus Tr stepup pf,72.00,21,151.818,71.90,72.00,100.00,6.800q,21/09/10,21/03/13i,100,17.1
81.00,50.55,69.00,68.00,GNSPA,Gunns Ltd forests,69.00,9,63.582,67.70,69.00,100.00,6.916q,14/10/10,undated,100,n/a
102.54,94.50,101.50,101.01,IAGPA,Insurance Aust Grp 5.63%pref,101.10,20,201.893,101.10,101.50,100.00,5.63sa,15/12/10,15/06/12h,100,8.3
111.00,103.51,108.75,108.00,MQCPA,Macq Cps Tr pref,108.00,54,580.648,108.00,108.40,100.00,11.10sa,31/12/10,30/06/13h,100,8.6
86.90,51.99,78.90,78.20,MXUPA,Multiplex Sites sites,78.20,7,52.534,78.20,78.90,100.00,8.740q,18/10/10,undated,100,6.7
96.99,89.05,96.20,95.61,ORIPB,Orica Ltd pref,96.20,9,88.498,95.61,96.20,100.00,6.415sa,30/11/10,30/11/11i,100,6.0
74.50,35.00,57.90,57.90,PXUPA,PaperlinX Sps Tr pref,57.90,12,67.164,57.50,58.00,100.00,7.365sa,31/12/10,30/06/12i,100,38.6
188.00,160.00,179.94,179.00,PCAPA,Preferred Capital perls iii,179.50,30,542.651,179.00,179.40,200.00,4.109q,6/10/10,6/04/16i,200,3.6
99.00,92.16,94.99,93.53,RHCPA,Ramsay Health Care cares,94.25,55,519.75,94.25,94.45,100.00,5.294sa,20/10/10,20/10/10i,100,63.6
88.99,75.20,85.00,84.70,SVWPA,Seven Grp Hldgs pref,84.70,29,248.057,84.70,85.00,100.00,6.790sa,30/11/10,31/05/10i,100,7.2
103.00,94.15,101.751,101.751,SUNPA,Suncorp-Metway 5.068%prf,101.751,-,3.46,101.85,102.89,100.00,5.068sa,14/09/10,14/09/11h,100,8.8
100.00,90.71,100.00,99.76,SUNPB,  pref,99.99,58,574.95,99.99,100.00,100.00,5.676q,15/09/10,14/06/13m,100,4.0
77.00,56.96,62.90,61.60,TPAPA,Transpacific Sps stepup pf,62.90,8,46.78,62.90,63.00,100.00,5.784sa,15/10/10,1/10/11i,100,59.8
103.50,97.50,101.00,100.80,WBCPA,Westpac Banking pref,101.00,109,1098.73,100.95,101.00,100.00,5.068q,30/09/10,26/09/13i,100,2.5
115.00,102.50,107.80,107.201,WBCPB,  pref ii,107.21,20,213.812,107.21,107.40,100.00,6.048q,30/09/10,30/09/14i,100,2.1
94.40,77.05,89.50,88.70,WCTPA,Westpac Tps Tr pref,89.00,52,463.976,88.35,88.95,100.00,4.088q,30/09/10,30/06/16i,100,3.6
