Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4665.9 at 16:35 24/2/2010  Report at 19:05 Wednesday 24/2/2010. Processed 19:25 Wednesday 24/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,102.50,102.05,LEPHB,ALE Prop Grp 7.265un11,102.50,2,19.671,102.50,104.04,100.00,7.265sa,31/03/10,30/09/11m,102.5,9.1
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,100.00,-,-,99.80,100.00,100.00,9.0q,1/04/10,31/07/10i,100,12.7
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,-,-,100.00,7.82,-,7/09/2012,-,-
103.50,100.50,103.50,102.50,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,6,63.827,102.50,103.00,100.00,8.79,-,23/11/2012,-,-
780.00,200.00,780.00,780.00,CBHGA,CBH Res Ltd 7.25%cn12,780.00,-,26.52,780.00,830.00,1000.00,7.25sa,15/03/10,3/05/12m,-,22.6
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.00,105.00,HBSHA,Heritage Bld Soc 10%3mth19,105.00,6,60.375,104.51,105.00,100.00,10.000q,17/05/10,27/10/14i,100,3.2
0.80,0.675,-,-,MSCHF,Minerals Corp 10.5%db11,0.75,-,-,0.67,0.77,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1576.00,n/a,1/04/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3971.00,n/a,1/04/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4226.00,n/a,1/04/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,22.00,-,-,22.00,24.00,100.00,6.18sa,20/03/10,20/03/12m,100,105.1
114.00,100.00,109.16,109.00,AQNHA,AMP Grp Finance frn apr19,109.16,5,58.687,109.00,109.16,100.00,8.977q,17/05/10,15/05/14i,100,3.3
72.00,47.70,63.50,63.50,BENHB,Bendigo & Adelaide cap. note,63.50,2,9.525,63.00,63.50,100.00,4.80q,2/03/10,undated,100,5.3
65.00,13.00,61.32,61.30,GINHA,Generator Income gennote2,61.31,7,39.85,61.20,67.50,100.00,6.130q,8/04/10,8/10/11m,100,37.0
98.00,92.75,-,-,HLCHA,Halcyon Sec hlcnte10,97.00,-,-,96.80,97.15,100.00,7.51q,3/05/10,3/08/10m,100,12.3
83.00,29.00,69.10,69.00,MBLHB,Macq Bank Ltd inc sec,69.10,33,229.525,69.00,69.10,100.00,5.41q,15/01/10,undated,100,5.6
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.198,-,-,0.198,0.22,1.00,n/a,31/03/10,31/08/35m,1,n/a
86.65,58.00,77.60,77.00,NABHA,National Aust Bank natincsec,77.50,83,638.485,77.50,77.60,100.00,5.255q,15/02/10,undated,100,3.6
93.00,45.00,92.00,91.10,NXBHC,Nexus Bonds Ltd nexus3,91.10,3,31.055,91.10,92.00,100.00,7.00q,14/03/10,14/12/10m,100,17.5
60.00,40.00,-,-,NXBHD,  nexus4,60.00,-,-,58.001,61.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,58.00,89.50,88.05,SAKHA,Sthn Cross Air skies,88.05,15,128.868,88.05,89.00,100.00,5.910q,27/04/10,1/01/12i,100,10.0
72.00,35.00,64.50,64.00,SUNHB,Suncorp-Metway cap. note,64.00,15,99.67,64.00,64.50,100.00,4.80q,15/02/10,undated,100,4.7
107.95,101.20,106.00,105.50,TAHHA,Tabcorp Hldgs Ltd bondmay14,106.00,9,90.172,105.50,106.00,100.00,8.477q,17/05/10,1/05/14i,100,2.6
98.80,84.20,96.50,96.30,WOWHB,Woolworths Ltd perp.frn,96.35,40,385.251,96.35,96.49,100.00,5.350q,15/03/10,15/09/11i,100,4.5
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,-,-,AGIG,Ainsworth Game Tech 10% cn11,0.765,-,-,0.805,1.00,1.30,8.0sa,30/06/10,31/12/11m,1.3,44.0
2.07,1.20,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,2.00,2.05,2.00,10.0q,30/04/10,31/10/13h,-,n/a
0.86,0.14,0.81,0.81,AXOG,Aurox Res 7%cnjun10,0.81,107,8.667,0.81,0.83,0.95,7.0sa,30/06/10,30/06/10m,0.95,67.9
0.58,0.125,-,-,BECG,Becton Prop Grp 9.5% cn10,0.50,-,-,0.505,0.53,0.65,9.5sa,30/06/10,30/06/10m,0.65,118.6
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.13,-,-,0.12,0.30,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.82,-,-,0.825,0.90,1.00,12.0q,31/03/10,30/09/10m,1,65.2
1.048,0.79,-,-,DRAG,Dragon Min Ltd 10% cn11,1.01,-,-,0.952,1.01,1.05,10.0q,31/03/10,10/02/11m,1.05,16.3
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.252,-,-,2.261,2.35,3.00,12.0q,31/03/10,29/04/11m,3,40.9
100.10,51.00,99.90,99.65,IANG,IAG Finance (Nz) exch.note,99.90,65,649.269,99.80,99.90,100.00,5.775q,15/03/10,15/12/19h,100,4.3
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.102,-,-,0.102,0.14,0.14,12.0q,22/03/10,1/09/11m,0.14,34.3
0.15,0.12,-,-,MSTGA,  sec cn11,0.15,-,-,0.016,0.14,0.135,-,-,9/01/2011,-,-
95.50,62.00,82.00,82.00,NFNG,Nufarm Finance (Nz) exc.nov11,82.00,8,63.304,81.10,82.00,100.00,6.190sa,15/04/10,24/11/11i,100,16.5
0.10,0.04,-,-,RSNG,Renison Cons 12% cn12,0.076,-,-,0.076,0.14,0.33,0.12,-,31/3/2012,-,-
1.25,0.62,-,-,RSGG,Resolute Min 12% cn12,1.09,-,-,0.92,1.06,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,76.00,98.35,98.35,SKAG,Skycity Invest aces,98.35,100,983.5,98.255,98.97,100.00,4.55q,15/03/10,15/12/10h,100,6.3
0.55,0.45,-,-,SURG,Sun Res NL 12%  cn11,0.45,-,-,0.25,-,0.55,12.0q,23/04/10,30/6/11m,0.55,31.4
0.23,0.04,-,-,VHLG,Virax Hldgs cn dec11,0.23,-,-,0.08,0.35,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
100.60,99.00,99.65,99.30,ANZPA,ANZ Banking Grp pref,99.45,173,1727.4,99.45,99.65,100.00,5.023q,15/03/10,15/12/16i,100,3.1
103.00,85.50,98.00,97.799,ANZPB,  pref,98.00,57,559.009,97.95,98.00,100.00,4.725q,15/03/10,15/06/14i,100,3.0
87.503,31.20,85.50,84.00,AAZPB,Australand Assets assets,85.00,31,262.96,84.22,85.79,100.00,8.910q,31/03/10,undated,100,n/a
102.95,96.05,-,-,BOQPA,Bank of Qld reset prf,100.01,-,-,100.50,101.50,100.00,5.124sa,15/04/10,15/10/10h,100,12.0
93.50,64.60,89.00,88.97,BOQPC,  pref,89.00,3,26.697,88.60,90.80,100.00,4.403sa,15/04/10,17/12/12i,100,7.3
102.60,91.55,99.25,99.00,BENPA,Bendigo & Adelaide pref,99.10,128,1266.26,99.20,99.50,100.00,6.16sa,1/05/10,1/11/12h,100,10.5
