Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4767.8 at 16:47 19/11/2009  Report at 19:05 Thursday 19/11/2009. Processed 19:29 Thursday 19/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,101.00,-,-,101.00,102.799,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.6
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,97.20,-,100.00,9.0q,1/01/10,31/07/10i,100,11.9
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.00,-,-,101.00,-,100.00,7.82,-,7/09/2012,-,-
570.00,200.00,570.00,570.00,CBHGA,CBH Res Ltd 7.25%cn12,570.00,2,91.2,558.00,590.00,1000.00,7.25sa,15/03/10,3/05/12m,-,36.1
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.70,102.50,103.00,102.50,HBSHA,Heritage Bld Soc 10%3mth19,102.50,6,58.965,102.50,103.50,100.00,10,-,25/10/2019,-,-
0.90,0.80,0.80,0.80,MSCHE,Minerals Corp 10.5%db09,0.80,187,14.929,0.80,0.87,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1798.00,n/a,1/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4150.00,n/a,1/01/10,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4430.00,n/a,1/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
28.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,13.50,-,-,11.50,17.50,100.00,6.18sa,20/03/10,20/03/12m,100,123.2
114.00,100.00,110.00,109.00,AQNHA,AMP Grp Finance frn apr19,109.30,8,86.249,108.00,109.30,100.00,8.755q,17/02/10,15/05/14i,100,1.4
72.00,47.20,-,-,BENHB,Bendigo & Adelaide cap. note,71.00,-,-,70.60,71.00,100.00,4.80q,2/03/10,undated,100,3.7
53.00,13.00,47.90,47.90,GINHA,Generator Income gennote2,47.90,18,86.22,47.00,51.99,100.00,5.670q,8/01/10,8/10/11m,100,48.1
98.00,86.00,95.75,95.30,HLCHA,Halcyon Sec hlcnte10,95.75,9,83.092,94.01,96.00,100.00,7.37q,3/02/10,3/08/10m,100,10.7
83.00,29.00,81.00,79.77,MBLHB,Macq Bank Ltd inc sec,79.77,12,96.063,79.77,80.00,100.00,5.41q,15/01/10,undated,100,3.7
0.231,0.021,0.20,0.20,MFNHA,Macq Fortress frn aug35,0.20,111,2.222,0.126,0.211,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,56.00,80.00,79.362,NABHA,National Aust Bank natincsec,79.554,85,682.455,79.552,79.80,100.00,5.255q,15/02/10,undated,100,3.1
98.50,60.00,98.00,98.00,NXBHB,Nexus Bonds Ltd frn dec09,98.00,1,6.86,98.00,98.50,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,-,-,NXBHC,  nexus3,64.50,-,-,65.00,70.00,100.00,6.11q,14/12/09,14/12/10m,100,51.5
59.80,39.00,-,-,NXBHD,  nexus4,57.501,-,-,57.501,58.00,100.00,5.79q,20/11/09,23/06/15m,100,n/a
92.00,58.00,91.25,91.00,SAKHA,Sthn Cross Air skies,91.00,819,7456.01,90.00,91.00,100.00,5.170q,27/01/10,1/01/12i,100,7.1
72.00,35.00,-,-,SUNHB,Suncorp-Metway cap. note,68.50,-,-,68.50,70.99,100.00,4.80q,15/02/10,undated,100,3.9
107.85,101.20,104.85,104.62,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.83,33,345.145,104.83,104.85,100.00,8.255q,17/02/10,1/05/14i,100,1.3
98.80,84.20,98.20,97.70,WOWHB,Woolworths Ltd perp.frn,97.80,18,173.049,97.80,98.30,100.00,4.555q,15/12/09,15/09/11i,100,2.9
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,-,-,AGIG,Ainsworth Game Tech 8% cn11,0.82,-,-,0.76,0.95,1.30,8.0sa,31/12/09,31/12/09m,1.3,n/a
2.07,0.945,-,-,AZZG,Antares Energy 10% cn13,2.07,-,-,2.05,-,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.815,0.14,-,-,AXOG,Aurox Res 7%cnjun10,0.76,-,-,0.765,0.79,0.95,7.0sa,31/12/09,30/06/10m,0.95,57.1
0.55,0.11,0.525,0.525,BECG,Becton Prop Grp 9.5% cn10,0.525,150,7.875,0.525,0.545,0.65,9.5sa,31/12/09,30/06/10m,0.65,60.9
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.13,-,1.00,7.0sa,31/12/09,23/12/10m,1,n/a
