Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4196.6 at 2012-01-05T16:39:53. Report at Thursday, January 5, 2012. Processed Friday at 2012-01-06T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
,
102.00,98.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.05,-,-,99.10,101.00,100,7.82,-,9/7/2012,-,-,,
103.95,99.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.20,-,-,100.35,102.00,100,8.79,-,23/11/2012,-,-,,
111.00,105.00,108.50,108.50,HBSHA,Heritage Bank Ltd 10%3mth19,108.50,2,20.506,108.50,109.00,100,10.00,-,25/10/2019,-,-,,
5697.365,5697.365,-,-,LSBHB,Pentagon Capital lsbfr10,5697.365,-,-,-,-,2495,174.65,-,1/10/2014,-,-,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,2591,110.12,-,1/10/2014,-,-,,
Floating Rate Notes,,
,
103.15,97.50,101.50,100.80,LEPHC,ALE Prop Grp frn3mth14,101.50,170,1720.07,101.00,101.50,100,8.60,-,20/8/2014,-,-,,
90.00,67.00,-,-,AFPHA,Alpha Financial Prod ser1frn12,90.00,-,-,90.00,91.00,100,.91,-,20/3/2012,-,-,,
111.20,102.75,109.15,109.00,AQNHA,AMP Grp Finance frn apr19,109.00,5,56.192,108.50,109.00,100,9.40,-,1/4/2019,-,-,,
105.50,100.50,-,-,AYUHA,Aust Unity Ltd frn apr16,103.50,-,-,103.80,105.00,100,8.35,-,14/4/2016,-,-,,
102.30,98.00,-,-,BENHA,Bendigo And Adelaide bondmar14,100.00,-,-,97.50,101.00,100,5.95,-,17/3/2014,-,-,,
79.50,62.50,-,-,BENHB,  cap. note,71.20,-,-,70.22,72.97,100,5.90,-,-,-,-,,
101.30,97.01,99.15,98.65,CBAHA,Commonwealth Bank bonddec15,99.15,6,60.743,98.70,99.15,100,5.81,-,24/12/2015,-,-,,
80.749,62.03,69.00,69.00,MBLHB,Macq Bank Ltd inc sec,69.00,-,3.450,68.50,69.00,100,6.46,-,-,-,-,,
84.00,73.10,78.75,78.30,NABHA,National Aust Bank natincsec,78.75,24,191.077,78.44,78.74,100,5.90,-,-,-,-,,
74.74,66.30,-,-,NXBHD,Nexus Bonds Ltd nexus4,71.60,-,-,71.907,74.00,100,-,-,23/6/2015,-,-,,
102.74,101.10,102.74,102.35,ORGHA,Origin Energy frn dec71,102.60,108,1110.03,102.50,102.70,100,8.47,-,22/12/2071,-,-,,
101.50,90.00,97.67,96.95,PRYHA,Primary Health Care bondsep15,97.66,8,81.544,97.00,97.67,100,8.50,-,28/9/2015,-,-,,
101.90,97.00,-,-,SAKHA,Sthn Cross Air skies,101.398,-,-,-,-,100,6.75,-,20/12/2016,-,-,,
76.00,60.01,-,-,SBKHB,Suncorp-Metway cap. note,64.50,-,-,64.20,64.80,100,5.65,-,-,-,-,,
108.00,101.30,107.00,107.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.00,14,151.405,106.45,107.00,100,8.90,-,1/5/2014,-,-,,
105.50,102.90,105.50,105.10,WOWHC,Woolworths Ltd frn nov36,105.25,57,604.087,105.25,105.40,100,7.85,-,24/11/2036,-,-,,
Convertible Notes,,
,
.97,.85,-,-,AYIG,A1 Invest & Res 12%  cn12,.90,-,-,-,.90,1,.12,-,30/9/2012,-,-,,
1.07,1.07,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1,.10,-,4/1/2015,-,-,,
1.35,1.111,-,-,AGIG,Ainsworth Game Tech 10% cn14,1.34,-,-,1.16,-,1.30,.10,-,31/12/2014,-,-,,
