Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4650.0 at 16:38 16/9/2010  Report at 19:05 Thursday 16/9/2010. Processed 19:45 Thursday 16/9/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,-,-,LEPHB,ALE Prop Grp 7.265un11,103.00,-,-,-,103.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,6.4
102.50,100.00,101.00,101.00,BZAHA,Brookfield Bonds A 7.82%3m12,101.00,-,4.949,101.00,-,100.00,7.82,-,7/09/2012,-,-
105.25,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.55,-,-,102.10,104.00,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
109.00,102.00,108.00,108.00,HBSHA,Heritage Bld Soc 10%3mth19,108.00,2,21.6,108.00,108.25,100.00,10.000q,17/11/10,27/10/14i,100,2.7
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,965.66,n/a,1/11/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3543.00,n/a,1/11/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3743.00,n/a,1/11/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,-,-,LEPHC,ALE Prop Grp frn3mth14,102.00,-,-,102.00,102.70,100.00,8.7,-,20/8/2014,-,-
38.00,10.196,-,-,AFPHA,Alpha Financial Prod ser1frn12,38.00,-,-,36.00,39.00,100.00,7.14sa,20/09/10,20/03/12m,100,77.9
114.00,106.10,110.00,109.60,AQNHA,AMP Grp Finance frn apr19,109.60,16,179.988,109.60,110.00,100.00,9.490q,17/11/10,15/05/14i,100,2.0
72.00,62.00,65.22,65.22,BENHB,Bendigo & Adelaide cap. note,65.22,-,1.435,65.22,67.95,100.00,.00q,30/11/10,undated,100,4.3
83.00,44.00,82.50,82.50,GINHA,Generator Income gennote2,82.50,2,16.5,82.55,84.989,100.00,6.840q,8/10/10,8/10/11m,100,23.5
83.00,67.10,74.10,74.10,MBLHB,Macq Bank Ltd inc sec,74.10,5,36.161,74.15,74.50,100.00,6.58q,15/10/10,undated,100,4.4
0.231,0.15,0.162,0.162,MFNHA,Macq Fortress frn aug35,0.162,300,4.86,0.162,0.20,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,79.10,78.50,NABHA,National Aust Bank natincsec,79.00,206,1622.5,78.80,79.10,100.00,6.00q,15/11/10,undated,100,3.1
98.00,62.50,-,-,NXBHC,Nexus Bonds Ltd nexus3,97.00,-,-,97.01,98.50,100.00,7.61q,14/12/10,14/12/10m,100,17.1
66.00,55.00,66.00,65.25,NXBHD,  nexus4,66.00,2,13.081,65.50,66.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
96.00,82.01,95.30,95.05,SAKHA,Sthn Cross Air skies,95.30,6,57.679,95.05,95.30,100.00,6.640q,27/10/10,1/01/12i,100,7.1
72.00,61.05,66.50,66.37,SUNHB,Suncorp-Metway cap. note,66.37,3,18.617,66.37,68.25,100.00,5.50q,15/11/10,undated,100,4.0
107.95,102.20,104.85,104.46,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.85,4,43.533,104.50,104.80,100.00,8.990q,17/11/10,1/05/14i,100,3.0
99.25,95.00,99.05,98.50,WOWHB,Woolworths Ltd perp.frn,98.50,12,121.768,98.50,98.90,100.00,5.920q,15/12/10,15/09/11i,100,2.8
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
1.03,0.73,1.00,1.00,AGIG,Ainsworth Game Tech 10% cn11,1.00,251,25.1,0.99,1.00,1.30,8.0sa,31/12/10,31/12/11m,1.3,33.4
2.07,1.90,-,-,AZZG,Antares Energy 10% cn13,1.98,-,-,1.87,2.03,2.00,10.0q,31/10/10,31/10/13h,-,n/a
0.58,0.195,-,-,BECG,Becton Prop Grp 9.5% cn12,0.195,-,-,0.20,0.26,0.65,9.5sa,31/12/10,30/06/12m,0.65,80.7
0.23,0.10,-,-,BPKG,Bremer Park Ltd 7% cn10,0.10,-,-,0.10,0.16,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.12,0.145,0.145,CBDG,CBD Energy Ltd 12.5% cn,0.145,12,-,0.145,-,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,-,-,CCYG,China Century Capitl 12%  cn12,0.90,-,-,0.76,0.83,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.055,0.911,-,-,DRAG,Dragon Min Ltd 10% cn11,1.051,-,-,1.058,1.07,1.05,10.0q,30/09/10,10/02/11m,1.05,15.9
0.60,0.60,-,-,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.76,2.20,2.75,2.65,HSKG,Heemskirk Cons 8% cn11,2.75,40,10.9,2.70,2.85,3.00,12.0q,30/09/10,29/04/11m,3,23.3
103.50,86.00,102.40,101.20,IANG,IAG Finance (Nz) exch.note,101.50,80,811.28,101.20,101.50,100.00,6.174q,15/12/10,15/12/19h,100,3.8
0.14,0.08,-,-,MSTG,Metal Storm Ltd 10% cn11,0.08,-,-,0.074,0.10,0.14,12.0q,22/09/10,1/09/11m,0.14,80.3
0.15,0.071,-,-,MSTGA,  sec cn11,0.072,-,-,0.072,0.145,0.135,-,-,9/01/2011,-,-
95.50,50.00,60.00,56.50,NFNG,Nufarm Finance (Nz) exc.nov11,60.00,1377,7859.59,59.50,60.00,100.00,6.710sa,15/10/10,24/11/11i,100,59.3
0.12,0.06,-,-,RSNG,Renison Cons 12% cn12,0.09,-,-,0.045,-,0.33,0.12,-,31/3/2012,-,-
