Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4584.9 at 16:36 5/8/2010  Report at 19:05 Thursday 5/8/2010. Processed 19:21 Thursday 5/8/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,-,-,LEPHB,ALE Prop Grp 7.265un11,104.50,-,-,104.50,-,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.6
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,31/07/10,31/07/10i,100,n/a
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,100.60,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.50,-,-,102.50,103.00,100.00,8.79,-,23/11/2012,-,-
970.00,450.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,990.10,-,1000.00,7.25sa,15/09/10,3/05/12m,-,11.1
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,106.90,106.90,HBSHA,Heritage Bld Soc 10%3mth19,106.90,1,9.3,106.01,106.90,100.00,10.000q,17/08/10,27/10/14i,100,3.5
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1121.00,n/a,2/10/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3605.00,n/a,2/10/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,3812.00,n/a,2/10/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,-,-,LEPHC,ALE Prop Grp frn3mth14,103.00,-,-,102.80,103.00,100.00,8.64,-,20/8/2014,-,-
34.15,10.00,-,-,AFPHA,Alpha Financial Prod ser1frn12,30.61,-,-,30.70,39.50,100.00,7.14sa,20/09/10,20/03/12m,100,97.8
114.00,106.10,108.60,108.00,AQNHA,AMP Grp Finance frn apr19,108.00,8,88.17,108.00,109.50,100.00,9.600q,17/08/10,15/05/14i,100,2.2
72.00,62.00,66.00,65.79,BENHB,Bendigo & Adelaide cap. note,66.00,8,55.299,64.76,65.00,100.00,5.66q,30/08/10,undated,100,4.5
80.00,43.20,79.60,77.50,GINHA,Generator Income gennote2,77.50,44,342.899,75.70,79.45,100.00,6.840q,8/10/10,8/10/11m,100,26.5
83.00,67.10,73.45,73.20,MBLHB,Macq Bank Ltd inc sec,73.45,14,101.936,73.20,73.45,100.00,6.58q,15/10/10,undated,100,4.4
0.231,0.14,0.155,0.155,MFNHA,Macq Fortress frn aug35,0.155,4600,71.3,0.16,0.165,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,78.43,78.20,NABHA,National Aust Bank natincsec,78.40,200,1568.51,78.40,78.70,100.00,6.10q,16/08/10,undated,100,3.1
97.00,49.001,96.10,96.10,NXBHC,Nexus Bonds Ltd nexus3,96.10,4,38.92,96.25,97.00,100.00,7.66q,14/09/10,14/12/10m,100,18.4
65.00,55.00,65.00,65.00,NXBHD,  nexus4,65.00,2,13,64.10,65.999,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,80.30,94.55,94.00,SAKHA,Sthn Cross Air skies,94.55,19,176.601,94.00,94.55,100.00,6.640q,27/10/10,1/01/12i,100,6.7
