Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4644.1 at 16:39 4/2/2010  Report at 19:05 Thursday 4/2/2010. Processed 19:15 Thursday 4/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,-,-,LEPHB,ALE Prop Grp 7.265un11,105.00,-,-,102.05,105.00,100.00,7.265sa,31/03/10,30/09/11m,102.5,7.2
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,100.00,-,100.00,9.0q,1/04/10,31/07/10i,100,12.3
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,100.00,101.00,100.00,7.82,-,7/09/2012,-,-
103.00,100.50,103.00,103.00,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,2,15.45,103.00,103.50,100.00,8.79,-,23/11/2012,-,-
760.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,750.00,-,-,706.00,760.00,1000.00,7.25sa,15/03/10,3/05/12m,-,24.2
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.49,105.20,HBSHA,Heritage Bld Soc 10%3mth19,105.49,28,294.603,105.20,106.00,100.00,10.000q,17/02/10,27/10/14i,100,3.6
0.80,0.675,-,-,MSCHF,Minerals Corp 10.5%db11,0.675,-,-,0.68,0.78,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1576.00,n/a,1/04/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3971.00,n/a,1/04/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4226.00,n/a,1/04/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
25.00,5.25,19.60,19.60,AFPHA,Alpha Financial Prod ser1frn12,19.60,21,40.376,20.00,25.00,100.00,6.18sa,20/03/10,20/03/12m,100,110.0
114.00,100.00,110.73,108.20,AQNHA,AMP Grp Finance frn apr19,108.20,9,92.39,108.20,108.50,100.00,8.755q,17/02/10,15/05/14i,100,3.4
72.00,47.20,67.00,67.00,BENHB,Bendigo & Adelaide cap. note,67.00,1,5.963,65.80,66.50,100.00,4.80q,2/03/10,undated,100,4.5
