Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5108.3 at 2013-04-29T16:52:06. Report at Monday, April 29, 2013. Processed Tuesday at 2013-04-30T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
112.00,104.00,105.10,105.08,HBSHA,Heritage Bank 10%3mth19,105.08,6,61.477,105.08,106.29,100.00,10.000q,17/05/13,27/10/14i,100.00,7.8,,
108.50,101.75,107.00,106.00,HBSHB,  bondjun17,106.80,14,153.977,106.00,106.80,100.00,7.250q,20/06/13,20/06/17h,100.00,5.6,,
5697.365,5697.365,-,-,LSBHB,Pentagon Capital lsbfr10,5697.365,-,-,-,-,1420,n/a,1/06/13,1/10/14m,-,n/a,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,1451,n/a,1/06/13,1/10/14m,-,n/a,,
Floating Rate Notes,,
105.50,98.50,102.57,102.15,AGKHA,AGL Energy frn jun39,102.40,40,411.430,102.10,102.40,100.00,6.789q,8/06/13,8/06/19i,100.00,+3.5,,
104.00,100.15,-,-,LEPHC,ALE Prop Grp frn3mth14,102.50,-,-,102.50,103.20,100.00,7.689q,17/05/13,15/05/14i,100.00,+3.1,,
108.00,103.00,104.70,104.30,AQNHA,AMP Grp Finance frn apr19,104.30,50,518.516,104.10,104.45,100.00,7.670q,15/05/13,15/05/14i,100.00,+2.0,,
105.00,99.50,103.90,103.40,ANZHA,ANZ Banking Grp frn jun22,103.40,87,905.641,103.40,103.75,100.00,5.780q,20/06/13,20/6/17i,100.00,+2.0,,
108.00,100.19,105.80,105.25,AQHHA,APT Pipelines notesep72,105.50,34,363.511,105.50,105.90,100.00,7.629q,30/06/13,31/03/18i,100.00,+3.3,,
104.00,99.05,-,-,AYUHA,Aust Unity frn apr16,103.00,-,-,103.00,103.80,100.00,6.593q,14/07/13,14/04/16i,100.00,+2.6,,
100.75,98.00,100.70,100.70,BENHA,Bendigo & Adelaide Bk bondmar14,100.70,4,40.280,100.00,100.65,100.00,4.451q,15/06/13,17/03/14h,100.00,+1.5,,
78.50,67.25,-,-,BENHB,  cap. note,74.30,-,-,74.60,77.00,100.00,3.94q,30/05/13,undated,100.00,+2.9,,
107.00,99.65,105.60,105.25,CTXHA,Caltex Aust notesep37,105.25,46,486.719,105.25,105.50,100.00,7.629q,17/06/13,15/06/17i,100.00,+3.4,,
105.00,97.80,103.10,102.80,CNGHA,Colonial Hldgs frn mar37,102.89,49,501.182,102.89,103.00,100.00,6.354q,29/06/13,31/3/17i,100.00,+2.6,,
100.65,97.30,100.00,99.55,CBAHA,C'wlth Bank  of Aust bonddec15,100.00,29,286.115,99.75,100.00,100.00,4.093q,15/07/13,24/12/15h,100.00,+1.1,,
107.00,99.11,104.50,104.00,CWNHA,Crown notesep72,104.25,94,974.424,103.95,104.74,100.00,8.129q,14/06/13,14/09/18i,100.00,+4.3,,
74.04,57.15,73.59,73.17,MBLHB,Macquarie Bank inc sec,73.17,13,93.968,73.15,73.17,100.00,4.76q,15/07/13,undated,100.00,+3.9,,
75.00,67.21,71.629,71.213,NABHA,National Aust Bank natincsec,71.62,145,1034.29,71.35,71.629,100.00,4.185q,15/05/13,undated,100.00,+3.4,,
105.00,99.85,103.45,103.261,NABHB,  notejun22,103.39,101,1040.93,103.39,103.40,100.00,5.879q,18/06/13,18/6/17i,100.00,+2.0,,
88.35,78.50,88.30,88.30,NXBHD,Nexus Bonds nexus4,88.30,4,35.320,87.571,88.349,100.00,5.88q,20/05/13,23/06/15m,100.00,n/a,,
104.00,98.01,100.99,100.33,ORGHA,Origin Energy frn dec71,100.99,127,1274.80,100.60,101.00,100.00,7.040q,22/06/13,22/12/16i,100.00,+4.0,,
106.00,94.90,102.25,102.00,PRYHA,Primary Health Care bondsep15,102.00,6,58.565,101.00,101.90,100.00,7.100q,29/06/13,28/09/15i,100.00,+3.4,,
63.20,54.00,62.40,62.40,SBKHB,Suncorp-Metway cap. note,62.40,1,5.866,62.40,62.90,100.00,3.69q,15/05/13,undated,100.00,+3.8,,
105.70,101.90,103.50,103.42,TAHHA,Tabcorp Hldgs bondmay14,103.50,4,45.739,103.46,103.50,100.00,7.170q,17/05/13,1/05/14i,100.00,+2.1,,
104.25,96.90,102.30,101.73,TAHHB,  notemar37,102.20,23,229.911,102.30,102.49,100.00,7.040q,22/06/13,22/3/17i,100.00,+3.6,,
106.45,99.75,104.50,104.45,TTSHA,Tatts Grp bondjul19,104.50,64,664.072,104.50,105.00,100.00,6.151q,5/07/13,5/06/19h,100.00,+2.2,,
104.79,99.94,104.40,104.10,WBCHA,Westpac Banking frn aug22,104.40,143,1493.74,104.10,104.30,100.00,5.707q,23/05/13,23/8/17i,100.00,+1.9,,
107.50,102.50,106.55,106.16,WOWHC,Woolworths frn nov36,106.50,54,577.542,106.20,106.50,100.00,6.228q,24/05/13,24/11/16i,100.00,+1.6,,
Convertible Notes,,
.85,.70,-,-,AYIG,A1 Invest & Res 12%  cn14,.80,-,-,.70,.80,1,12.00,-,30/9/2014,-,-,,
1.07,.65,-,-,AVDG,Advance Energy 9.5% cn15,.65,-,-,-,.75,1,9.50,-,4/1/2015,-,-,,
2.05,2.00,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,-,2.00,2.00,10.0q,30/04/13,31/10/13h,2.00,10.1,,
117.25,104.15,115.50,114.80,AFIG,Aust Foundation 6.25% cn,115.50,2,25.508,114.80,115.25,100.00,6.25sa,31/08/13,28/02/17h,100.00,2.3,,
.15,.075,-,-,DVAG,Diversa 11% cn14,.085,-,-,.025,.07,.11,11.00,-,30/9/2014,-,-,,
110.20,101.00,105.00,104.86,HLNG,Healthscope Notes 11.25% cn,104.90,12,123.878,104.90,106.00,100.00,11.25q,25/06/13,17/06/16m,100.00,9.8,,
102.00,100.40,102.00,101.70,HLNGA,  10.25% cn,101.98,67,681.052,101.80,101.99,100.00,10.25q,25/06/13,25/03/18m,100.00,10.0,,
105.00,96.55,104.00,103.70,IANG,IAG Finance (NZ) exch.note,103.70,31,322.064,103.70,104.00,100.00,4.936q,15/06/13,15/12/19h,100.00,+3.5,,
2.01,1.72,-,-,IMFG,IMF (Aust) 10.25% cn,1.975,-,-,1.881,1.95,1.65,10.25q,30/06/13,30/12/14h,-,n/a,,
.375,.23,.275,.23,KBLGA,KBL Mining 10% cn,.275,173,4.613,.236,.275,.38,10.00,-,5/8/2016,-,-,,
26.50,11.85,-,-,LKOG,Lakes Oil 10% cn,23.50,-,-,20.00,22.50,10,10.00,-,30/11/2014,-,-,,
100.75,92.00,96.30,95.55,MYBG,MYOB Finance sub.nte17,95.55,59,562.461,95.60,96.40,100.00,10.000q,20/06/13,20/12/17h,100.00,+8.1,,
