Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5381.4 at 2014-11-27T16:48:36. Report at Thursday, November 27, 2014. Processed Friday at 2014-11-28T01:00:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
109.65,104.50,107.00,106.90,HBSHB,Heritage Bank bondjun17,106.90,6,58.845,107.01,107.50,100.00,7.250q,20/12/14,20/06/17h,100.00,5.0,,
Floating Rate Notes,,
109.00,102.401,105.65,105.189,AGLHA,Aust Gas Light frn jun39,105.65,51,535.430,105.40,105.65,100,6.43,8/12/14,8/06/39,-,-,,
105.49,100.30,104.90,104.201,AMPHA,AMP frn dec23,104.40,16,167.184,104.40,104.90,100.00,5.297q,16/12/14,18/12/18i,100.00,+1.8,,
105.91,102.25,104.30,104.18,ANZHA,ANZ Banking Grp frn jun22,104.30,33,340.808,104.18,104.30,100.00,5.400q,20/12/14,20/6/17i,100.00,+1.4,,
109.00,104.00,108.50,106.58,AQHHA,APT Pipelines notesep72,106.58,56,602.020,106.00,107.00,100.00,7.198q,31/12/14,31/03/18i,100.00,+2.7,,
105.75,101.50,103.00,103.00,AYUHA,Aust Unity frn apr16,103.00,2,21.012,103.00,103.40,100.00,6.265q,14/01/15,14/04/16i,100.00,+1.9,,
82.00,72.20,-,-,BENHB,Bendigo & Adelaide Bk cap. note,79.01,-,-,79.20,87.00,100.00,3.78q,30/08/13,undated,100.00,+2.9,,
109.50,104.50,107.75,107.50,CTXHA,Caltex Aust notesep37,107.50,24,262.510,107.50,107.65,100.00,7.147q,17/12/14,15/06/17i,100.00,+2.2,,
104.98,101.021,103.88,103.12,CNGHA,Colonial Hldgs frn mar37,103.88,75,778.386,103.30,103.88,100.00,5.990q,29/12/14,31/3/17i,100.00,+2.0,,
101.40,99.60,100.71,100.65,CBAHA,C'wlth Bank  of Aust bonddec15,100.65,25,254.731,100.66,100.70,100.00,3.760q,15/01/15,24/12/15h,100.00,+.9,,
112.39,105.10,109.45,107.05,CWNHA,Crown Resorts notesep72,107.80,14,148.186,107.80,108.25,100.00,7.647q,14/12/14,14/09/18i,100.00,+3.2,,
105.80,100.80,104.70,104.70,IMFHA,Bentham IMF bnd jun19,104.70,-,-,104.70,105.00,100,6.88,8/10/14,30/06/19,-,-,,
89.25,79.15,83.35,83.09,MBLHB,Macquarie Bank inc sec,83.09,1,10.059,83.11,83.35,100.00,4.41q,15/01/15,undated,100.00,+2.9,,
83.00,73.01,79.399,78.85,NABHA,National Aust Bank natincsec,78.851,239,1898.71,78.851,79.03,100.00,4.025q,16/02/15,undated,100.00,+2.6,,
105.70,102.20,104.30,104.04,NABHB,  notejun22,104.04,23,240.831,104.04,104.30,100.00,5.397q,18/12/14,18/6/17i,100.00,+1.5,,
96.999,90.501,-,-,NXBHD,Nexus Bonds nexus4,96.999,-,-,96.51,-,100.00,5.54q,20/05/15,23/06/15m,100.00,n/a,,
