Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4679.5 at 16:38 13/5/2010  Report at 19:05 Thursday 13/5/2010. Processed 19:58 Thursday 13/5/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,90.51,-,-,LEPHB,ALE Prop Grp 7.265un11,102.50,-,-,100.05,103.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.8
100.00,99.50,-,-,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,16.0
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.50,-,-,100.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,103.40,-,-,100.30,103.00,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,955.00,980.00,1000.00,7.25sa,15/09/10,3/05/12m,-,9.7
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,-,-,HBSHA,Heritage Bld Soc 10%3mth19,106.00,-,-,106.00,107.40,100.00,10.000q,17/05/10,27/10/14i,100,2.7
0.80,0.28,-,-,MSCHF,Minerals Corp 10.5%db11,0.29,-,-,0.26,0.41,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1350.00,n/a,3/07/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,3790.00,n/a,3/07/10,1/10/14m,-,n/a
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4020.00,n/a,3/07/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,103.00,102.90,LEPHC,ALE Prop Grp frn3mth14,102.90,3,30.89,100.50,102.90,100.00,8.64,-,20/8/2014,-,-
33.00,5.25,33.00,30.50,AFPHA,Alpha Financial Prod ser1frn12,33.00,5,14.68,33.10,36.00,100.00,7.14sa,20/09/10,20/03/12m,100,76.5
114.00,103.00,110.25,109.65,AQNHA,AMP Grp Finance frn apr19,110.10,5,56.778,109.85,110.25,100.00,8.977q,17/05/10,15/05/14i,100,3.1
72.00,57.00,-,-,BENHB,Bendigo & Adelaide cap. note,67.20,-,-,65.10,67.20,100.00,4.98q,30/08/10,undated,100,4.4
80.00,24.01,72.00,70.60,GINHA,Generator Income gennote2,71.90,14,100.26,70.70,72.00,100.00,6.468q,8/07/10,8/10/11m,100,28.7
98.75,92.75,98.60,98.60,HLCHA,Halcyon Sec hlcnte10,98.60,1,9.268,98.55,98.75,100.00,8.03q,3/08/10,3/08/10m,100,11.9
83.00,60.00,74.00,72.007,MBLHB,Macq Bank Ltd inc sec,74.00,17,122.809,72.01,74.00,100.00,6.24q,15/07/10,undated,100,4.5
0.231,0.07,0.20,0.19,MFNHA,Macq Fortress frn aug35,0.20,3167,60.28,0.19,0.20,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,68.00,76.749,76.37,NABHA,National Aust Bank natincsec,76.512,82,629.57,76.511,76.70,100.00,5.48q,17/05/10,undated,100,3.5
97.00,47.00,-,-,NXBHC,Nexus Bonds Ltd nexus3,92.00,-,-,92.00,95.00,100.00,7.18q,14/06/10,14/12/10m,100,20.8
62.50,45.00,-,-,NXBHD,  nexus4,60.55,-,-,60.80,67.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,71.05,93.00,92.05,SAKHA,Sthn Cross Air skies,92.50,9,81.945,92.10,93.10,100.00,6.218q,27/07/10,1/01/12i,100,7.5
72.00,53.00,65.00,65.00,SUNHB,Suncorp-Metway cap. note,65.00,3,16.25,65.00,67.00,100.00,4.98q,15/08/10,undated,100,4.4
