Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4859.7 at 16:47 23/10/2009  Report at 19:05 Friday 23/10/2009. Processed 19:22 Friday 23/10/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,100.60,-,-,100.70,102.449,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.5
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,-,100.00,100.00,9.0q,1/01/10,31/07/10i,100,10.6
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,100.00,100.50,100.00,7.82,-,7/09/2012,-,-
530.00,200.00,530.00,530.00,CBHGA,CBH Res Ltd 7.25%cn12,530.00,1,53,500.00,530.00,1000.00,7.25sa,15/03/10,3/05/12m,-,38.6
1200.00,0.12,-,-,GOAG,Gold Aura Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
0.80,0.80,0.80,0.80,MSCHE,Minerals Corp 10.5%db09,0.80,37,2.96,0.75,0.95,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1871.00,n/a,2/12/09,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4209.00,n/a,2/12/09,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4497.00,n/a,2/12/09,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
50.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,17.00,-,-,17.00,19.00,100.00,6.18sa,20/03/10,20/03/12m,100,101.7
114.00,100.00,111.00,110.10,AQNHA,AMP Grp Finance frn apr19,110.60,46,510.658,110.10,111.00,100.00,8.030q,17/11/09,15/05/14i,100,-0.5
72.00,47.20,70.25,69.521,BENHB,Bendigo & Adelaide cap. note,69.521,1,7.023,69.521,71.99,100.00,4.03q,30/11/09,undated,100,4.2
53.00,13.00,-,-,GINHA,Generator Income gennote2,51.50,-,-,50.00,55.00,100.00,5.670q,8/01/10,8/10/11m,100,41.3
98.00,86.00,-,-,HLCHA,Halcyon Sec hlcnte10,95.25,-,-,95.50,96.50,100.00,6.66q,3/11/09,3/08/10m,100,9.9
83.00,29.00,81.50,80.60,MBLHB,Macq Bank Ltd inc sec,80.60,11,87.054,80.41,81.00,100.00,5.41q,15/01/10,undated,100,3.6
0.225,0.021,0.225,0.22,MFNHA,Macq Fortress frn aug35,0.22,1000,22.25,0.22,0.243,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,56.00,85.99,83.704,NABHA,National Aust Bank natincsec,84.71,84,710.171,84.60,85.00,100.00,4.53q,16/11/09,undated,100,2.6
95.50,60.00,-,-,NXBHB,Nexus Bonds Ltd frn dec09,95.50,-,-,95.50,98.50,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,-,-,NXBHC,  nexus3,75.50,-,-,70.00,82.00,100.00,6.11q,14/12/09,14/12/10m,100,31.1
59.80,39.00,-,-,NXBHD,  nexus4,59.00,-,-,57.01,59.80,100.00,5.79q,20/11/09,23/06/15m,100,n/a
92.00,58.00,90.00,89.00,SAKHA,Sthn Cross Air skies,89.00,72,645.94,88.45,89.80,100.00,5.170q,27/10/09,1/01/12i,100,7.8
72.50,35.00,-,-,SUNHB,Suncorp-Metway cap. note,69.50,-,-,69.60,72.00,100.00,4.03q,15/11/09,undated,100,3.9
107.85,101.20,107.80,107.80,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.80,12,127.635,107.50,107.80,100.00,7.288q,17/11/09,1/05/14i,100,-0.4
98.80,84.20,98.37,97.90,WOWHB,Woolworths Ltd perp.frn,98.05,20,196.446,98.05,98.25,100.00,4.555q,15/12/09,15/09/11i,100,2.5
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,-,-,AGIG,Ainsworth Game Tech 8% cn11,0.79,-,-,0.79,0.85,1.30,8.0sa,31/12/09,31/12/09m,1.3,725.6
2.03,0.78,-,-,AZZG,Antares Energy 10% cn13,2.03,-,-,2.03,2.035,2.00,10.0q,31/10/09,31/10/09h,-,n/a
0.815,0.14,-,-,AXOG,Aurox Res 7%cnjun10,0.80,-,-,0.78,0.84,0.95,7.0sa,31/12/09,30/06/10m,0.95,40.2
0.55,0.11,-,-,BECG,Becton Prop Grp 9.5% cn10,0.50,-,-,0.46,0.50,0.65,9.5sa,31/12/09,30/06/10m,0.65,62.8
0.23,0.13,-,-,BPKG,Bremer Park Ltd 7% cn10,0.13,-,-,0.13,0.23,1.00,7.0sa,31/12/09,23/12/10m,1,n/a
72.50,58.00,-,-,CAAG,Capral Ltd 10% cn 12,68.00,-,-,-,-,100.00,10.0sa,31/03/10,29/03/12m,100,30.0
0.12,0.105,-,-,CBDG,CBD Energy Ltd 12.5% cn,0.12,-,-,0.10,0.14,0.10,0.13,-,28/1/2011,-,-
0.90,0.64,-,-,CCYG,China Century Capitl 12%  cn10,0.80,-,-,0.755,0.95,1.00,12.0q,31/03/10,30/09/10m,1,41.4
1.048,0.65,-,-,DRAG,Dragon Min Ltd 10% cn11,0.99,-,-,1.00,1.045,1.05,10.0q,31/12/09,10/02/11m,1.05,15.7
0.60,0.60,-,-,FARGA,First Aust Res 15% cn12,0.60,-,-,0.34,-,0.45,0.15,-,31/1/2012,-,-
2.59,2.15,-,-,HSKG,Heemskirk Cons 8% cn11,2.35,-,-,2.26,2.50,3.00,12.0q,31/03/10,29/04/11m,3,27.0
98.50,51.00,98.50,95.00,IANG,IAG Finance (Nz) exch.note,97.90,846,8261.13,97.75,97.90,100.00,3.259q,15/12/09,15/03/10i,100,8.2
0.12,0.06,-,-,MSTG,Metal Storm Ltd 10% cn11,0.081,-,-,0.082,0.16,0.14,12.0q,1/09/09,1/09/09m,-,n/a
-,-,-,-,MSTGA,  sec cn11,-,-,-,0.081,0.75,0.135,-,-,9/01/2011,-,-
107.50,59.50,-,-,MYFG,Myer Grp Finance exc.nte13,104.70,-,-,-,-,100.00,10.19sa,15/01/10,15/03/13m,100,9.6
95.50,60.00,92.15,91.65,NFNG,Nufarm Finance (Nz) exc.nov11,91.65,1,13.391,91.80,92.15,100.00,6.190sa,15/04/10,24/11/11i,100,6.4
0.10,0.04,0.10,0.10,RSNG,Renison Cons 12% cn12,0.10,20,-,0.06,0.10,0.33,0.12,-,31/3/2012,-,-
0.89,0.50,-,-,RSGG,Resolute Min 12% cn12,0.82,-,-,0.75,0.83,0.50,12.0q,21/12/09,31/12/12m,-,n/a
98.20,68.00,97.00,97.00,SKAG,Skycity Invest aces,97.00,1,13.968,97.00,100.00,100.00,3.994q,15/12/09,15/12/10h,100,5.9
0.55,0.50,-,-,SURG,Sun Res NL 12%  cn11,0.55,-,-,0.40,0.60,0.55,12.0q,23/01/10,30/6/11m,0.55,12.3
0.16,0.04,-,-,VHLG,Virax Hldgs cn dec09,0.14,-,-,0.08,0.15,0.10,-,-,8/12/09m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.00,85.50,102.30,101.00,ANZPB,ANZ Banking Grp pref,101.19,85,867.63,101.00,101.20,100.00,4.101q,15/12/09,15/06/14i,100,-0.3
86.50,31.20,84.00,84.00,AAZPB,Australand Assets assets,84.00,11,94.5,83.71,84.00,100.00,8.170q,31/12/09,undated,100,n/a
102.95,85.15,101.55,101.55,BOQPA,Bank of Qld reset prf,101.55,4,39.096,100.10,101.25,100.00,5.124sa,15/04/10,15/10/10h,100,5.9
90.75,64.60,90.75,88.70,BOQPC,  pref,90.75,27,242.428,88.70,90.70,100.00,4.403sa,15/04/10,17/12/12i,100,5.3
0.41,0.04,0.39,0.371,BEPPA,BBI Eps Ltd pref,0.385,139285,5366.63,0.375,0.389,1.00,4.520q,1/01/10,1/07/12h,1.039,41.4
102.60,89.00,100.00,99.90,BENPA,Bendigo & Adelaide pref,99.90,38,378.558,99.90,100.50,100.00,6.16sa,1/11/09,1/11/12h,100,8.8
87.50,55.00,-,-,BENPB,  pref,85.01,-,-,85.00,89.45,100.00,3.469q,15/12/09,15/06/15h,100,2.3
88.50,55.00,-,-,BENPC,  pref,87.00,-,-,87.00,89.00,100.00,3.899q,10/01/10,10/10/14i,100,5.3
1.90,0.95,-,-,CAMPA,Clime Capital 7.5% pref,1.77,-,-,1.77,1.87,2.40,5.250q,6/01/10,30/04/17i,2.4,6.6
0.59,0.26,0.59,0.58,CMIPC,CMI Ltd pref.cl.a,0.59,151,8.82,0.585,0.59,1.20,11.67q,3/03/08,undated,-,n/a
206.40,204.52,206.00,205.60,CBAPA,C'wlth Bank  of Aust  perls v,205.79,121,2491.87,205.60,205.80,200.00,5.086q,1/02/10,31/10/14i,200,0.5
194.80,160.50,190.00,189.50,CBAPB,  perls iv,190.00,82,1559.79,189.15,190.00,200.00,2.977q,31/10/09,31/10/12i,200,0.2
85.15,41.00,85.00,85.00,DXRPA,Dexus Rents Tr rents,85.00,7,60.775,84.60,85.00,100.00,4.670q,17/01/10,1/07/12i,100,8.2
74.00,19.65,58.79,57.50,ELDPA,Elders Ltd hybrids,58.79,39,226.465,58.00,58.79,100.00,3.913q,31/12/09,30/06/11i,100,38.3
89.00,48.001,85.00,84.90,FXJPB,Fairfax Media Ltd pref,85.00,152,1289.17,84.90,85.00,100.00,4.607sa,31/10/09,30/04/11i,100,13.4
69.99,12.01,67.00,65.80,GMPPA,Goodman Plus Tr stepup pf,67.00,14,92.121,67.00,67.98,100.00,5.210q,21/12/09,21/03/13i,100,16.1
79.00,46.00,79.00,79.00,GNSPA,Gunns Ltd forests,79.00,12,94.8,79.00,80.499,100.00,6.181q,14/01/10,undated,100,n/a
102.54,90.00,101.40,101.00,IAGPA,Insurance Aust Grp 5.63%pref,101.00,14,139.366,101.10,102.00,100.00,5.63sa,15/12/09,15/06/12h,100,8.9
106.60,96.20,106.41,106.30,MAZPA,Macq (Tickets) tickets,106.30,651,6928.46,106.30,106.49,100.00,6.475sa,18/02/10,1/01/10h,105.26,6.8
111.00,78.50,109.69,108.251,MQCPA,Macq Cps Tr pref,109.50,36,387.713,108.50,109.50,100.00,11.10sa,31/12/09,30/06/13h,100,9.2
