Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4741.0 at 16:47 25/11/2009  Report at 19:05 Wednesday 25/11/2009. Processed 19:39 Wednesday 25/11/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,102.50,-,-,101.50,102.49,100.00,7.265sa,31/03/10,30/09/11m,102.5,7.8
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,96.40,-,100.00,9.0q,1/01/10,31/07/10i,100,12.2
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.00,-,-,101.00,-,100.00,7.82,-,7/09/2012,-,-
570.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,570.00,-,-,541.00,590.00,1000.00,7.25sa,15/03/10,3/05/12m,-,36.4
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
105.70,102.00,103.50,102.50,HBSHA,Heritage Bld Soc 10%3mth19,103.50,3,26.77,103.10,103.50,100.00,10,-,25/10/2019,-,-
0.90,0.80,0.87,0.87,MSCHE,Minerals Corp 10.5%db09,0.87,70,6.09,0.79,0.90,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1798.00,n/a,1/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4150.00,n/a,1/01/10,1/10/14m,-,n/a
6406.14,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,4430.00,n/a,1/01/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
28.00,5.25,-,-,AFPHA,Alpha Financial Prod ser1frn12,13.50,-,-,12.00,13.00,100.00,6.18sa,20/03/10,20/03/12m,100,124.5
114.00,100.00,109.00,108.50,AQNHA,AMP Grp Finance frn apr19,108.50,6,60.643,107.80,108.50,100.00,8.755q,17/02/10,15/05/14i,100,1.6
72.00,47.20,71.99,71.00,BENHB,Bendigo & Adelaide cap. note,71.99,2,15.777,71.99,72.00,100.00,4.80q,2/03/10,undated,100,3.6
53.00,13.00,47.50,47.00,GINHA,Generator Income gennote2,47.00,25,118.552,47.00,50.00,100.00,5.670q,8/01/10,8/10/11m,100,49.9
98.00,87.50,-,-,HLCHA,Halcyon Sec hlcnte10,94.40,-,-,94.60,95.50,100.00,7.37q,3/02/10,3/08/10m,100,13.3
83.00,29.00,77.00,76.90,MBLHB,Macq Bank Ltd inc sec,76.95,9,71.977,76.00,77.00,100.00,5.41q,15/01/10,undated,100,4.1
0.231,0.021,-,-,MFNHA,Macq Fortress frn aug35,0.19,-,-,0.18,0.211,1.00,n/a,31/12/09,31/08/35m,1,n/a
86.65,58.00,77.30,76.00,NABHA,National Aust Bank natincsec,76.89,85,652.455,76.65,76.89,100.00,5.255q,15/02/10,undated,100,3.5
98.50,60.00,98.00,98.00,NXBHB,Nexus Bonds Ltd frn dec09,98.00,2,17.934,97.70,98.00,100.00,6.61q,16/12/09,16/12/09m,100,n/a
75.50,45.00,-,-,NXBHC,  nexus3,65.00,-,-,65.00,66.00,100.00,6.11q,14/12/09,14/12/10m,100,51.5
59.80,39.00,-,-,NXBHD,  nexus4,59.00,-,-,58.00,59.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
92.00,58.00,90.50,90.00,SAKHA,Sthn Cross Air skies,90.50,5,44.692,89.20,90.50,100.00,5.170q,27/01/10,1/01/12i,100,7.5
72.00,35.00,-,-,SUNHB,Suncorp-Metway cap. note,69.00,-,-,65.00,68.00,100.00,4.80q,15/02/10,undated,100,3.8
107.85,101.20,105.25,104.69,TAHHA,Tabcorp Hldgs Ltd bondmay14,105.25,106,1105.6,104.55,105.25,100.00,8.255q,17/02/10,1/05/14i,100,1.2
98.80,84.20,98.00,97.85,WOWHB,Woolworths Ltd perp.frn,98.00,18,177.538,97.85,98.20,100.00,4.555q,15/12/09,15/09/11i,100,2.9
Convertible Notes ,,,,,,,,,,,,,,,,
0.85,0.50,-,-,AGIG,Ainsworth Game Tech 8% cn11,0.82,-,-,0.83,0.95,1.30,8.0sa,31/12/09,31/12/09m,1.3,n/a
