Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4141.7 at 2011-12-28T16:43:37. Report at Wednesday, December 28, 2011. Processed Thursday at 2011-12-29T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds,,
,
102.00,98.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,101.05,-,-,102.00,103.00,100,7.82,-,9/7/2012,-,-,,
103.95,99.50,-,-,BZBHA,Brookfield Bonds B 8.79%3m12,102.20,-,-,103.00,106.00,100,8.79,-,23/11/2012,-,-,,
111.00,105.00,-,-,HBSHA,Heritage Bank Ltd 10%3mth19,109.00,-,-,108.40,109.00,100,10.00,-,25/10/2019,-,-,,
5697.365,5697.365,-,-,LSBHB,Pentagon Capital lsbfr10,5697.365,-,-,-,-,2563,179.43,-,1/10/2014,-,-,,
5905.21,5905.21,-,-,LSBHF,  lsbml10,5905.21,-,-,-,-,2665,113.26,-,1/10/2014,-,-,,
Floating Rate Notes,,
,
103.15,97.50,-,-,LEPHC,ALE Prop Grp frn3mth14,100.99,-,-,100.20,100.50,100,8.60,-,20/8/2014,-,-,,
90.00,65.00,-,-,AFPHA,Alpha Financial Prod ser1frn12,87.00,-,-,87.00,90.00,100,.91,-,20/3/2012,-,-,,
111.20,102.75,108.70,108.00,AQNHA,AMP Grp Finance frn apr19,108.20,4,47.280,108.20,108.70,100,9.40,-,1/4/2019,-,-,,
105.50,100.50,103.40,103.25,AYUHA,Aust Unity Ltd frn apr16,103.25,2,18.587,103.10,103.40,100,8.35,-,14/4/2016,-,-,,
102.30,98.00,101.00,101.00,BENHA,Bendigo And Adelaide bondmar14,101.00,3,25.250,101.00,101.50,100,5.95,-,17/3/2014,-,-,,
79.50,62.50,-,-,BENHB,  cap. note,70.05,-,-,71.20,72.99,100,5.90,-,-,-,-,,
101.30,97.01,100.00,99.95,CBAHA,Commonwealth Bank bonddec15,100.00,6,54.991,99.50,100.00,100,5.81,-,24/12/2015,-,-,,
80.749,62.03,68.90,68.50,MBLHB,Macq Bank Ltd inc sec,68.50,11,77.081,68.50,68.90,100,6.46,-,-,-,-,,
84.00,73.10,78.20,78.00,NABHA,National Aust Bank natincsec,78.20,18,138.117,78.00,78.20,100,5.90,-,-,-,-,,
74.74,66.30,-,-,NXBHD,Nexus Bonds Ltd nexus4,71.60,-,-,71.561,74.00,100,-,-,23/6/2015,-,-,,
102.70,101.10,102.01,101.53,ORGHA,Origin Energy def,101.60,323,3294.85,101.52,101.60,100,8.47,-,22/12/2071,-,-,,
101.50,90.00,97.00,96.90,PRYHA,Primary Health Care bondsep15,96.95,3,30.726,95.30,96.80,100,8.80,-,28/9/2015,-,-,,
101.90,97.00,-,-,SAKHA,Sthn Cross Air skies,101.398,-,-,-,-,100,6.75,-,20/12/2016,-,-,,
76.00,60.01,-,-,SBKHB,Suncorp-Metway cap. note,63.99,-,-,64.00,65.00,100,5.65,-,-,-,-,,
108.00,101.30,107.00,107.00,TAHHA,Tabcorp Hldgs Ltd bondmay14,107.00,7,70.085,105.40,107.98,100,8.90,-,1/5/2014,-,-,,
104.95,102.90,104.90,104.30,WOWHC,Woolworths Ltd frn nov36,104.90,34,356.074,104.50,104.90,100,7.85,-,24/11/2036,-,-,,
Convertible Notes,,
,
.97,.85,-,-,AYIG,A1 Invest & Res 12%  cn12,.90,-,-,-,.89,1,.12,-,30/9/2012,-,-,,
1.07,1.07,-,-,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1,.10,-,4/1/2015,-,-,,
1.35,1.111,-,-,AGIG,Ainsworth Game Tech 10% cn11,1.34,-,-,-,-,1.30,.10,-,31/12/2011,-,-,,
2.05,1.98,-,-,AZZG,Antares Energy 10% cn13,2.00,-,-,2.03,-,2,.10,-,31/10/2013,-,-,,
105.00,101.15,103.90,103.60,AFIG,Aust Foundat 6.25% cn,103.80,62,638.370,103.60,103.80,100,.06,-,28/2/2017,-,-,,
.15,.15,-,-,DVAG,Diversa Ltd 11% cn14,.15,-,-,-,.15,.11,.11,-,30/9/2014,-,-,,
.60,.60,-,-,FARGA,FAR Ltd 15% cn12,.60,-,-,-,-,.45,.15,-,31/1/2012,-,-,,
103.00,91.50,97.10,96.78,HLNG,Healthscope Notes 11.25% cn,97.10,2,21.613,96.78,97.09,100,.11,-,17/6/2016,-,-,,
105.25,96.00,104.97,104.50,IANG,IAG Finance (Nz) exch.note,104.97,7,70.841,104.55,104.98,100,.06,-,31/12/2036,-,-,,
1.83,1.635,1.70,1.70,IMFG,IMF (Aust) Ltd 10.25% cn,1.70,300,51.000,1.70,1.705,1.65,.10,-,31/12/2014,-,-,,
.43,.365,-,-,KBLGA,KBL Min Ltd 10% cn,.365,-,-,.38,.395,.38,.10,-,5/8/2016,-,-,,
.10,.035,-,-,MSTG,Metal Storm Ltd 10% cn12,.051,-,-,.055,.135,.135,.10,-,1/3/2012,-,-,,
.08,.04,-,-,MSTGA,  sec cn12,.05,-,-,.05,-,.135,-,-,1/3/2012,-,-,,
