Interest Rate Securities Market - Daily,,,,,,,,,,,,,,,,
XAO 4689.6 at 16:47 17/12/2009  Report at 19:05 Thursday 17/12/2009. Processed 20:02 Thursday 17/12/2009.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol $Mil,Val $Mil,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn date,Conv Mat. date,Conv Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
104.45,81.00,-,-,LEPHB,ALE Prop Grp 7.265un11,101.60,-,-,101.10,102.25,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.6
100.00,96.00,-,-,ACDHC,Aust Central 9% un15,99.50,-,-,96.40,-,100.00,9.0q,1/01/10,31/07/10i,100,13.4
105.00,100.00,-,-,BZAHA,Brookfield Bonds A 7.82%3m12,102.00,-,-,102.00,-,100.00,7.82,-,7/09/2012,-,-
102.00,100.50,102.00,102.00,BZBHA,Brookfield Bonds B 8.79%3m12,102.00,1,11.016,101.00,102.00,100.00,8.79,-,23/11/2012,-,-
570.00,200.00,-,-,CBHGA,CBH Res Ltd 7.25%cn12,570.00,-,-,565.00,590.00,1000.00,7.25sa,15/03/10,3/05/12m,-,37.5
1200.00,0.12,-,-,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,1200.00,-,500.00,50,-,14/7/2011,-,-
105.70,102.00,104.25,104.25,HBSHA,Heritage Bld Soc 10%3mth19,104.25,3,26.062,104.25,104.70,100.00,10,-,25/10/2019,-,-
0.90,0.80,-,-,MSCHE,Minerals Corp 10.5%db09,0.80,-,-,0.80,0.83,1.00,10.5,-,31/12/2009,-,-
3905.657,3905.657,-,-,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1724.00,n/a,31/01/10,1/10/11m,-,n/a
5697.365,5697.365,-,-,LSBHB,  lsbfr10,5697.365,-,-,-,-,4091.00,n/a,31/01/10,1/10/14m,-,n/a
