ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 4, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4958.6 at 2011-03-04T16:43:10. Report at Friday, March 4, 2011. Processed Saturday at 2011-03-05T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,1.880,.119,.308,.087,.18,22.8,22.77,18.0,14.70,1.55,3.59,f,1300 Smiles,,4.10,+12.5,3.86,4.10,4.10,3.95,+2.52,4.25,2.75,,
TQH,-,.219,.556,.013,-.07,-,.84,9.3,-,-,-,,3Q Hldgs,,.078,-,.052,.07,.078,.078,-.68,.14,.061,,
FCS,-,.417,2.057,.005,.01,3.1,-.15,-,-,-,-,,4C Sec Solution,,.031,-,.03,.043,.031,.031,-.68,.048,.015,,
AAY,48.000,.318,-,.004,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.071,-.9,.071,.085,.083,.071,-11.93,.275,.03,,
AAQ,9255.88,63.067,-,.008,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.018,-,.017,.018,.02,.018,-.68,.725,.015,,
ABP,2802.78,30.595,181.991,.833,2.83,.8,2.91,77.3,9.90,.29,4.40,,Abacus Prop,†,2.25,+5,2.24,2.25,2.25,2.19,+1.59,2.37,1.825,,
ALR,53.341,1.007,1.098,.079,1.37,1.0,4.77,27.5,9.50,.50,7.25,f,Aberdeen Leaders,,1.31,-1,1.305,1.32,1.33,1.30,-1.44,1.47,1.21,,
AKG,1.900,.048,.057,.022,.15,3.4,4.95,10.3,4.00,1.24,7.84,f,Academies A'asia,,.51,+1,.51,.56,.51,.50,+1.32,.56,.365,,
ACR,1415.76,10.951,8.981,.572,.77,4.5,65.08,5.3,-,-,-,,Acrux,,3.44,-1,3.44,3.47,3.50,3.30,-.97,3.67,1.72,,
ACW,-,.782,.220,.004,.02,4.0,-2.12,-,-,-,-,,Actinogen,,.08,-,.055,.08,.08,.08,-.68,.105,.023,,
ACWO,-,-,.006,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,-,-,.01,.01,-.68,.014,.001,,
ACWOA,-,.142,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.015,-,.015,.015,-.68,.015,.01,,
ACU,145324,481.230,7.246,.004,-,-,-.14,-,-,-,-,,Acuvax,,.002,-.1,.002,.003,.003,.002,-34.02,.008,.001,,
ADA,264.776,.630,.873,.026,.17,1.9,-2.10,-,-,-,-,,Adacel Tech,,.32,+2,.27,.335,.325,.30,+5.98,.69,.28,,
AAU,328.000,10.771,1.231,.015,.08,3.0,-9.67,-,1.00,-,4.17,f,Adcorp Aust,,.24,+1.5,.21,.25,.24,.205,+5.98,.24,.145,,
ABN,8100.00,71.938,-,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,.001,.002,.001,.001,-.68,.003,.001,,
ABC,9649.18,76.564,90.669,2.147,1.19,2.8,23.90,14.1,16.50,1.45,4.88,f,Adelaide Brighton,,3.38,+10,3.34,3.38,3.38,3.25,+2.36,3.692,2.375,,
AYT,1269.10,4.684,2.342,.023,.29,.8,11.88,2.1,11.60,1.02,47.35,,Adelaide Mgd,†,.245,-,.24,.25,.245,.24,-.68,.296,.147,,
ADQ,442.531,3.006,2.284,.014,.03,2.6,-.86,-,-,-,-,,ADG Global Supply,,.077,+.1,.074,.078,.077,.074,+.63,.082,.05,,
ADQO,-,-,.709,-,-,-,-,-,-,-,-,,  opt mar11,,.008,-,-,.001,.008,.008,-.68,.013,.008,,
ABV,2000.05,22.289,8.412,.028,.01,2.9,-.03,-,-,-,-,,Adv Braking Tech,,.029,+.1,.028,.029,.029,.026,+2.89,.038,.014,,
AMT,24.461,.054,.133,.010,.14,2.1,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.295,-4.5,.295,.30,.31,.295,-13.92,.54,.28,,
AES,-,.190,.139,.018,-,-,-.06,-,-,-,-,,Advanced Energy,,.04,-,.03,.04,.04,.04,-.68,.125,.035,,
ACE,310.000,2.219,4.931,.003,-.04,-,-2.65,-,-,-,-,,Advanced Engine,,.015,-.1,.015,.02,.019,.015,-6.93,.053,.015,,
ANM,181.118,2.988,2.817,.011,.02,2.0,-.65,-,-,-,-,,Advanced Magnesium,,.04,-.3,.041,.043,.043,.04,-7.66,.062,.039,,
ASW,43.421,1.142,1.841,.040,.15,6.3,3.56,26.7,3.70,.96,3.89,f,Advanced Share Reg,,.95,-7.5,.95,1.005,1.05,.95,-8.00,1.20,.375,,
AEI,337.947,1.100,.444,.022,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.22,+1,.22,.23,.245,.215,+4.08,.39,.055,,
AFT,6385.36,206.165,605.920,.006,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,.001,.002,.001,.001,-.68,.002,.001,,
AGX,1882.98,10.292,-,.019,-,-,.57,4.2,-,-,-,,Agenix,,.024,+.1,.024,.026,.03,.022,+3.66,.047,.017,,
