ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 13, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5383.7 at 2014-06-13T16:38:06. Report at Friday, June 13, 2014. Processed Saturday at 2014-06-14T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,19.344,1.123,1.082,.141,.61,9.75,20.85,28.5,15.00,1.39,2.52,f,1300 Smiles,,5.95,-5,5.95,6.10,6.10,5.95,+.27,7.25,5.35,,
TIX,295.692,10.754,63.828,.208,1.94,1.17,17.12,13.3,18.45,.93,8.13,,360 Cap Indust Fund,†,2.27,-,2.24,2.29,2.27,2.215,+1.10,2.27,1.96,,
TGP,82.988,21.445,22.259,.196,.60,1.32,7.66,10.3,4.75,1.61,6.01,,360 Capital Grp,†,.79,+1.5,.78,.79,.79,.76,+3.03,.815,.465,,
TOF,264.999,6.465,-,.156,-,-,-,-,-,-,-,,360 Capital Office,,2.01,-,1.99,2.01,2.015,1.99,+1.10,2.04,1.92,,
NNW,3154.07,27.175,-,.035,-,-,-,-,-,-,-,,99 Wuxian,,.51,+3.5,.505,.52,.52,.47,+8.47,.60,.30,,
AYI,-,67.643,27.893,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+1.10,.005,.001,,
ABP,2872.92,73.988,55.230,1.279,2.34,1.06,18.46,13.5,16.50,1.12,6.63,,Abacus Prop,,2.49,-,2.47,2.51,2.53,2.47,+1.10,2.53,2.14,,
ALR,81.955,2.841,4.947,.077,1.20,1.05,2.93,43.0,8.75,.33,6.94,f,Aberdeen Leaders,,1.26,-3.5,1.26,1.27,1.29,1.26,-1.60,1.385,1.18,,
AKG,328.373,2.143,3.175,.062,.16,6.88,8.70,12.6,5.00,1.74,4.55,f,Academies A'asia,,1.10,+5,1.10,1.24,1.10,1.05,+5.86,1.10,.78,,
ACQ,353.725,3.517,-,.045,-,-,-,-,-,-,-,,Acorn Capital Invest,,.89,+2,.885,.89,.91,.88,+3.40,.96,.87,,
ACQO,350.187,3.958,-,.002,-,-,-,-,-,-,-,,  opt oct15,,.03,+.2,.03,.034,.03,.025,+8.24,.04,.025,,
ACR,14735.4,188.239,82.375,.145,.22,3.95,17.87,4.9,8.00,2.23,9.20,,Acrux,,.87,+12,.865,.875,.88,.76,+17.10,3.579,.75,,
ACW,29.000,11.268,1.195,.004,.01,2.10,-.47,-,-,-,-,,Actinogen,†,.021,-.3,.021,.024,.024,.021,-11.40,.045,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.001,.001,.001,+1.10,.001,.001,,
ADA,78.197,.453,.873,.023,.14,2.04,.70,40.7,-,-,-,,Adacel Tech,,.285,+3,.26,.29,.285,.255,+12.86,.57,.215,,
AAU,54.650,2.343,3.986,.004,-.01,-,-5.55,-,-,-,-,,Adcorp Aust,,.061,-.5,.061,.066,.066,.061,-6.48,.125,.04,,
ABC,10360.3,209.356,233.679,2.037,1.38,2.30,23.70,13.4,16.50,1.44,5.19,f,Adelaide Brighton,,3.18,-16,3.18,3.24,3.39,3.16,-3.69,4.375,3.108,,
