ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 20, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5261.5 at 2013-12-20T16:52:05. Report at Friday, December 20, 2013. Processed Saturday at 2013-12-21T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,15.025,2.519,2.664,.154,.62,10.48,26.90,24.2,18.50,1.45,2.85,f,1300 Smiles,,6.50,-,6.50,6.59,6.60,6.50,-3.14,7.25,5.25,,
TIX,453.519,96.551,5.060,.195,.02,103.50,24.80,8.3,13.65,1.82,6.59,,360 Cap Indust Fund,†,2.07,+11,2.07,2.14,2.14,1.965,+2.48,2.26,1.423,,
TGP,9258.85,85.883,6.195,.162,.58,1.12,-7.40,-,6.25,-,9.62,,360 Capital Grp,†,.65,-7,.635,.65,.72,.60,-12.86,.79,.465,,
NNW,764.157,34.709,-,.026,-,-,-,-,-,-,-,,99 Wuxian,,.38,-1,.375,.39,.40,.37,-5.70,.60,.35,,
AYI,-,53.415,32.820,-,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.001,-,.001,.002,.001,.001,-3.14,.006,.001,,
ABP,2146.62,135.541,187.167,1.153,2.32,1.00,13.68,17.0,16.50,.83,7.08,,Abacus Prop,,2.33,+5,2.31,2.34,2.26,2.19,-.87,2.51,2.095,,
ALR,40.894,8.758,10.597,.079,1.22,1.07,2.97,43.8,9.50,.31,7.31,f,Aberdeen Leaders,,1.30,+1.5,1.30,1.325,1.33,1.285,-1.97,1.365,1.10,,
AKG,112.000,8.412,2.534,.057,.10,10.20,6.80,15.0,5.00,1.36,4.90,f,Academies A'asia,,1.02,-7,1.00,1.055,1.095,1.02,-9.56,1.10,.55,,
ACR,1955.81,170.631,248.112,.393,.14,16.86,4.16,56.7,8.00,.52,3.39,,Acrux,,2.36,+8,2.36,2.39,2.32,2.21,+.43,4.12,2.18,,
ACW,20.000,4.342,4.807,.004,-,-,-.36,-,-,-,-,,Actinogen,†,.022,-.4,.015,.022,.026,.013,-18.52,.048,.01,,
ACWOA,-,.493,.453,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,-,.001,.001,-3.14,.001,.001,,
ADA,.030,1.866,1.745,.039,.13,3.77,1.00,49.0,-,-,-,,Adacel Tech,,.49,-,.365,.49,.49,.49,-3.14,.57,.241,,
AAU,100.000,8.153,4.943,.004,.02,3.15,-11.20,-,.75,-,11.90,,Adcorp Aust,,.063,-.2,.06,.072,.065,.063,-6.21,.15,.063,,
ABC,6072.76,436.306,423.651,2.298,1.30,2.77,23.20,15.5,16.50,1.41,4.58,f,Adelaide Brighton,,3.60,+7,3.58,3.61,3.615,3.49,-1.14,3.88,3.085,,
ADQ,1987.61,60.470,16.716,.003,.04,.25,-.38,-,-,-,-,,ADG Global Supply,,.01,-,.01,.012,.012,.01,-3.14,.07,.009,,
AHZ,18673.9,2063.55,256.961,.176,.01,14.00,-.21,-,-,-,-,,ADMEDUS,,.14,-2,.14,.145,.16,.137,-15.64,.185,.019,,
ADJ,6643.08,424.119,152.083,.081,.01,11.50,-.94,-,-,-,-,,Adslot,,.115,+1,.11,.12,.12,.105,+5.95,.155,.024,,
ABV,4107.13,124.810,98.746,.018,-,-,-.08,-,-,-,-,,Adv Braking Tech,,.016,+.1,.014,.016,.016,.015,+3.53,.024,.013,,
AMT,-,.202,.871,.002,.09,.56,-1.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.05,-,.03,.05,.05,.05,-3.14,.12,.05,,
ASW,70.750,2.063,4.245,.027,.14,4.61,3.70,17.4,3.70,1.00,5.74,f,Advanced Share Reg,,.645,-,.645,.67,.67,.645,-3.14,.758,.619,,
AEI,.330,1.903,5.062,.015,-.01,-,-.77,-,-,-,-,,Aeris Environmental,,.13,-,.13,.145,.13,.13,-3.14,.205,.10,,
AFJ,1100.73,20.028,-,.100,-,-,-,-,-,-,-,,Affinity Education,,1.115,+1,1.11,1.115,1.19,1.10,-2.25,1.19,.98,,
AFT,-,8.265,52.700,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-3.14,.001,.001,,
AHA,1042.25,20.496,.594,.007,.06,.65,-9.81,-,-,-,-,,AG Financial,,.039,-,.039,.045,.039,.035,-3.14,.04,.017,,
AGX,396.204,28.747,219.866,.002,-,-,-.67,-,-,-,-,,Agenix,,.017,-.1,.017,.021,.019,.016,-8.69,.037,.012,,
AGXO,-,1.075,-,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.003,.001,.001,-3.14,.01,.001,,
AGK,5467.53,398.667,413.908,8.264,7.56,1.96,70.70,20.9,63.00,1.12,4.26,f,AGL Energy,,14.80,+2,14.71,14.84,14.69,14.35,-3.00,16.60,13.85,,
AGJ,.170,7.229,5.497,.011,.12,.71,-5.99,-,2.82,-,33.18,,Agricultural Land,,.085,-,.085,.092,.085,.085,-3.14,.145,.073,,
AHC,-,.266,.079,.012,4.82,.44,1.08,194.4,10.00,.11,4.76,f,AHC,,2.10,-,-,-,2.10,2.10,-3.14,2.20,1.92,,
APW,1020.21,98.851,69.033,.039,.12,.65,-6.38,-,-,-,-,,AIMS Prop Sec Fund,,.078,-.2,.078,.081,.08,.077,-5.64,.085,.055,,
AGI,433.669,85.374,146.282,1.369,.54,7.87,16.00,26.6,8.00,2.00,1.88,,Ainsworth Game Tech,,4.25,-2,4.22,4.29,4.37,4.15,-3.61,4.79,2.56,,
AIZ,1097.58,23.255,7.873,1.672,1.33,1.14,13.98,10.8,6.73,2.08,4.46,,Air New Zealand,,1.51,-,1.50,1.54,1.52,1.49,-3.14,1.52,.945,,
AJL,341.722,26.816,37.336,.273,.40,2.55,-97.60,-,-,-,-,,AJ Lucas Grp,,1.02,-.5,1.00,1.09,.99,.935,-3.64,1.893,.75,,
ACL,806.525,93.288,98.722,.177,.05,10.90,-1.60,-,-,-,-,,Alchemia,,.545,-,.535,.545,.56,.535,-3.14,.675,.285,,
AAI,.250,1.217,.015,9.266,-,-,12.06,88.7,10.07,1.20,.94,,Alcoa Inc,,10.70,-20,10.00,12.00,10.90,10.70,-4.97,11.50,7.50,,
LEP,402.849,35.303,46.413,.546,1.90,1.47,8.21,34.0,16.00,.51,5.73,,ALE Prop Grp,,2.79,+12,2.76,2.80,2.80,2.65,+1.36,2.94,2.25,,
AJX,845.935,49.244,20.243,.025,-.02,-,-1.74,-,-,-,-,,Alexium Int'l,,.15,+.5,.145,.15,.17,.135,+.57,.19,.04,,
AEB,3796.82,29.187,33.557,.056,-,-,-2.00,-,-,-,-,,Algae.Tec,,.20,+8,.195,.20,.245,.11,+63.53,.315,.10,,
