ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 1, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4647.9 at 2011-07-01T16:43:10. Report at Friday, July 1, 2011. Processed Saturday at 2011-07-02T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,18.150,.300,1.357,.076,.18,19.9,22.77,15.8,14.70,1.55,4.09,f,1300 Smiles,,3.59,+9,3.59,3.74,3.59,3.42,+.76,4.25,3.11,,
TQH,2.250,1.347,.893,.007,-.06,-,1.08,3.8,-,-,-,,3Q Hldgs,,.041,-1.9,.05,-,.06,.041,-33.48,.11,.041,,
FCS,18.741,.889,3.146,.002,.01,1.2,-.15,-,-,-,-,,4C Sec Solution,,.012,-,.015,.023,.012,.012,-1.81,.045,.01,,
AAY,293.998,1.485,3.685,.004,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.06,+2.2,.054,.08,.06,.038,+56.08,.14,.03,,
AAQ,3358.58,125.665,-,.005,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.011,+.2,.011,.012,.011,.008,+20.41,.725,.008,,
ABP,3059.13,79.519,634.715,.878,2.83,.8,2.91,79.7,16.50,.18,7.11,,Abacus Prop,†,2.32,+8,2.31,2.32,2.34,2.19,+1.76,2.45,1.90,,
ALR,122.501,4.047,2.410,.071,1.35,.9,4.77,24.7,9.50,.50,8.05,f,Aberdeen Leaders,,1.18,-4,1.175,1.19,1.21,1.16,-5.09,1.345,1.16,,
AKG,-,.137,.125,.026,.15,3.7,4.95,11.1,4.00,1.24,7.27,f,Academies A'asia,,.55,-,.36,.545,.55,.55,-1.81,.55,.365,,
ACR,3064.16,56.861,40.974,.573,.77,4.5,65.08,5.3,-,-,-,,Acrux,,3.44,+7,3.40,3.46,3.51,3.17,+.26,3.90,1.433,,
ACW,100.000,1.632,.965,.002,.02,1.6,-2.12,-,-,-,-,,Actinogen,,.031,-,.031,.044,.031,.031,-1.81,.105,.023,,
ACWO,3.002,.008,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,.001,.009,.001,.001,-1.81,.014,.001,,
ACWOA,6.000,.160,-,-,-,-,-,-,-,-,-,,  opt sep15,,.005,-1,.006,-,.015,.005,-68.48,.015,.005,,
ACU,18179.2,734.041,34.942,.002,-,-,-.14,-,-,-,-,,Acuvax,,.001,-,.001,.002,.001,.001,-1.81,.005,.001,,
ADA,19.790,1.345,3.682,.015,.17,1.1,-2.10,-,-,-,-,,Adacel Tech,,.185,+.5,.185,.20,.185,.18,+.96,.43,.18,,
AAU,34.810,12.228,4.716,.008,.08,1.7,-9.67,-,1.00,-,7.41,f,Adcorp Aust,,.135,-.5,.14,.15,.15,.13,-5.39,.25,.13,,
ABN,-,366.902,169.954,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,-,.001,.001,.001,-1.81,.002,.001,,
ABC,8051.05,223.823,281.554,1.972,1.19,2.6,23.90,13.0,16.50,1.45,5.32,f,Adelaide Brighton,,3.10,+2,3.08,3.12,3.15,3.02,-1.17,3.692,2.582,,
AYT,499.380,11.804,7.362,.024,.27,.9,11.88,2.1,8.30,1.43,33.20,,Adelaide Mgd,,.25,-.5,.245,.255,.255,.245,-3.78,.296,.171,,
ADQ,50.811,6.845,5.651,.013,.03,2.3,-.86,-,-,-,-,,ADG Global Supply,,.07,-,.065,.08,.07,.068,-1.81,.09,.05,,
ABV,2680.00,56.021,24.708,.018,.01,1.9,-.03,-,-,-,-,,Adv Braking Tech,,.019,-.3,.019,.022,.022,.019,-15.45,.038,.014,,
AMT,-,.369,.616,.008,.14,1.6,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.23,-,.15,.24,.23,.23,-1.81,.54,.15,,
AES,84.084,1.112,3.996,.020,-,-,-.06,-,-,-,-,,Advanced Energy,,.045,-,.045,.051,.045,.045,-1.81,.065,.035,,
ANM,738.176,12.500,7.819,.013,.02,2.5,-.65,-,-,-,-,,Advanced Magnesium,,.049,-.2,.049,.06,.051,.047,-5.74,.087,.036,,
ASW,28.700,2.040,4.299,.035,.15,5.5,3.56,23.2,3.70,.96,4.48,f,Advanced Share Reg,,.825,-7,.835,.885,.84,.81,-9.64,1.20,.465,,
AEI,351.782,4.690,3.517,.018,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.18,-1,.18,.19,.19,.18,-7.08,.39,.055,,
AFT,95.004,352.056,920.562,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-1.81,.002,.001,,
AGX,1870.45,30.468,-,.010,-,-,.57,2.5,-,-,-,,Agenix,,.014,-.2,.014,.015,.016,.014,-14.31,.047,.014,,
AGK,5879.28,152.404,176.736,6.698,6.40,2.3,91.10,15.9,59.00,1.54,4.06,,AGL Energy,,14.52,+33,14.49,14.59,14.69,14.02,+.51,16.92,13.56,,
AGJ,361.556,.644,.324,.013,.37,.4,2.23,6.1,1.88,1.19,13.93,,Agricultural Land,,.135,+.5,.135,.20,.135,.13,+2.03,.195,.13,,
AHC,-,.062,.093,.012,4.92,.4,11.63,18.9,10.00,1.16,4.55,f,AHC,,2.20,-,2.06,2.45,2.20,2.20,-1.81,2.22,1.80,,
ENY,28.452,.607,.008,.004,-,-,-,-,-,-,-,,All 200 Energy,,15.00,+11,14.93,15.01,15.28,14.61,-1.08,18.26,13.95,,
FIN,-,.767,.048,.003,-,-,-,-,-,-,-,,All 200 Financials,,4.33,-4,4.39,4.42,4.33,4.290,-2.75,4.87,4.18,,
FIX,-,1.004,.031,.002,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.05,-4.9,5.10,5.13,5.05,5.001,-2.78,5.54,4.85,,
IDD,1.594,.579,.027,.001,-,-,-,-,-,-,-,,All 200 Industrials,,3.61,-5.3,3.52,3.54,3.61,3.547,-3.29,3.90,3.21,,
RSR,6.254,1.083,.258,.008,-,-,-,-,-,-,-,,All 200 Resources,,5.66,+11.0,5.38,5.57,5.66,5.40,+.20,6.42,4.77,,
MAM,5.301,1.532,.104,.005,-,-,-,-,-,-,-,,All 300 Metals & Mining,,4.92,+14.9,4.85,4.98,4.92,4.68,+1.33,5.58,4.00,,
AGI,478.770,14.929,3.662,.100,.02,18.0,1.69,21.3,-,-,-,,Ainsworth Game Tech,,.36,+3.5,.365,.38,.38,.325,+8.95,.38,.08,,
AIZ,65.408,8.449,13.734,.938,1.14,.8,8.87,9.7,5.34,1.66,6.21,,Air New Zealand,,.86,+1,.86,.87,.865,.84,-.64,1.175,.765,,
AIG,-,.174,-,-,-.15,-,-4.06,-,-,-,-,,Aircruising Aust,,.08,-,-,.20,.08,.08,-1.81,.11,.035,,
ACL,488.252,20.268,22.708,.113,.04,14.7,-6.30,-,-,-,-,,Alchemia,,.59,+1.5,.585,.59,.615,.565,+.79,.77,.345,,
AAI,1.400,.036,.038,12.124,-,-,23.62,59.3,10.47,2.26,.75,,Alcoa Inc,,14.00,-229,12.90,16.30,14.00,14.00,-15.87,18.99,11.50,,
LEP,501.049,17.992,20.186,.300,2.26,.8,6.98,27.2,22.00,.32,11.58,,ALE Prop Grp,,1.90,-1,1.90,1.92,1.95,1.81,-2.34,2.20,1.80,,
ALS,842.305,44.445,53.631,.251,.72,3.7,-141.41,-,1.50,-,.56,f,Alesco Corp,,2.66,-5,2.64,2.73,2.76,2.50,-3.66,3.63,2.25,,
AJX,262.000,9.167,25.861,.008,-.01,-,-4.93,-,-,-,-,,Alexium Int'l,,.088,-1.2,.088,.11,.10,.088,-13.81,.195,.08,,
AEB,322.285,7.244,-,.010,-,-,-,-,-,-,-,,Algae.Tec,,.30,-4,.29,.30,.37,.29,-13.58,.67,.17,,
AHZ,4279.89,58.698,4.816,.011,.01,8.2,-.71,-,-,-,-,,Allied Health Ltd,,.082,+1.3,.082,.084,.082,.072,+17.03,.095,.02,,
AHZOA,1487.20,19.424,2.713,.003,-,-,-,-,-,-,-,,  opt dec11,,.037,+1.4,.028,.037,.037,.02,+59.05,.05,.003,,
AZG,11688.8,93.652,-,.042,-,-,-,-,-,-,-,,Allmine Grp,,.25,+2,.25,.255,.275,.215,+6.88,.30,.16,,
AIQ,396.985,3.719,20.056,.091,.98,.7,-8.87,-,-,-,-,,Alternative Invest,,.70,-3,.70,.74,.73,.68,-5.92,.83,.68,,
ALU,52.580,5.081,2.855,.009,.01,8.5,-11.90,-,-,-,-,,Altium,,.085,-.5,.09,.14,.088,.083,-7.37,.255,.082,,
AMA,376.759,13.606,15.531,.031,-.06,-,3.48,3.2,-,-,-,,AMA Grp,,.11,-,.11,.115,.11,.10,-1.81,.15,.035,,
AHD,30.872,9.173,24.323,.923,5.05,1.2,81.90,7.2,37.00,2.21,6.31,f,Amalgamated Hldgs,,5.86,+1,5.86,5.95,5.87,5.79,-1.64,6.78,5.60,,
AMO,-,.318,1.976,.010,.58,.5,.60,51.7,.50,1.20,1.61,f,Ambertech,,.31,-,.25,.28,.31,.31,-1.81,.44,.30,,
AMB,22.338,2.406,1.329,.016,.16,1.5,3.02,8.1,-,-,-,,Ambition Grp,,.245,-1,.25,.33,.25,.245,-5.74,.42,.245,,
