ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 12, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5196.9 at 2014-12-12T16:38:36. Report at Friday, December 12, 2014. Processed Saturday at 2014-12-13T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,32.999,2.206,2.499,.149,.35,18.00,21.00,30.0,14.50,1.45,2.30,f,1300 Smiles,,6.30,+19,6.23,6.30,6.30,6.10,+5.31,6.98,5.35,,
TIX,485.112,33.083,95.878,.301,2.21,1.11,45.00,5.5,18.75,2.40,7.62,,360 Capital Indust,,2.46,+2,2.46,2.48,2.48,2.40,+3.02,2.49,1.957,,
TGP,219.303,43.500,76.675,.247,.61,1.63,12.05,8.3,5.06,2.38,5.09,,360 Capital Grp,,.995,+1,.985,1.005,1.02,.98,+3.21,1.07,.60,,
TOF,267.301,33.263,-,.160,-,-,-,-,-,-,-,,360 Capital Office,,2.06,-,2.03,2.06,2.06,2.02,+2.20,2.09,1.92,,
3PL,218.788,28.803,-,.278,-,-,-,-,-,-,-,,3P Learning,,2.06,-29,2.00,2.31,2.35,2.06,-10.14,2.60,2.06,,
8CO,128.000,4.146,-,.003,-,-,-,-,-,-,-,,8common,,.24,+2,.23,.25,.24,.215,+11.29,.295,.21,,
NNW,1902.60,82.866,33.413,.054,.02,18.00,.10,360.0,-,-,-,,99 Wuxian,,.36,-3,.355,.39,.38,.335,-5.50,.73,.30,,
AYI,-,157.209,53.290,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+2.20,.002,.001,,
ABP,3494.73,170.528,133.688,1.543,2.38,1.26,22.27,13.5,16.75,1.33,5.58,,Abacus Prop,,3.00,+11,2.98,3.01,3.015,2.835,+6.00,3.015,2.19,,
ALR,215.796,7.526,8.744,.066,1.16,.92,3.02,35.3,6.25,.48,5.87,f,Aberdeen Leaders,,1.065,-2,1.065,1.075,1.095,1.06,+.35,1.385,1.06,,
AKG,107.936,7.172,8.528,.068,.05,22.00,9.80,11.2,5.50,1.78,5.00,f,Academies A'asia,,1.10,+2,1.09,1.10,1.14,1.09,+4.05,1.40,.835,,
ACX,739.194,.739,-,.279,-,-,-,-,-,-,-,,Aconex,,1.70,-,1.70,1.73,1.91,1.66,-,1.91,1.66,,
