ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 17, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4393.8 at 2012-08-17T17:01:06. Report at Friday, August 17, 2012. Processed Saturday at 2012-08-18T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,19.575,2.059,.450,.137,.59,9.8,26.60,21.8,17.80,1.49,3.07,f,1300 Smiles,,5.79,+4,5.75,5.90,5.80,5.63,-1.42,6.54,3.40,,
TQH,-,.307,1.397,.009,-.05,-,1.79,2.9,-,-,-,,3Q Hldgs,,.052,-,.061,-,.052,.052,-2.11,.08,.052,,
AYI,-,26.378,5.786,.004,.02,.4,.03,26.7,-,-,-,,A1 Invest & Res,,.008,-,-,-,.008,.008,-2.11,.05,.006,,
AAY,-,6.674,2.602,.003,.01,2.2,1.65,1.3,-,-,-,,AACL Hldgs,,.022,-,-,-,.022,.022,-2.11,.051,.02,,
AAQ,602.796,95.558,153.710,.001,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.003,-,-,-,.003,.003,-2.11,.017,.003,,
ABP,3929.31,130.513,96.566,.899,2.43,.8,2.52,80.2,16.50,.15,8.17,,Abacus Prop,†,2.02,+3,1.995,2.02,2.08,1.95,-.61,2.12,1.78,,
ALR,388.130,5.732,5.430,.060,1.06,.9,2.98,33.6,9.50,.31,9.50,f,Aberdeen Leaders,,1.00,+.5,1.00,1.02,1.00,.98,-1.61,1.125,.975,,
AKG,-,.044,.137,.023,.09,5.4,5.39,9.1,4.50,1.20,9.18,f,Academies A'asia,,.49,-,.58,.70,.49,.49,-2.11,.60,.44,,
ACR,3549.31,146.128,77.423,.683,.16,25.6,2.73,150.2,-,-,-,,Acrux,,4.10,+15,4.00,4.14,4.18,3.90,+1.68,4.77,2.59,,
ACW,-,4.052,1.828,.002,.01,3.5,-2.30,-,-,-,-,,Actinogen,,.035,-,-,-,.035,.035,-2.11,.06,.018,,
ACWOA,-,.448,.160,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,-,.002,.002,-2.11,.005,.001,,
ACU,-,298.630,765.911,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-2.11,.002,.001,,
ADA,2.280,.897,1.700,.022,.13,2.1,.80,33.8,-,-,-,,Adacel Tech,,.27,-1,-,-,.27,.27,-5.69,.43,.20,,
AAU,25.000,2.518,13.050,.011,.07,2.6,2.31,7.8,2.00,1.16,11.11,f,Adcorp Aust,,.18,-1,-,-,.20,.18,-7.38,.205,.125,,
ABN,-,36.009,369.902,.002,-,-,-,-,-,-,-,,AdEffective,†,.01,-,-,-,.01,.01,-2.11,.044,.001,,
ABNO,674.866,52.818,-,-,-,-,-,-,-,-,-,,  opt jun14,,.003,-.1,.003,.004,.004,.003,-27.11,.004,.002,,
ABC,21629.4,270.206,308.507,1.861,1.23,2.4,24.20,12.1,16.50,1.47,5.65,f,Adelaide Brighton,,2.92,-30,2.91,2.93,3.33,2.87,-11.43,3.40,2.45,,
ADQ,143.154,7.199,9.991,.015,.04,1.6,.65,10.0,-,-,-,,ADG Global Supply,,.065,-,-,-,.065,.065,-2.11,.08,.05,,
ABV,1216.42,61.545,63.237,.021,.01,1.9,-.02,-,-,-,-,,Adv Braking Tech,,.019,-,.018,.019,.02,.018,-2.11,.026,.013,,
AMT,-,.095,.385,.005,.10,1.4,-6.28,-,-,-,-,,Adv Surg Dsgn & Mnft,,.145,-,-,-,.145,.145,-2.11,.25,.145,,
ASW,-,1.466,2.130,.030,.14,5.0,3.73,18.8,3.70,1.01,5.29,f,Advanced Share Reg,,.70,-1.8,-,-,.681,.681,-4.76,.765,.605,,
AEI,40.000,3.277,5.903,.014,-.02,-,-1.88,-,-,-,-,,Aeris Environmental,,.13,-3.5,-,-,.165,.13,-23.33,.30,.13,,
AFT,-,51.200,382.650,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,-2.11,.001,.001,,
AGX,3660.00,168.826,34.882,.003,-,-,-.27,-,-,-,-,,Agenix,,.003,-.1,.003,.004,.004,.003,-27.11,.02,.003,,
AGK,5633.75,250.614,201.961,8.477,6.98,2.2,94.90,16.4,60.00,1.58,3.86,f,AGL Energy,,15.53,+13,15.40,15.57,15.58,15.07,-1.27,16.01,13.031,,
AGJ,140.000,2.127,.984,.012,.33,.4,-1.01,-,3.18,-,26.50,,Agricultural Land,,.12,-3,.11,.12,.15,.12,-22.11,.19,.12,,
AHC,-,.079,.092,.012,4.92,.4,-6.74,-,-,-,-,,AHC,,2.05,-,-,-,2.05,2.05,-2.11,2.30,2.00,,
ENY,-,.090,.730,.002,-,-,-,-,-,-,-,,All 200 Energy,,12.46,-,12.71,12.92,12.46,12.46,-2.11,14.60,11.50,,
FIN,-,.211,1.161,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.52,-,4.55,4.62,4.52,4.52,-2.11,4.54,3.89,,
FIX,.600,.324,1.013,.004,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.36,-4,4.90,5.52,5.40,5.36,-2.86,5.43,4.34,,
