ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 28, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5376.8 at 2014-03-28T16:40:36. Report at Friday, March 28, 2014. Processed Saturday at 2014-03-29T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,64.752,.520,.638,.142,.61,9.82,20.85,28.7,15.00,1.39,2.50,f,1300 Smiles,,5.99,-1,5.99,6.02,6.12,5.85,-.59,7.25,5.35,,
TIX,3283.24,7.101,21.022,.203,1.94,1.11,17.12,12.6,18.30,.94,8.51,,360 Cap Indust Fund,†,2.15,+1,2.15,2.18,2.21,2.13,+.04,2.26,1.885,,
TGP,2378.10,13.594,20.771,.187,.60,1.25,7.66,9.8,3.50,2.19,4.67,,360 Capital Grp,†,.75,-,.75,.76,.80,.745,-.43,.80,.465,,
NNW,5863.10,12.916,-,.025,-,-,-,-,-,-,-,,99 Wuxian,,.375,+2.5,.37,.375,.405,.305,+6.72,.60,.30,,
AYI,4981.54,28.979,10.587,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.43,.005,.001,,
ABP,2392.80,41.497,28.936,1.175,2.34,1.00,18.46,12.6,16.50,1.12,7.08,,Abacus Prop,,2.33,-4,2.32,2.33,2.35,2.275,-2.11,2.51,2.14,,
ALR,269.755,1.408,2.894,.078,1.22,1.05,2.93,43.5,8.75,.33,6.86,f,Aberdeen Leaders,,1.275,-1.5,1.28,1.305,1.33,1.27,-1.59,1.385,1.18,,
AKG,89.376,.596,.940,.054,.16,6.06,8.70,11.1,5.00,1.74,5.15,f,Academies A'asia,,.97,+1,.96,.99,.97,.945,+.62,1.10,.64,,
ACR,4572.31,72.154,45.884,.283,.22,7.73,17.87,9.5,8.00,2.23,4.71,,Acrux,,1.70,-3,1.695,1.725,1.76,1.685,-2.16,3.901,1.685,,
ACW,345.335,8.275,.904,.009,.01,4.50,-.47,-,-,-,-,,Actinogen,†,.045,+1.2,.04,.049,.045,.039,+35.94,.048,.01,,
