ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 22, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4674.1 at 2011-07-22T16:37:45. Report at Friday, July 22, 2011. Processed Saturday at 2011-07-23T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,15.971,.347,1.442,.075,.18,19.4,22.77,15.4,14.70,1.55,4.20,f,1300 Smiles,,3.50,-15,3.45,3.50,3.60,3.45,-7.00,4.25,3.11,,
TQH,-,1.397,.893,.010,-.06,-,1.08,5.6,-,-,-,,3Q Hldgs,,.06,-,.06,-,.06,.06,-2.89,.11,.041,,
FCS,3.572,.951,3.242,.003,.01,1.8,-.15,-,-,-,-,,4C Sec Solution,,.018,-,.018,.044,.018,.018,-2.89,.045,.01,,
AAY,133.999,1.619,3.861,.003,-,-,-3.00,-,-,-,-,,AACL Hldgs,*,.045,-,.046,.06,.045,.04,-2.89,.071,.022,,
AAQ,3269.67,136.625,-,.005,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.011,-,.011,.012,.011,.01,-2.89,.725,.008,,
ABP,2242.27,84.543,681.294,.821,2.83,.8,2.91,74.6,16.50,.18,7.60,,Abacus Prop,†,2.17,+5,2.13,2.18,2.18,2.03,-.53,2.45,1.975,,
ALR,131.849,4.635,2.900,.071,1.35,.9,4.77,24.5,9.50,.50,8.12,f,Aberdeen Leaders,,1.17,+.5,1.16,1.17,1.18,1.16,-2.46,1.345,1.16,,
AKG,-,.137,.125,.026,.15,3.7,4.95,11.1,4.00,1.24,7.27,f,Academies A'asia,,.55,-,.36,.545,.55,.55,-2.89,.55,.365,,
ACR,4331.18,65.744,41.827,.703,.77,5.5,65.08,6.5,-,-,-,,Acrux,,4.22,+44,4.22,4.23,4.25,3.78,+8.75,4.25,1.541,,
ACW,9.435,1.642,.973,.002,.02,1.6,-2.12,-,-,-,-,,Actinogen,,.031,-,.031,.044,.031,.031,-2.89,.105,.023,,
ACWO,-,.009,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-2.89,.014,.001,,
