ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 9, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5309.2 at 2015-10-09T16:37:35. Report at Friday, October 9, 2015. Processed Saturday at 2015-10-10T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,10.688,.967,1.921,.173,.45,16.20,27.80,26.2,19.20,1.45,2.63,f,1300 Smiles,,7.29,+49.2,7.05,7.20,7.29,6.93,+2.92,7.29,5.72,,
1ST,129.616,22.626,-,.007,-,-,-,-,-,-,-,,1ST Available,,.11,+.5,.11,.12,.115,.105,+.44,.22,.095,,
TIX,3247.16,38.029,27.148,.377,2.34,1.03,35.50,6.8,21.57,1.65,8.95,,360 Capital Indust,,2.41,+6,2.40,2.44,2.45,2.33,-1.77,2.79,2.21,,
TGP,1066.78,45.400,36.349,.243,.71,1.38,10.60,9.2,6.00,1.77,6.12,,360 Capital Grp,,.98,+.5,.98,1.01,1.00,.965,-3.81,1.41,.88,,
TOF,283.963,19.731,26.597,.145,2.14,.93,16.40,12.1,17.00,.96,8.56,,360 Capital Office,,1.985,+.5,1.98,1.99,2.00,1.975,-4.07,2.24,1.925,,
TOT,1121.00,5.552,-,.044,-,-,-10.50,-,5.62,-,5.11,,360 Capital Total Re,,1.10,+2,1.10,1.11,1.10,1.08,-2.47,1.35,1.00,,
3DM,1388.51,376.101,763.403,.029,.01,9.00,-3.60,-,-,-,-,,3D Medical,†,.09,+.7,.083,.089,.09,.08,+4.11,.195,.004,,
3PL,5702.68,46.120,22.869,.263,.12,16.25,3.04,64.1,1.80,1.69,.92,f,3P Learning,,1.95,+9,1.92,2.00,2.09,1.84,+.52,2.85,1.70,,
8CO,138.538,2.415,2.841,.003,-,-,-.02,-,-,-,-,,8common,,.20,-,.20,.205,.21,.195,-4.32,.25,.145,,
8IH,283.762,20.630,-,.286,-,-,-,-,-,-,-,,8I Hldgs,,.80,-1.5,.78,.815,.82,.78,-6.16,1.13,.25,,
