ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 20, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4807.7 at 2011-05-20T16:37:03. Report at Friday, May 20, 2011. Processed Saturday at 2011-05-21T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,9.762,.265,1.271,.077,.18,20.0,22.77,15.8,14.70,1.55,4.08,f,1300 Smiles,,3.60,+10,3.55,3.60,3.60,3.50,+2.43,4.25,2.90,,
TQH,-,.296,.818,.009,-.06,-,1.08,5.1,-,-,-,,3Q Hldgs,,.055,-,.055,.19,.055,.055,-.43,.11,.052,,
FCS,45.491,.724,2.740,.004,.01,2.7,-.15,-,-,-,-,,4C Sec Solution,,.027,-.2,.005,.027,.029,.027,-7.32,.045,.02,,
AAY,-,.876,2.653,.003,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.06,-,.041,.06,.06,.06,-.43,.21,.03,,
AAQ,2643.98,87.758,-,.005,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.011,+.1,.011,.012,.012,.01,+9.57,.725,.01,,
ABP,2969.25,62.018,456.099,.829,2.83,.8,2.91,75.3,9.90,.29,4.52,,Abacus Prop,†,2.19,+1,2.19,2.22,2.23,2.16,+.03,2.45,1.85,,
ALR,75.321,2.694,1.802,.074,1.38,.9,4.77,25.6,9.50,.50,7.79,f,Aberdeen Leaders,,1.22,-2.5,1.23,1.24,1.255,1.22,-2.43,1.345,1.21,,
AKG,46.098,.107,.121,.024,.15,3.7,4.95,11.1,4.00,1.24,7.27,f,Academies A'asia,,.55,-,.43,.64,.55,.55,-.43,.56,.365,,
ACR,1794.53,41.646,34.367,.606,.77,4.7,65.08,5.6,-,-,-,,Acrux,,3.64,+24,3.62,3.64,3.65,3.36,+6.63,3.65,1.433,,
ACW,-,1.002,.881,.003,.02,3.0,-2.12,-,-,-,-,,Actinogen,,.06,-,.046,.06,.06,.06,-.43,.105,.023,,
ACWO,-,-,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,-,.01,.01,.01,-.43,.014,.001,,
ACWOA,-,.142,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.015,-,.015,.015,-.43,.015,.01,,
ACU,2634.00,684.410,16.440,.002,-,-,-.14,-,-,-,-,,Acuvax,,.001,-.1,.001,.002,.002,.001,-50.43,.005,.001,,
ADA,16.650,1.147,3.343,.020,.17,1.5,-2.10,-,-,-,-,,Adacel Tech,,.25,+3,.22,.25,.25,.215,+13.21,.47,.215,,
AAU,55.500,11.843,2.852,.010,.08,2.0,-9.67,-,1.00,-,6.25,f,Adcorp Aust,,.16,-,.155,.16,.16,.155,-.43,.25,.145,,
ABN,28500.0,341.897,-,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,-,.001,.001,.001,-.43,.003,.001,,
ABC,11841.1,181.085,217.711,1.960,1.19,2.6,23.90,12.9,16.50,1.45,5.36,f,Adelaide Brighton,,3.08,-3,3.07,3.10,3.14,3.03,-1.39,3.692,2.503,,
AYT,55.000,10.434,6.291,.024,.27,.9,11.88,2.1,8.30,1.43,33.20,,Adelaide Mgd,,.25,-,.25,.255,.25,.25,-.43,.296,.163,,
ADQ,153.334,5.556,4.008,.013,.03,2.3,-.86,-,-,-,-,,ADG Global Supply,,.07,-,.07,.078,.07,.07,-.43,.082,.05,,
