ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, July 19, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4959.4 at 2013-07-19T16:41:05. Report at Friday, July 19, 2013. Processed Saturday at 2013-07-20T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,37.431,1.547,1.929,.156,.65,10.15,28.92,22.8,19.20,1.51,2.91,f,1300 Smiles,,6.60,+10,6.52,6.59,6.60,6.47,+1.50,6.79,5.00,,
TIX,466.527,68.915,-,.193,-,-,-,-,-,-,-,,360 Cap Indust Fund,†,2.07,-,2.06,2.07,2.11,2.05,-.04,2.26,1.423,,
AYI,-,32.257,26.278,.001,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,-,-,.003,.005,.003,.003,-.04,.011,.001,,
AAY,-,3.573,6.674,-,-.03,-,2.48,.2,-,-,-,,AACL Hldgs,,.004,-,.004,.02,.004,.004,-.04,.03,.003,,
ABP,2396.74,79.958,119.608,1.019,2.30,.98,6.83,32.9,16.50,.41,7.33,,Abacus Prop,,2.25,+7,2.21,2.25,2.26,2.16,+3.17,2.51,1.915,,
ALR,91.233,5.740,4.328,.077,1.24,1.02,2.64,48.1,9.50,.28,7.48,f,Aberdeen Leaders,,1.27,+1,1.27,1.28,1.29,1.26,+.75,1.365,.975,,
AKG,6.000,3.206,.044,.038,.12,6.50,7.01,11.1,5.00,1.40,6.41,f,Academies A'asia,,.78,-,.77,.84,.78,.78,-.04,.84,.49,,
ACR,4911.50,97.723,132.516,.555,.11,30.27,2.73,122.0,8.00,.34,2.40,,Acrux,,3.33,-37,3.33,3.34,3.78,3.32,-10.04,4.18,2.64,,
ACW,-,1.949,3.869,.002,-,-,-.15,-,-,-,-,,Actinogen,,.019,-,.016,.019,.019,.019,-.04,.039,.01,,
ACWOA,-,.107,.448,-,-,-,-,-,-,-,-,,  opt sep15,,-,-,-,-,.001,.001,-.04,.002,.001,,
ADA,14.048,.931,.890,.031,.13,3.04,1.80,21.9,-,-,-,,Adacel Tech,,.395,-3,.395,.415,.425,.395,-7.10,.46,.241,,
AAU,786.889,5.836,2.427,.008,.04,3.13,-6.79,-,.75,-,6.00,,Adcorp Aust,,.125,+2.5,.115,.125,.125,.10,+24.96,.22,.066,,
ABN,181.200,17.170,33.239,.002,-,-,.15,6.7,-,-,-,,AdEffective,,.01,-.5,.01,.018,.015,.01,-33.37,.016,.007,,
ABNO,317.278,13.393,47.657,-,-,-,-,-,-,-,-,,  opt jun14,,.002,-,-,.005,.002,.002,-.04,.005,.002,,
ABC,7348.01,285.608,230.998,2.107,1.29,2.56,24.20,13.6,16.50,1.47,5.00,f,Adelaide Brighton,,3.30,+4,3.29,3.30,3.30,3.19,+1.19,3.70,2.87,,
ADQ,1793.31,34.300,6.772,.005,.05,.34,.67,2.5,-,-,-,,ADG Global Supply,,.017,+.7,.016,.017,.019,.01,+69.96,.07,.01,,
ADJ,5611.55,94.375,64.239,.030,.02,2.10,-.91,-,-,-,-,,Adslot,,.042,-.3,.042,.045,.049,.042,-6.71,.059,.024,,
ABV,199.971,60.303,41.944,.017,-,-,-.07,-,-,-,-,,Adv Braking Tech,,.015,+.2,.013,.016,.015,.013,+15.35,.024,.013,,
AMT,-,.093,.095,.003,.10,.70,.35,20.0,-,-,-,,Adv Surg Dsgn & Mnft,,.07,-,.07,.08,.07,.07,-.04,.15,.07,,
ASW,2.000,1.047,1.355,.027,.14,4.54,3.67,17.3,3.70,.99,5.83,f,Advanced Share Reg,,.635,-,.635,.69,.635,.635,-.04,.76,.62,,
AEI,-,.761,3.237,.018,-,-,-.92,-,-,-,-,,Aeris Environmental,,.15,-,.15,.16,.15,.15,-.04,.22,.13,,
AFT,-,4.265,50.700,.007,-,-,-.02,-,-,-,-,,AFT Corp,,-,-,-,.001,.001,.001,-.04,.001,.001,,
AGX,277.034,12.370,130.535,.003,-,-,-8.13,-,-,-,-,,Agenix,†,.028,+.3,.026,.028,.028,.025,+11.96,.073,.002,,
AGXO,-,.949,-,-,-,-,-,-,-,-,-,,  opt jun15,,-,-,.002,.012,.004,.004,-.04,.01,.001,,
AGK,6416.65,234.213,223.016,8.319,7.61,1.97,65.00,23.1,62.00,1.05,4.13,f,AGL Energy,,15.01,-9,14.95,15.05,15.28,14.74,-.63,16.60,13.66,,
AGJ,-,4.478,1.814,.014,.19,.74,-10.80,-,3.18,-,22.71,,Agricultural Land,,.14,-,.088,.12,.14,.14,-.04,.15,.083,,
AHC,-,.070,.079,.012,4.76,-,-5.62,-,10.00,-,-,f,AHC,,-,-,2.01,-,2.10,2.10,-.04,2.20,1.92,,
AGI,3068.13,59.702,89.278,1.114,.51,6.78,15.00,23.1,3.00,5.00,.87,,Ainsworth Game Tech,,3.46,-45,3.41,3.51,3.94,3.33,-11.55,4.42,1.90,,
AIZ,31.594,2.721,2.995,1.391,1.22,1.03,9.65,13.1,4.75,2.03,3.77,,Air New Zealand,,1.26,+5,1.235,1.30,1.26,1.22,+4.13,1.30,.66,,
AJL,235.812,14.666,23.672,.348,.35,3.71,-150.10,-,-,-,-,,AJ Lucas Grp,,1.30,-3,1.23,1.30,1.23,1.105,-2.48,1.893,.44,,
ACL,837.309,44.447,60.710,.107,.01,33.00,-5.40,-,-,-,-,,Alchemia,,.33,+.5,.33,.34,.35,.32,+1.50,.615,.285,,
AAI,-,1.209,.012,6.928,-,-,9.91,80.7,9.86,1.01,1.23,,Alcoa Inc,,8.00,-,6.00,10.00,8.00,8.00,-.04,8.75,7.50,,
LEP,163.620,24.906,20.541,.517,1.88,1.41,-13.13,-,16.00,-,6.02,,ALE Prop Grp,,2.66,-4,2.66,2.70,2.71,2.65,-1.53,2.75,2.08,,
AJX,622.807,19.505,16.717,.016,-.02,-,-1.77,-,-,-,-,,Alexium Int'l,,.105,-.5,.105,.115,.12,.105,-4.58,.13,.04,,
AEB,974.475,18.591,23.778,.060,-,-,-2.71,-,-,-,-,,Algae.Tec,,.22,-3,.21,.23,.25,.195,-12.04,.385,.17,,
AEBO,-,-,4.866,-,-,-,-,-,-,-,-,,  opt jan14,,-,-,-,.04,.06,.06,-.04,.12,.06,,
