ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 12, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4510.1 at 2012-10-12T16:45:37. Report at Friday, October 12, 2012. Processed Saturday at 2012-10-13T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,15.034,2.329,.705,.125,.59,9.0,26.60,19.9,17.80,1.49,3.36,f,1300 Smiles,,5.30,-15,5.30,5.39,5.48,5.30,-2.67,6.54,3.55,,
TQH,30.000,.402,1.614,.012,-.04,-,1.47,5.4,-,-,-,,3Q Hldgs,,.08,+1,.08,.09,.08,.07,+14.37,.08,.052,,
AYI,-,30.363,6.319,.004,.02,.4,-1.20,-,-,-,-,,A1 Invest & Res,,.008,-,.005,.008,.008,.008,+.08,.05,.006,,
AAY,614.132,7.438,4.401,.003,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.022,-,.022,.03,.022,.02,+.08,.05,.02,,
AAQ,15072.5,295.891,170.852,.004,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.009,+.1,.009,.01,.009,.007,+12.58,.017,.003,,
ABP,2757.97,161.375,131.996,.912,2.34,.9,2.11,97.2,16.50,.13,8.05,,Abacus Prop,†,2.05,+3,2.01,2.07,2.08,1.985,+1.57,2.13,1.80,,
ALR,232.343,7.308,6.418,.062,1.07,1.0,2.98,34.6,9.50,.31,9.22,f,Aberdeen Leaders,,1.03,-4,1.03,1.04,1.08,1.02,-3.66,1.125,.975,,
AKG,-,.078,.351,.038,.10,8.0,6.30,12.7,4.50,1.40,5.63,f,Academies A'asia,,.80,-,-,-,.775,.775,+.08,.80,.44,,
ACR,5472.08,200.669,117.007,.599,.17,21.2,4.44,81.1,8.00,.56,2.22,,Acrux,,3.60,+24,3.58,3.60,3.60,3.27,+7.23,4.77,2.59,,
ACW,52.102,4.593,2.038,.002,-,-,-2.12,-,-,-,-,,Actinogen,,.027,-1.2,-,-,.039,.025,-30.69,.06,.018,,
ACWOA,-,.448,.234,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,-,.002,.002,+.08,.003,.001,,
ACU,-,300.630,824.325,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,+.08,.002,.001,,
ADA,6.450,1.009,2.208,.031,.14,2.8,5.40,7.1,-,-,-,,Adacel Tech,,.385,+.5,-,-,.39,.38,+1.40,.43,.20,,
AAU,137.350,3.894,15.284,.008,.09,1.6,2.57,5.4,1.75,1.47,12.50,f,Adcorp Aust,,.14,-2,.13,.14,.16,.13,-12.42,.22,.13,,
ABN,1.092,42.236,369.902,.002,-,-,-1.35,-,-,-,-,,AdEffective,†,.01,-.5,.006,.015,.015,.01,-33.25,.044,.001,,
ABNO,150.000,64.145,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,-,.003,.005,.004,.004,+.08,.004,.002,,
ABC,7192.61,331.043,414.559,1.976,1.23,2.5,24.20,12.8,16.50,1.47,5.32,f,Adelaide Brighton,,3.10,-3,3.08,3.12,3.16,3.07,-.88,3.40,2.73,,
ADQ,489.651,10.115,13.221,.013,.05,1.2,.79,7.5,-,-,-,,ADG Global Supply,,.059,+.7,.053,.059,.059,.051,+13.54,.08,.05,,
ABV,3594.78,74.482,69.759,.020,.01,1.8,-.01,-,-,-,-,,Adv Braking Tech,,.018,-,-,-,.018,.015,+.08,.026,.013,,
AMT,5.120,.608,.411,.004,.11,1.0,-.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.105,-,-,-,.105,.105,+.08,.25,.105,,
ASW,22.000,4.063,2.503,.030,.14,5.1,3.73,19.0,3.70,1.01,5.21,f,Advanced Share Reg,,.71,+2,-,-,.71,.69,+2.98,.76,.605,,
AEI,48.334,3.927,6.779,.017,-.02,-,-1.23,-,-,-,-,,Aeris Environmental,,.16,-.5,.15,.165,.165,.16,-2.95,.30,.13,,
AFT,-,51.700,429.778,.007,-,-,-,-,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,+.08,.001,.001,,
AGX,500.000,212.730,40.461,.003,-,-,-.20,-,-,-,-,,Agenix,,.003,-,-,-,.003,.003,+.08,.016,.002,,
AGK,7438.87,327.561,272.753,8.253,7.26,2.1,23.80,63.0,61.00,.39,4.07,f,AGL Energy,,15.00,-24,14.98,15.03,15.29,14.97,-1.49,16.01,13.031,,
AGJ,121.460,2.354,1.273,.014,.21,.6,-10.73,-,3.18,-,23.56,,Agricultural Land,,.135,-,-,-,.135,.13,+.08,.19,.12,,
AHC,-,.079,.103,.012,4.90,.4,-4.64,-,-,-,-,,AHC,,2.05,-,-,-,2.05,2.05,+.08,2.30,2.00,,
ENY,.540,.100,.769,.002,-,-,-,-,-,-,-,,All 200 Energy,,12.76,+48,12.68,12.88,12.76,12.52,+3.99,14.60,11.50,,
FIN,7.058,.269,1.255,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.78,+22,4.75,4.83,4.78,4.78,+4.91,4.78,3.962,,
FIX,-,.464,1.057,.003,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.56,-,4.90,5.77,5.56,5.56,+.08,5.56,4.62,,
IDD,-,.126,.959,-,-,-,-,-,-,-,-,,All 200 Industrials,,3.37,-,3.37,3.43,3.37,3.37,+.08,3.86,3.18,,
RSR,36.194,2.494,1.647,.004,-,-,-,-,-,-,-,,All 200 Resources,,4.19,+7,4.17,4.35,4.19,4.15,+1.78,5.09,3.51,,
MAM,6.680,.487,1.932,.002,-,-,-,-,-,-,-,,All 300 Metals & Mining,,3.37,-3,3.48,3.55,3.40,3.37,-.80,4.38,3.01,,
AGI,1768.65,120.551,26.096,.850,.36,7.3,23.00,11.5,-,-,-,,Ainsworth Game Tech,,2.64,+24,2.61,2.67,2.65,2.34,+10.08,2.75,.335,,
AIZ,25.492,6.873,9.703,1.090,1.16,.9,5.09,19.4,3.64,1.40,3.68,,Air New Zealand,,.99,-4,.99,1.00,1.02,.99,-3.80,1.04,.65,,
AIG,-,-,.174,-,-.21,-,-5.37,-,-,-,-,,Aircruising Aust,,.079,-,-,-,.079,.079,+.08,.08,.079,,
AJL,242.354,33.625,7.833,.109,.45,1.8,-133.20,-,-,-,-,,AJ Lucas Grp,,.825,+4,.825,.895,.89,.79,+5.18,1.50,.495,,
ACL,1345.79,82.836,57.033,.166,.03,19.7,-6.20,-,-,-,-,,Alchemia,,.59,+4,.585,.595,.61,.545,+7.36,.615,.25,,
AAI,-,.013,.042,7.361,-,-,86.58,9.8,9.83,8.81,1.16,,Alcoa Inc,,8.50,-,8.28,10.00,8.50,8.50,+.08,11.39,8.00,,
LEP,2103.57,31.806,25.565,.357,1.95,1.1,-10.70,-,16.00,-,7.27,,ALE Prop Grp,,2.20,+2,2.19,2.20,2.20,2.15,+1.00,2.23,1.90,,
ALS,2233.58,82.000,56.504,.184,.75,2.6,-14.72,-,8.00,-,4.10,f,Alesco Corp,,1.95,-.5,1.945,1.95,1.96,1.94,-.17,2.03,.947,,
AJX,435.000,18.880,11.263,.010,-.01,-,-2.11,-,-,-,-,,Alexium Int'l,,.073,-1.1,-,-,.08,.073,-13.01,.115,.059,,
AEB,198.873,29.361,9.041,.016,-,-,-2.51,-,-,-,-,,Algae.Tec,,.30,-1,.305,.31,.31,.30,-3.14,.63,.29,,
AEBO,-,6.821,-,-,-,-,-,-,-,-,-,,  opt jan14,,.09,-,-,-,.09,.09,+.08,.12,.035,,
AQZ,75.939,19.247,-,.180,1.15,1.7,24.38,8.2,5.60,4.35,2.80,f,Alliance Aviation,,2.00,-,-,-,2.00,1.95,+.08,2.36,1.59,,
AHZ,2797.15,183.693,150.078,.020,.01,2.5,-1.51,-,-,-,-,,Allied Healthcare,,.025,+.1,.024,.026,.025,.023,+4.25,.052,.015,,
AZG,2070.23,130.741,136.253,.032,-,-,5.00,2.3,-,-,-,,Allmine Grp,,.115,-.5,.11,.115,.125,.11,-4.08,.23,.095,,
ALQ,7925.39,120.702,40.330,3.146,.48,19.3,65.89,14.0,45.00,1.46,4.87,p,ALS,†,9.24,-2,9.22,9.25,9.64,9.06,-.13,13.984,7.23,,
AIQ,38.000,70.565,6.237,.051,.53,.7,1.55,25.2,-,-,-,,Alternative Invest,,.39,-,-,-,.39,.385,+.08,.458,.305,,
ALU,443.326,8.828,9.043,.091,.07,11.8,6.11,13.5,5.00,1.22,6.06,,Altium,,.825,-7,.82,.845,.845,.72,-7.74,.92,.12,,
AMA,3426.30,50.179,22.892,.066,.02,11.5,2.72,8.5,1.60,1.70,6.96,f,AMA Grp,,.23,+.5,.225,.23,.235,.21,+2.30,.26,.12,,
AHD,158.255,12.142,12.736,1.104,5.12,1.4,50.60,13.8,39.00,1.30,5.57,f,Amalgamated Hldgs,,7.00,+6,6.92,7.05,7.05,6.85,+.95,7.05,5.49,,
AMO,12.800,.745,.925,.007,.50,.5,-15.40,-,-,-,-,,Ambertech,,.23,+1,.21,.29,.23,.22,+4.63,.275,.20,,
AMB,14.016,8.960,5.496,.011,.19,.9,1.59,10.7,-,-,-,,Ambition Grp,,.17,+1,-,-,.17,.17,+6.33,.20,.12,,
AKY,-,.007,.008,.067,83.87,1.0,496.00,17.2,330.00,1.50,3.88,f,AMCB Fund No 5,,85.11,-,-,-,85.11,85.11,+.08,85.11,81.214,,
AKX,-,.006,.009,.018,29.62,.9,344.00,7.4,169.00,2.04,6.63,f,AMCB Fund No 4,,25.50,-,-,-,25.50,25.50,+.08,25.50,4.069,,
AMH,259.361,13.113,19.400,.158,.79,1.0,4.27,17.7,6.00,.71,7.95,f,AMCIL,,.755,+2.5,.75,.76,.765,.73,+3.51,.765,.61,,
AMM,3407.45,63.778,165.522,.342,.32,4.4,11.76,11.9,5.00,2.35,3.57,f,Amcom Telco,,1.40,+9.5,1.395,1.40,1.40,1.32,+7.36,1.40,.78,,
AMC,11015.1,837.854,856.177,9.497,.96,8.2,34.00,23.1,37.00,.92,4.70,,Amcor,,7.87,-16,7.83,7.90,8.09,7.80,-1.91,8.09,6.72,,
AMP,24198.3,1740.10,2607.66,12.882,1.06,4.2,25.40,17.5,26.50,.96,5.96,p,AMP,,4.45,-6,4.44,4.45,4.54,4.43,-1.25,4.55,3.71,,
AGF,546.926,58.527,52.885,.208,.78,.7,-16.10,-,2.05,-,3.50,,AMP Capital China,,.585,-.5,.585,.595,.595,.575,-.76,.74,.55,,
ANQ,3073.24,27.469,10.707,.015,-.05,-,-6.20,-,-,-,-,,AnaeCo,,.03,-.7,.03,.034,.031,.03,-18.84,.063,.03,,
ALT,990.000,245.624,108.786,.012,-,-,-.40,-,-,-,-,,Analytica,,.022,-.1,.022,.023,.023,.021,-4.27,.034,.016,,
ALTOA,40.000,29.953,-,-,-,-,-,-,-,-,-,,  opt jun13,,.001,-.1,-,-,.002,.001,-49.92,.005,.001,,
AYG,7779.95,175.395,290.456,.011,-,-,-.40,-,-,-,-,,Anittel Grp,,.005,-,.004,.005,.005,.005,+.08,.007,.004,,
ANN,3894.83,130.838,126.180,2.166,2.43,6.8,99.10,16.7,35.50,2.79,2.14,,Ansell,,16.57,+6,16.50,16.60,16.78,16.35,+.45,16.78,12.76,,
ANO,479.565,19.841,31.612,.007,.01,1.2,-.40,-,-,-,-,,Antaria,,.012,+.2,.01,.013,.012,.01,+20.08,.019,.008,,
ADO,4154.16,320.859,1731.37,.049,.01,6.4,-.30,-,-,-,-,,Anteo Diagnostics,,.064,+.8,.062,.064,.065,.057,+14.37,.093,.051,,
ANP,40963.3,2619.17,2918.17,.024,-,-,-.18,-,-,-,-,,Antisense Therapeutic,,.017,-.1,.017,.018,.018,.017,-5.47,.039,.008,,
ANZ,22054.5,1458.42,1819.53,69.727,-,-,214.80,11.9,142.00,1.51,5.53,,ANZ Banking Grp,,25.66,+16,25.64,25.68,25.80,25.39,+.71,25.80,18.60,,
APE,94.138,5.198,.373,.638,1.74,2.1,29.30,12.8,17.40,1.68,4.65,f,AP Eagers,†,3.74,-,3.70,3.74,3.79,3.70,+.08,4.00,2.22,,
APP,-,.131,3.610,-,.01,.8,-.08,-,-,-,-,,APA Fin Services,,.008,-,-,-,.008,.008,+.08,.008,.005,,
APA,15689.2,715.659,240.550,3.232,1.58,3.1,20.40,24.3,35.00,.58,7.06,,APA Grp,,4.96,+10,4.92,4.96,4.99,4.78,+2.14,5.34,4.15,,
APN,4411.00,349.273,453.864,.255,-.22,-,-41.10,-,6.50,-,16.88,p,APN News & Media,,.385,-2,.38,.39,.415,.365,-4.86,.96,.28,,
APD,62.817,5.856,6.965,.026,.18,.9,1.51,10.6,1.25,1.21,7.81,,APN Prop Grp,,.16,-,.16,.165,.16,.16,+.08,.185,.125,,
ARP,237.286,17.629,20.122,.744,1.93,5.3,53.12,19.3,25.00,2.12,2.43,f,ARB Corp,,10.27,+26,10.12,10.27,10.39,9.92,+2.68,10.39,7.66,,
AAD,3453.24,183.521,257.287,.512,.80,1.7,3.87,34.8,11.70,.33,8.70,p,Ardent Leisure Grp,,1.345,-3.5,1.34,1.35,1.38,1.335,-2.45,1.40,1.005,,
ARG,903.512,33.873,35.389,3.490,5.71,1.0,26.80,20.7,26.00,1.03,4.68,f,Argo Invest,,5.55,-,5.52,5.55,5.58,5.47,+.08,5.58,4.96,,
ARA,48.105,5.830,4.958,.064,.29,1.1,2.55,12.4,1.00,2.55,3.17,,Ariadne Aust,,.315,-.5,-,-,.315,.315,-1.48,.38,.30,,
ALL,7341.34,416.011,510.847,1.594,.33,8.8,14.00,20.6,8.00,1.75,2.77,,Aristocrat Leisure,,2.89,+12,2.89,2.95,2.975,2.72,+4.41,3.25,2.13,,
AIK,15.787,1.082,6.822,.008,.07,.7,-1.47,-,-,-,-,,Armidale Invest,,.05,+.2,.048,.06,.05,.048,+4.25,.076,.045,,
ARI,54448.3,3148.53,1888.08,1.036,1.20,.6,4.30,17.9,6.00,.72,7.79,,Arrium,,.77,-3,.77,.775,.83,.75,-3.67,1.375,.50,,
AEM,3450.00,163.610,157.513,.006,-,-,-.11,-,-,-,-,,Artist & Entertain,,.014,+.2,.014,.015,.016,.013,+16.75,.019,.004,,
AIO,11135.7,733.295,3162.56,4.370,.65,6.9,24.70,18.1,7.50,3.29,1.67,f,Asciano,†,4.48,+2,4.47,4.49,4.54,4.42,+.53,4.97,1.375,,
AFA,83.403,11.694,10.992,.053,.09,1.9,6.88,2.5,-,-,-,,ASF Grp,,.17,-3,.165,.19,.19,.17,-14.92,.245,.10,,
ASZ,2679.22,98.300,47.595,.123,-,-,8.52,8.2,5.00,1.70,7.19,f,ASG Grp,,.695,+1,.69,.695,.70,.67,+1.54,.955,.57,,
AJJ,28.057,2.310,4.408,.018,.01,9.5,.79,12.0,.30,2.63,3.16,,Asia Liver Trans,,.095,-,.088,.15,.095,.095,+.08,.125,.085,,
AUF,68.353,32.471,8.695,.126,.83,1.1,-.79,-,2.00,-,2.13,,Asian Masters Fund,,.94,-1,.92,.96,.96,.94,-.97,.96,.83,,
AKF,2361.10,14.438,5.254,.009,.20,.7,-.80,-,-,-,-,,ASK Funding,,.135,-1.5,.135,.15,.15,.135,-9.92,.16,.07,,
