ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 20, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5270.8 at 2013-09-20T16:42:05. Report at Friday, September 20, 2013. Processed Saturday at 2013-09-21T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,16.386,2.125,2.229,.156,.62,10.65,26.90,24.5,18.50,1.45,2.80,f,1300 Smiles,,6.60,+5,6.56,6.60,6.60,6.51,-.31,6.79,5.00,,
TIX,1453.65,78.619,-,.207,.02,110.50,24.80,8.9,13.50,1.84,6.11,,360 Cap Indust Fund,†,2.21,+12,2.18,2.23,2.24,2.10,+4.61,2.26,1.423,,
AYI,8295.00,43.247,30.053,.001,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.003,+.2,.002,.003,.003,.002,+198.9,.008,.001,,
AAY,547.128,4.805,6.824,.001,.01,.90,3.98,.2,-,-,-,,AACL Hldgs,,.009,-.3,.008,.013,.012,.009,-26.08,.03,.003,,
ABP,2571.98,102.741,146.570,1.048,2.32,.98,13.68,16.6,16.50,.83,7.27,,Abacus Prop,,2.27,+4,2.25,2.28,2.30,2.24,+.72,2.51,1.925,,
ALR,130.971,7.149,6.427,.079,1.16,1.12,2.97,43.8,9.50,.31,7.31,f,Aberdeen Leaders,,1.30,+4,1.30,1.34,1.34,1.29,+2.00,1.365,1.02,,
AKG,767.875,4.608,.078,.050,.10,9.30,6.80,13.7,5.00,1.36,5.38,f,Academies A'asia,,.93,-,.90,.95,.90,.90,-1.08,.986,.55,,
ACR,3101.40,124.422,184.384,.560,.14,24.00,4.16,80.8,8.00,.52,2.38,,Acrux,,3.36,-1,3.31,3.37,3.40,3.22,-1.37,4.12,2.64,,
ACW,481.999,3.488,4.518,-,-,-,-.18,-,-,-,-,,Actinogen,,.007,-.1,.006,.007,.008,.005,-13.58,.039,.005,,
ACWOA,-,.107,.448,-,-,-,-,-,-,-,-,,  opt sep15,,-,-,-,.001,.001,.001,-1.08,.002,.001,,
ADA,71.774,1.068,.945,.032,.13,3.08,1.00,40.0,-,-,-,,Adacel Tech,,.40,+6,.40,.46,.42,.34,+16.57,.46,.241,,
AAU,100.070,7.533,3.651,.004,.02,3.50,-11.20,-,.75,-,10.71,,Adcorp Aust,,.07,-,.07,.078,.07,.07,-1.08,.16,.065,,
ABN,500.000,19.504,40.347,.003,-,-,.02,80.0,-,-,-,,AdEffective,,.016,+.1,.01,.016,.016,.012,+5.59,.017,.007,,
ABNO,5280.24,19.013,57.011,-,-,-,-,-,-,-,-,,  opt jun14,,.004,+.2,.004,.005,.004,.002,+98.92,.005,.002,,
ABC,7874.04,360.578,309.146,2.292,1.30,2.76,23.20,15.5,16.50,1.41,4.60,f,Adelaide Brighton,,3.59,+7,3.56,3.59,3.645,3.51,+.91,3.70,2.94,,
