ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 24, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4868.3 at 2010-12-24T14:38:19. Report at Friday, December 24, 2010. Processed Saturday at 2010-12-25T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,55.131,1.820,.833,.084,.15,26.1,21.00,18.7,13.70,1.53,3.49,f,1300 Smiles,,3.92,+16,3.87,3.92,3.92,3.73,+3.94,3.92,2.68,,
TQH,58.107,2.181,3.099,.012,-.07,-,.84,9.2,-,-,-,,3Q Hldgs,,.077,+.2,.07,.079,.077,.077,+2.35,.17,.061,,
FCS,54.429,6.286,3.523,.005,.10,.3,-.58,-,-,-,-,,4C Sec Solution,,.033,-,.03,.035,.033,.032,-.31,.048,.015,,
AAY,100.000,8.770,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.075,-.2,.07,.10,.077,.075,-2.91,.275,.03,,
ABP,2036.07,977.709,1270.03,.867,.58,4.0,1.53,152.9,3.90,.39,1.67,,Abacus Prop stp,†,2.34,+11,2.32,2.35,2.35,2.22,+4.62,2.35,1.825,,
ALR,256.725,5.243,4.204,.079,1.35,1.0,10.29,12.6,9.50,1.08,7.31,f,Aberdeen Leaders,,1.30,+.5,1.295,1.30,1.30,1.295,+.07,1.47,1.21,,
AKG,24.000,.246,.598,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies Aus Grp,,.50,-,.38,.60,.50,.50,-.31,.56,.365,,
ACR,1608.75,85.138,74.251,.588,-,-,29.08,12.2,-,-,-,,Acrux,,3.54,-3,3.51,3.54,3.62,3.50,-1.15,3.67,1.70,,
ACW,102.000,3.451,1.722,.003,.03,2.0,-1.85,-,-,-,-,,Actinogen,,.061,-.8,.06,.075,.069,.061,-11.91,.105,.023,,
ACWO,-,.159,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,.001,-,.01,.01,-.31,.014,.001,,
ACWOA,21.450,.171,-,-,-,-,-,-,-,-,-,,  opt sep15,,.012,+.1,.012,.015,.012,.011,+8.78,.012,.01,,
ACU,3199.06,532.760,43.413,.006,-,-,-.34,-,-,-,-,,Acuvax,,.003,-.1,.003,.004,.003,.003,-25.31,.011,.001,,
ADA,176.810,5.136,6.981,.031,.19,2.0,-3.50,-,-,-,-,,Adacel Tech,,.375,-,.35,.375,.375,.335,-.31,.69,.28,,
