ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 15, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4758.2 at 2010-10-15T16:37:30. Report at Friday, October 15, 2010. Processed Saturday at 2010-10-16T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,4.102,1.623,.621,.077,.15,24.0,21.00,17.1,13.70,1.53,3.81,f,1300 Smiles,,3.60,-2,3.41,3.60,3.60,3.39,-.93,3.62,2.65,,
TQH,-,2.069,2.891,.010,-.07,-,.84,7.3,-,-,-,,3Q Hldgs,,.061,-,.062,.07,.061,.061,-.37,.18,.061,,
FCS,316.054,5.004,2.620,.005,.10,.4,-.58,-,-,-,-,,4C Sec Solution,,.035,-.7,.032,.042,.037,.035,-17.04,.048,.015,,
AAY,481.000,6.881,-,.003,-,-,-,-,-,-,-,,AACL Hldgs,,.061,-.1,.058,.061,.063,.06,-1.99,.275,.03,,
ABP,14652.3,901.847,1022.77,.824,.58,.8,1.53,29.1,3.90,.39,8.76,,Abacus Prop stp,,.445,-,.44,.445,.45,.425,-.37,.48,.365,,
ALR,24.912,3.751,3.119,.078,1.29,1.0,10.29,12.6,9.50,1.08,7.34,f,Aberdeen Leaders,,1.295,-,1.295,1.30,1.31,1.283,-.37,1.47,1.21,,
ACR,1760.67,52.363,50.541,.385,-,-,29.08,8.1,-,-,-,,Acrux,,2.36,-2,2.34,2.38,2.44,2.35,-1.21,2.60,1.70,,
ACW,56.325,2.316,1.389,.003,.03,2.7,-1.85,-,-,-,-,,Actinogen,,.08,+.2,.09,.11,.095,.08,+2.55,.095,.023,,
ACWO,3.000,.061,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,.002,-,.001,.001,-.37,.003,.001,,
ACU,7751.00,79.593,22.087,.002,-,-,-.34,-,-,-,-,,Acuvax,,.002,-,.002,.003,.002,.002,-.37,.013,.002,,
ADA,21.319,4.461,5.914,.026,.19,1.7,-3.50,-,-,-,-,,Adacel Tech,,.32,+2,.285,.33,.32,.295,+6.29,.69,.28,,
AAU,248.085,6.914,4.215,.012,.08,2.5,-11.03,-,-,-,-,,Adcorp Aust,,.20,-1,.20,.21,.21,.20,-5.14,.305,.145,,
ABC,11748.3,451.200,617.331,2.236,1.16,3.0,23.60,14.9,15.50,1.52,4.40,f,Adelaide Brighton,,3.52,-,3.50,3.55,3.55,3.43,-.37,3.59,2.293,,
AYT,966.835,23.967,21.554,.023,1.64,.1,2.11,11.6,15.00,.14,61.22,,Adelaide Mgd unt,,.245,-,.24,.245,.25,.24,-.37,.32,.158,,
ADQ,421.100,9.753,3.078,.006,.01,5.4,-1.09,-,-,-,-,,ADG Global Supply,,.054,-.2,.057,.06,.056,.054,-3.95,.11,.05,,
ADQO,-,.982,-,-,-,-,-,-,-,-,-,,  opt mar11,,.008,-,-,.008,.008,.008,-.37,.013,.008,,
ADL,2165.00,71.394,10.380,.001,-,-,-.56,-,-,-,-,,Admerex,,.003,-,.003,.004,.004,.003,-.37,.013,.002,,
ADG,25.323,1.986,.832,.099,2.54,1.6,36.70,10.8,23.00,1.60,5.82,f,Adtrans Grp,,3.95,-5,3.95,4.05,4.05,3.95,-1.62,4.19,2.95,,
ASC,6158.33,169.297,75.422,.010,.02,.9,-.43,-,-,-,-,,AdultShop.com,,.017,+.1,.016,.018,.018,.016,+5.88,.019,.008,,
ASCO,100.000,29.016,-,-,-,-,-,-,-,-,-,,  opt dec11,,.005,+.1,.006,.007,.005,.004,+24.63,.008,.002,,
ABV,3344.30,65.078,92.303,.016,-,-,-.16,-,-,-,-,,Adv Braking Tech,,.018,-,.017,.018,.018,.016,-.37,.034,.014,,
AMT,.600,1.162,.328,.014,.16,2.5,-1.31,-,-,-,-,,Adv Surg Dsgn & Mnft,,.40,+2,.20,.44,.40,.38,+4.89,.64,.33,,
AES,257.790,4.933,.705,.026,.01,5.8,-.10,-,-,-,-,,Advanced Energy,,.058,+.8,.051,.058,.06,.05,+15.63,.125,.035,,
ACE,710.037,12.556,16.135,.008,-.03,-,-2.30,-,-,-,-,,Advanced Engine,,.039,+.4,.033,.059,.039,.033,+11.05,.093,.031,,
ANM,499.998,13.374,24.184,.013,.03,1.7,-1.66,-,-,-,-,,Advanced Magnesium,,.05,-.1,.05,.052,.051,.05,-2.34,.07,.03,,
ASW,224.070,7.166,1.692,.033,.11,7.1,3.61,21.6,3.60,1.00,4.62,f,Advanced Share,,.78,-.5,.785,.845,.83,.765,-1.01,.90,.26,,
AEI,245.183,8.146,3.969,.028,.01,28.0,-1.93,-,-,-,-,,Aeris Environmental,,.28,+2,.26,.30,.295,.25,+7.32,.39,.055,,
AVE,480.115,57.040,17.750,.315,2.02,.9,19.20,9.2,5.00,3.84,2.82,,Aevum,,1.77,-,1.77,1.775,1.775,1.77,-.37,1.83,1.01,,
AFT,9702.04,1126.79,310.673,.006,-,-,-,-,-,-,-,,AFT Corp,,.001,-,.001,.002,.002,.001,-.37,.002,.001,,
AGX,970.447,22.073,-,.016,.01,2.4,.54,4.4,-,-,-,,Agenix,,.024,-.1,.024,.025,.028,.023,-4.37,.047,.017,,
AGXO,-,.828,-,-,-,-,-,-,-,-,-,,  opt jun11,,.002,-,.001,.01,.002,.002,-.37,.01,.002,,
AGK,7416.79,274.654,311.084,7.301,5.89,2.7,79.30,20.4,59.00,1.34,3.65,,AGL Energy,,16.18,-48,16.09,16.20,16.87,15.89,-3.26,16.87,13.43,,
AGJ,11.818,1.450,1.212,.012,.37,.4,2.25,6.0,2.02,1.11,14.96,,Agricultural Land unt,,.135,+.5,.14,.17,.14,.13,+3.47,.175,.121,,
AHC,-,.165,.090,.010,4.94,.4,-.31,-,-,-,-,,AHC,,1.80,-,1.87,2.00,1.80,1.80,-.37,2.45,1.80,,
ENY,.070,.039,-,.001,-,-,-,-,-,-,-,,Aii 200 Energy etf unt,,15.40,+3,15.56,15.68,15.40,15.37,-.18,16.50,13.95,,
FIN,25.027,.264,-,.004,-,-,-,-,-,-,-,,Aii 200 Financials etf unt,,4.48,-5,4.51,4.55,4.53,4.47,-1.48,5.09,4.18,,
FIX,3.253,.234,-,.001,-,-,-,-,-,-,-,,Aii 200 Fin x-A-REIT etf unt,,5.24,-3,5.23,5.27,5.27,5.24,-.94,5.98,4.83,,
IDD,3.246,.048,-,-,-,-,-,-,-,-,-,,Aii 200 Industrials etf unt,,3.85,+7,3.83,3.86,3.85,3.78,+1.48,3.97,3.21,,
RSR,149.079,1.212,-,.003,-,-,-,-,-,-,-,,Aii 200 Resources etf unt,,5.60,+9,5.62,5.65,5.60,5.46,+1.26,5.65,4.60,,
MAM,81.407,.574,-,-,-,-,-,-,-,-,-,,Aii 300 Metals & Min etf unt,,4.84,+10,4.84,4.88,4.84,4.76,+1.74,4.84,3.90,,
AGI,164.415,5.812,9.403,.038,.01,13.5,-1.00,-,-,-,-,,Ainsworth Game Tech,,.135,-.5,.135,.15,.14,.125,-3.95,.205,.08,,
AIZ,639.794,19.763,14.712,1.084,1.15,.9,6.17,16.2,5.45,1.13,5.45,,Air New Zealand,,1.00,+2,1.00,1.05,1.00,.98,+1.67,1.145,.83,,
AIG,-,-,.181,-,-.11,-,-3.63,-,-,-,-,,Aircruising Aust,,.065,-,-,.08,.065,.065,-.37,.11,.065,,
AJL,774.320,27.514,54.928,.129,1.19,1.6,-11.00,-,5.50,-,2.82,,AJ Lucas Grp,,1.95,-,1.925,1.98,1.995,1.925,-.37,5.04,1.70,,
ACL,786.087,37.104,60.213,.101,.07,7.6,-5.00,-,-,-,-,,Alchemia,,.53,+1.5,.53,.54,.575,.495,+2.54,.81,.345,,
AAI,1.141,.068,.002,12.124,-,-,-14.02,-,11.40,-,.81,,Alcoa Inc cdi,,14.00,+200,14.16,15.75,14.00,12.00,+16.29,46.65,11.50,,
LEP,180.839,29.851,29.239,.319,2.10,1.0,-10.94,-,24.00,-,11.71,,ALE Prop Grp stp,,2.05,-1,2.04,2.05,2.07,2.04,-.86,2.43,1.95,,
ALS,2068.51,80.902,90.505,.239,.60,4.2,-132.84,-,7.00,-,2.76,,Alesco Corp,,2.54,+8,2.53,2.59,2.59,2.46,+2.88,5.91,2.25,,
AJX,341.950,35.078,-,.013,.03,6.0,-3.54,-,-,-,-,,Alexium Int Grp,†,.18,-,.165,.18,.18,.165,-.37,.205,.01,,
AEJ,11466.4,579.082,1018.94,.069,-1.13,-,-76.57,-,-,-,-,,Alinta Energy Grp stp,,.086,-,.086,.087,.088,.086,-.37,.105,.041,,
ABQ,-,189.632,31.706,.004,-.07,-,-18.90,-,.50,-,29.41,,Allied Brands,,.017,-,-,-,.017,.017,-.37,.195,.014,,
ABQO,-,5.151,.045,-,-,-,-,-,-,-,-,,  opt dec10,,.001,-,-,-,.001,.001,-.37,.005,.001,,
