ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 9, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4482.5 at 2012-11-09T16:45:06. Report at Friday, November 9, 2012. Processed Saturday at 2012-11-10T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,34.856,2.456,.925,.133,.59,9.53,26.60,21.1,17.80,1.49,3.17,f,1300 Smiles,,5.62,-,5.62,5.75,5.80,5.62,+.02,6.54,3.73,,
TQH,-,.518,1.614,.011,-.04,-,1.47,4.9,-,-,-,,3Q Hldgs,,.072,-,.075,-,.072,.072,+.02,.08,.052,,
AYI,-,32.439,8.053,.002,.02,.20,-1.20,-,-,-,-,,A1 Invest & Res,,.004,-,.005,.007,.004,.004,+.02,.05,.004,,
AAY,-,7.856,4.655,.003,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.02,-,.02,.025,.02,.02,+.02,.041,.02,,
AAQ,4519.13,320.866,197.489,.003,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.006,-,.005,.006,.006,.005,+.02,.013,.003,,
ABP,1617.72,172.753,139.711,.908,2.34,.87,2.11,96.7,16.50,.13,8.09,,Abacus Prop,†,2.04,-1,2.03,2.08,2.06,2.00,-.47,2.13,1.80,,
ALR,210.875,8.341,6.887,.064,1.08,.99,2.98,35.7,9.50,.31,8.92,f,Aberdeen Leaders,,1.065,-1.5,1.065,1.07,1.10,1.06,-1.37,1.125,.975,,
AKG,6.000,.084,.409,.036,.10,7.50,6.30,11.9,4.50,1.40,6.00,f,Academies A'asia,,.75,-2.5,.70,.75,.775,.75,-3.21,.80,.44,,
ACR,7158.14,222.143,124.912,.498,.17,17.59,4.44,67.3,8.00,.56,2.68,,Acrux,,2.99,-19,2.96,3.04,3.18,2.82,-5.96,4.77,2.59,,
ACW,53.000,4.699,2.733,.002,-,-,-2.12,-,-,-,-,,Actinogen,,.021,-.4,.01,.021,.025,.021,-15.98,.06,.02,,
ACWOA,-,.453,.244,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,.001,.002,.001,.001,+.02,.003,.001,,
ACU,1000.00,312.630,850.938,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,+.02,.002,.001,,
ADA,103.000,1.428,2.353,.031,.14,2.71,5.40,7.0,-,-,-,,Adacel Tech,,.38,-,.38,.385,.38,.38,+.02,.43,.20,,
AAU,99.000,4.536,15.543,.007,.09,1.28,2.57,4.5,1.75,1.47,15.22,f,Adcorp Aust,,.115,-,.105,.12,.12,.115,+.02,.22,.10,,
ABN,1159.40,43.481,371.102,.003,-,-,-1.35,-,-,-,-,,AdEffective,†,.015,-,.008,.015,.015,.015,+.02,.044,.001,,
ABNO,963.157,67.796,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,-.1,.004,.005,.005,.004,-19.98,.005,.002,,
ABC,6647.43,362.141,443.972,1.963,1.23,2.50,24.20,12.7,16.50,1.47,5.36,f,Adelaide Brighton,,3.08,+6,3.03,3.12,3.11,3.00,+2.01,3.40,2.73,,
ADQ,842.126,13.933,14.750,.011,.05,1.02,.79,6.5,-,-,-,,ADG Global Supply,,.051,-.1,.052,.058,.052,.05,-1.90,.08,.043,,
ABV,2098.57,80.488,73.443,.021,.01,1.90,-.01,-,-,-,-,,Adv Braking Tech,,.019,-,.018,.019,.019,.018,+.02,.024,.013,,
AMT,33.334,.666,.413,.004,.11,1.00,-.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.11,-,.11,1.11,.11,.11,+.02,.25,.105,,
ASW,40.500,4.159,2.576,.030,.14,5.07,3.73,19.0,3.70,1.01,5.21,f,Advanced Share Reg,,.71,-,.70,.71,.71,.71,+.02,.76,.605,,
AEI,84.302,4.132,7.103,.018,-.02,-,-1.23,-,-,-,-,,Aeris Environmental,,.15,-1,.15,.16,.16,.15,-6.23,.30,.13,,
AFT,1000.00,52.700,432.877,.007,-,-,-,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+.02,.001,.001,,
AGXDA,185.115,.185,-,.002,-,-,-5.00,-,-,-,-,,Agenix,†,.045,-,.04,.045,.05,.045,-,.05,.045,,
AGK,10621.9,367.747,299.703,7.548,7.26,1.89,23.80,57.6,61.00,.39,4.45,f,AGL Energy,,13.72,-45,13.72,13.84,14.315,13.72,-3.16,16.01,13.031,,
AGJ,269.981,3.409,1.505,.011,.21,.52,-10.73,-,3.18,-,28.91,,Agricultural Land,,.11,-1.5,.10,.13,.13,.11,-11.98,.19,.11,,
AHC,-,.079,.123,.012,4.90,.42,-4.64,-,-,-,-,,AHC,,2.05,-,2.00,2.50,2.05,2.05,+.02,2.30,2.00,,
ENY,-,.114,.788,.002,-,-,-,-,-,-,-,,All 200 Energy,,12.61,-,12.25,12.31,12.61,12.61,+.02,14.60,11.50,,
FIN,.105,.314,1.278,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.80,+3,4.78,4.82,4.80,4.77,+.65,4.89,3.962,,
FIX,188.183,.749,1.063,.003,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.66,+5,4.90,5.75,5.68,5.61,+.91,5.79,4.62,,
IDD,-,.133,1.032,-,-,-,-,-,-,-,-,,All 200 Industrials,,3.39,-,3.34,3.37,3.39,3.39,+.02,3.86,3.18,,
