ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 23, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5115.2 at 2013-08-23T16:46:05. Report at Friday, August 23, 2013. Processed Saturday at 2013-08-24T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,70.496,1.904,2.071,.156,.62,10.65,26.90,24.5,18.50,1.45,2.80,f,1300 Smiles,,6.60,+19,6.49,6.60,6.60,6.40,+2.67,6.79,5.00,,
TIX,526.860,72.947,-,.194,.02,103.50,24.80,8.3,13.50,1.84,6.52,,360 Cap Indust Fund,†,2.07,+2,2.05,2.07,2.07,2.05,+.68,2.26,1.423,,
AYI,37.500,33.645,27.388,-,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.002,-.2,.001,.003,.001,.001,-66.96,.01,.001,,
AAY,116.329,4.055,6.824,.001,-.03,-,2.48,.5,-,-,-,,AACL Hldgs,,.012,-.1,.012,.013,.013,.012,-7.99,.03,.003,,
ABP,1493.57,92.102,133.443,1.025,2.30,.97,6.83,32.5,16.50,.41,7.43,,Abacus Prop,,2.22,+5,2.21,2.24,2.22,2.17,+2.01,2.51,1.925,,
ALR,184.900,6.589,5.852,.079,1.08,1.20,2.97,43.8,9.50,.31,7.31,f,Aberdeen Leaders,,1.30,+5,1.30,1.31,1.30,1.25,+3.70,1.365,1.00,,
AKG,31.900,3.727,.050,.051,.10,9.60,6.80,14.1,5.00,1.36,5.21,f,Academies A'asia,,.96,+3.5,.96,1.00,.98,.95,+3.49,.98,.55,,
ACR,1676.21,111.982,148.612,.558,.11,30.45,2.73,122.7,8.00,.34,2.39,,Acrux,,3.35,+1,3.30,3.37,3.34,3.23,+.01,4.12,2.64,,
ACW,-,2.314,4.052,.001,-,-,-.15,-,-,-,-,,Actinogen,,.016,-,.012,.017,.016,.016,-.30,.039,.01,,
ACWOA,-,.107,.448,-,-,-,-,-,-,-,-,,  opt sep15,,-,-,-,.001,.001,.001,-.30,.002,.001,,
ADA,5.000,.971,.902,.031,.13,2.96,1.80,21.4,-,-,-,,Adacel Tech,,.385,-,.35,.385,.385,.385,-.30,.46,.241,,
AAU,30.630,6.893,2.702,.007,.04,2.75,-6.79,-,.75,-,6.82,,Adcorp Aust,,.11,-1,.10,.11,.12,.11,-8.63,.22,.066,,
ABN,-,17.275,36.009,.003,-,-,.15,10.0,-,-,-,,AdEffective,,.015,-,.013,.016,.013,.013,-.30,.016,.007,,
ABNO,-,13.733,54.417,-,-,-,-,-,-,-,-,,  opt jun14,,.002,-,.002,.004,.002,.002,-.30,.005,.002,,
ABC,5037.72,322.024,281.945,2.139,1.30,2.58,23.20,14.4,16.50,1.41,4.93,f,Adelaide Brighton,,3.35,-,3.32,3.38,3.39,3.27,-.30,3.70,2.905,,
ADQ,431.568,37.481,7.399,.004,.05,.30,.67,2.2,-,-,-,,ADG Global Supply,,.015,-,.013,.016,.015,.012,-.30,.07,.01,,
ADJ,11399.3,129.466,103.492,.051,.02,3.65,-.91,-,-,-,-,,Adslot,,.073,+.9,.071,.073,.072,.059,+15.22,.072,.024,,
ABV,5468.01,78.369,61.645,.019,-,-,-.07,-,-,-,-,,Adv Braking Tech,,.017,-.2,.016,.017,.018,.016,-11.41,.024,.013,,
AMT,-,.103,.095,.003,.10,.64,.35,18.3,-,-,-,,Adv Surg Dsgn & Mnft,,.064,-,.06,.08,.064,.064,-.30,.15,.064,,
ASW,45.000,1.447,3.430,.027,.14,4.57,3.70,17.3,3.70,1.00,5.78,f,Advanced Share Reg,,.64,-7.5,.645,.715,.715,.64,-10.79,.758,.619,,
AEI,50.000,.962,3.297,.018,-,-,-.92,-,-,-,-,,Aeris Environmental,,.15,-2,.155,.185,.185,.165,-11.11,.22,.14,,
AFT,-,4.765,51.200,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.30,.001,.001,,
AGX,1581.10,16.355,180.533,.003,-,-,-8.13,-,-,-,-,,Agenix,†,.025,+.2,.022,.025,.025,.02,+8.40,.073,.002,,
AGXO,-,.950,-,-,-,-,-,-,-,-,-,,  opt jun15,,.003,-,.002,.012,.003,.003,-.30,.01,.001,,
AGK,5143.75,261.407,255.614,7.881,7.61,1.87,65.00,21.9,62.00,1.05,4.36,f,AGL Energy,,14.22,+16,14.21,14.33,14.40,14.13,+.83,16.60,13.66,,
AGJ,119.500,4.611,2.143,.010,.12,.79,-5.99,-,2.82,-,29.68,,Agricultural Land,,.095,-2.5,.085,.095,.12,.095,-21.13,.145,.083,,
AHC,-,.072,.079,.012,4.76,.44,-5.62,-,10.00,-,4.76,f,AHC,,2.10,-,2.10,-,2.10,2.10,-.30,2.20,1.92,,
AGI,438.182,64.980,97.579,1.217,.51,7.41,15.00,25.2,3.00,5.00,.79,,Ainsworth Game Tech,,3.78,-3,3.75,3.78,3.72,3.57,-1.12,4.42,1.90,,
AIZ,22.600,4.154,3.129,1.336,1.22,.99,9.65,12.5,4.75,2.03,3.93,,Air New Zealand,,1.21,+1,1.22,1.25,1.24,1.20,+.54,1.30,.725,,
AJL,404.618,19.581,26.270,.396,.35,4.23,-150.10,-,-,-,-,,AJ Lucas Grp,,1.48,-6,1.39,1.48,1.535,1.395,-4.19,1.893,.44,,
ACL,2751.59,50.507,67.707,.133,.01,41.00,-5.40,-,-,-,-,,Alchemia,,.41,+4.5,.41,.425,.44,.36,+12.20,.615,.285,,
AAI,.125,1.210,.012,7.101,-,-,12.06,68.0,9.86,1.22,1.20,,Alcoa Inc,,8.20,-10,6.00,9.00,8.30,8.20,-1.50,8.75,7.50,,
LEP,112.704,27.619,25.921,.523,1.90,1.42,8.21,32.8,16.00,.51,5.95,,ALE Prop Grp,,2.69,+3,2.69,2.70,2.70,2.66,+.84,2.75,2.11,,
AJX,955.603,24.221,17.412,.021,-.02,-,-1.77,-,-,-,-,,Alexium Int'l,,.13,-,.13,.135,.135,.125,-.30,.14,.04,,
AEB,128.233,20.144,25.621,.059,-,-,-2.71,-,-,-,-,,Algae.Tec,,.215,-1,.195,.215,.22,.21,-4.84,.38,.17,,
AEBO,-,-,5.820,-,-,-,-,-,-,-,-,,  opt jan14,,-,-,-,.04,.06,.06,-.30,.12,.06,,
AQZ,67.195,10.264,17.981,.174,1.36,1.21,23.40,7.1,10.40,2.25,6.30,f,Alliance Aviation,,1.65,-4,1.65,1.72,1.70,1.65,-2.66,2.33,1.505,,
ABQ,-,8.540,-,.003,-,-,-2.03,-,-,-,-,,Allied Consolidated,†,.01,-,.01,.011,.01,.01,-.30,.255,.008,,
AHZ,46831.5,1046.64,140.963,.078,.01,7.50,-1.44,-,-,-,-,,Allied Healthcare,,.075,+.6,.075,.076,.08,.071,+8.40,.08,.02,,
ALQ,3010.16,238.227,59.882,3.579,.56,16.61,66.44,14.0,48.00,1.38,5.16,p,ALS,,9.30,+22,9.18,9.31,9.20,8.79,+2.18,12.272,7.127,,
AIQ,8.206,7.853,46.409,.040,.38,.80,1.49,20.5,-,-,-,,Alternative Invest,,.305,+.5,.305,.325,.32,.315,+1.32,.32,.181,,
ALU,521.679,23.620,5.932,.295,.02,131.00,8.75,29.9,8.00,1.09,3.05,,Altium,,2.62,+20,2.62,2.70,2.90,2.60,+7.46,2.90,.42,,
AMA,927.381,76.732,38.871,.114,-.01,-,3.10,11.1,1.60,1.94,4.64,f,AMA Grp,,.345,+1,.345,.35,.35,.33,+2.78,.425,.185,,
AHD,180.629,10.082,10.528,1.313,5.36,1.55,54.30,15.3,42.00,1.29,5.05,f,Amalgamated Hldgs,,8.32,+4,8.25,8.33,8.29,8.04,+.19,8.92,6.46,,
AMO,-,.330,.532,.007,.51,.46,-13.65,-,-,-,-,,Ambertech,,.235,-,.235,.25,.235,.235,-.30,.29,.20,,
AMB,157.333,2.823,8.446,.013,.18,1.06,-1.33,-,-,-,-,,Ambition Grp,,.19,+1,.18,.195,.19,.18,+5.26,.21,.15,,
AKY,-,.020,.007,.063,80.86,1.00,433.00,18.6,394.00,1.10,4.89,f,AMCB Fund No 5,,80.60,-,80.55,-,80.60,80.60,-.30,81.72,78.588,,
AMH,209.103,13.912,11.188,.188,.90,1.00,3.63,24.8,3.00,1.21,3.33,f,AMCIL,,.90,-1.5,.90,.91,.93,.89,-1.93,1.019,.685,,
AMM,1875.02,129.289,43.690,.483,.34,5.81,8.50,23.2,5.50,1.55,2.78,f,Amcom Telco,,1.975,-2,1.96,1.975,2.00,1.94,-1.30,2.20,1.11,,
AMC,16954.4,665.354,714.705,12.791,.94,11.28,49.80,21.3,40.00,1.24,3.77,,Amcor,,10.60,+5,10.55,10.78,10.84,10.10,+.17,11.17,7.30,,
AMP,26060.2,1635.09,1406.96,14.163,1.18,4.08,24.80,19.4,24.00,1.03,4.99,p,AMP,,4.81,-1,4.79,4.82,4.835,4.69,-.50,5.79,4.155,,
AGF,845.436,79.901,32.286,.275,.92,.82,5.17,14.5,2.34,2.21,3.12,,AMP Capital China,,.75,-.5,.75,.755,.755,.74,-.96,.78,.55,,
AYD,-,.026,-,.091,100.84,1.00,233.00,43.3,300.00,.78,2.97,f,Aust Masters YF1,,101.00,-,100.86,-,101.00,101.00,-.30,101.67,100.35,,
AYH,-,.007,-,.043,100.52,1.00,237.00,42.5,320.00,.74,3.18,f,Aust Masters YF2,,100.72,-,100.16,-,99.72,99.72,-.30,101.457,99.72,,
ANQ,1895.16,444.263,21.432,.020,-.04,-,-6.30,-,-,-,-,,AnaeCo,,.008,-,.007,.008,.009,.008,-.30,.033,.008,,
ALT,2136.93,81.814,212.050,.012,-,-,-.23,-,-,-,-,,Analytica,,.021,-,.021,.022,.022,.021,-.30,.029,.018,,
AYG,140.000,137.277,150.415,.010,-,-,-.63,-,-,-,-,,Anittel Grp,,.004,-,.004,.005,.005,.005,-.30,.006,.004,,
ANN,1990.49,135.000,107.539,2.573,1.79,11.01,104.60,18.8,38.00,2.75,1.93,,Ansell,,19.70,+138,19.33,19.85,19.76,17.85,+7.25,19.76,14.62,,
ANO,800.000,113.914,13.159,.008,.01,1.30,-.05,-,-,-,-,,Antaria,,.013,+.1,.013,.015,.015,.013,+7.40,.022,.008,,
ADO,6567.35,156.814,291.262,.046,-,-,-.28,-,-,-,-,,Anteo Diagnostics,,.06,+.5,.06,.063,.064,.054,+8.80,.074,.047,,
ANP,3699.39,808.858,2274.37,.019,-,-,-.17,-,-,-,-,,Antisense Therapeutic,,.013,-,.013,.014,.013,.013,-.30,.021,.009,,
ANZ,20341.1,948.042,1227.74,81.319,12.56,2.36,211.20,14.0,152.00,1.39,5.13,f,ANZ Banking Grp,,29.64,+5,29.60,29.65,29.87,29.25,-.13,32.09,23.42,,
APE,44.237,8.908,4.350,.832,2.06,2.29,34.00,13.9,20.00,1.70,4.25,f,AP Eagers,,4.71,-9,4.50,4.71,4.80,4.65,-2.17,5.65,3.60,,
APP,-,.118,.131,-,.01,-,-.12,-,-,-,-,,APA Fin Services,,-,-,-,.029,.014,.014,-.30,.015,.008,,
APA,12819.4,387.584,599.461,5.015,1.42,4.23,38.70,15.5,35.50,1.09,5.92,,APA Grp,,6.00,+12,5.98,6.12,6.11,5.85,+1.75,6.97,4.68,,
APN,4800.73,257.498,233.173,.228,-.18,-,-18.60,-,1.50,-,4.35,,APN News & Media,,.345,-.5,.34,.345,.355,.337,-1.72,.45,.235,,
APD,513.159,5.108,4.378,.044,.19,1.42,1.81,14.9,1.25,1.45,4.63,f,APN Prop Grp,,.27,+.5,.27,.275,.275,.265,+1.59,.29,.155,,
ARP,621.922,15.323,14.721,.916,2.27,5.57,58.44,21.6,28.00,2.09,2.22,f,ARB Corp,,12.64,-36,12.31,12.70,12.99,12.23,-3.06,13.88,9.60,,
AAD,4069.33,207.211,149.059,.722,.73,2.49,9.32,19.5,11.80,.79,6.50,,Ardent Leisure Grp,,1.815,+12.5,1.81,1.825,1.86,1.685,+7.08,1.87,1.24,,
ARF,857.199,39.689,-,.218,-,-,-,-,-,-,-,,Arena REIT,,1.055,+.5,1.045,1.055,1.06,1.045,+.18,1.065,1.02,,
ARG,950.730,32.861,28.049,4.333,6.52,1.03,27.70,24.3,26.50,1.05,3.93,f,Argo Invest,,6.74,-8,6.69,6.85,6.85,6.64,-1.47,7.08,5.25,,
ARA,78.691,6.576,5.072,.056,.31,.89,1.76,15.6,1.00,1.76,3.64,,Ariadne Aust,,.275,-.5,.275,.285,.285,.275,-2.08,.325,.25,,
ALL,5417.31,303.967,339.772,2.476,.35,12.83,16.00,28.1,13.00,1.23,2.90,,Aristocrat Leisure,,4.49,+11,4.40,4.50,4.46,4.20,+2.26,4.63,2.49,,
AIK,-,4.277,.992,.011,.05,1.10,-2.08,-,-,-,-,,Armidale Invest,,.055,-,.056,.059,.055,.055,-.30,.062,.041,,
AWN,171.222,2.354,-,.072,-,-,.70,62.9,-,-,-,,Arowana Internat,†,.44,-1,.43,.44,.45,.43,-2.52,.55,.007,,
ARI,107658,1521.31,2444.57,1.606,1.25,.95,-51.52,-,5.00,-,4.22,,Arrium,,1.185,+14,1.18,1.195,1.22,.97,+13.10,1.295,.50,,
AEM,2549.75,123.927,153.781,.006,-,-,-.13,-,-,-,-,,Artist & Entertain,,.014,-,.014,.015,.017,.015,-.30,.022,.01,,
AJR,1676.32,281.327,198.472,.005,-,-,-.25,-,-,-,-,,Arunta Resources,,.01,-.3,.01,.013,.013,.009,-23.37,.018,.008,,
AJROB,-,17.239,8.044,-,-,-,-,-,-,-,-,,  opt dec14,,.004,-,.003,.004,.004,.004,-.30,.008,.002,,
AIO,19793.5,642.883,615.327,5.560,.86,6.63,34.90,16.3,11.50,3.03,2.02,f,Asciano,,5.70,+33,5.60,5.75,5.62,5.165,+6.00,5.73,4.09,,
AFA,64.250,1.803,11.381,.063,.09,2.22,-1.41,-,-,-,-,,ASF Grp,,.20,+.5,.10,.19,.20,.195,+2.27,.25,.15,,
