ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 4, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4459.4 at 2012-05-04T16:45:04. Report at Friday, May 4, 2012. Processed Saturday at 2012-05-05T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,34.848,1.119,.244,.122,.55,9.4,26.01,19.8,16.60,1.57,3.22,f,1300 Smiles,,5.15,+15,5.15,5.19,5.20,5.00,+2.41,5.50,3.00,,
TQH,-,.190,.231,.011,-.05,-,1.79,3.8,-,-,-,,3Q Hldgs,,.068,-,.06,.15,.068,.068,-.59,.08,.041,,
AYI,1428.00,14.027,2.363,.005,.02,.5,.03,36.7,-,-,-,,A1 Invest & Res,,.011,+.2,.009,.011,.011,.008,+21.64,.06,.008,,
AAY,929.132,6.186,.836,.005,.01,3.5,1.65,2.1,-,-,-,,AACL Hldgs,,.035,+.4,-,-,.035,.031,+12.32,.066,.02,,
AAQ,5038.43,57.978,83.696,.002,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.004,-.1,.004,.005,.005,.004,-20.59,.017,.004,,
ABP,2295.15,70.994,55.593,.883,2.43,.8,2.52,80.6,16.50,.15,8.13,,Abacus Prop,†,2.03,-2,2.01,2.05,2.10,2.01,-1.56,2.34,1.78,,
ALR,38.891,1.753,2.492,.068,1.10,1.0,3.48,32.2,9.50,.37,8.48,f,Aberdeen Leaders,,1.12,+5,-,-,1.12,1.07,+4.09,1.255,.98,,
AKG,-,.038,.061,.021,.09,5.0,5.39,8.3,4.00,1.35,8.89,f,Academies A'asia,,.45,-,.465,.70,.45,.45,-.59,.60,.44,,
ACR,11217.0,74.002,37.518,.686,.16,25.8,2.73,150.9,-,-,-,,Acrux,,4.12,+13,4.11,4.12,4.21,3.96,+2.67,4.30,2.59,,
ACW,1086.18,2.090,.993,.002,.01,3.7,-2.30,-,-,-,-,,Actinogen,,.037,+.8,.037,.05,.037,.029,+27.00,.06,.018,,
ACWO,-,.006,-,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-.59,.01,.001,,
ACWOA,-,.248,.142,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,-,.002,.002,-.59,.015,.001,,
ACU,1500.00,148.682,646.185,.002,-,-,-.03,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-.59,.003,.001,,
ADA,59.695,.648,1.047,.030,.13,2.9,.80,46.9,-,-,-,,Adacel Tech,,.375,+2,.385,.405,.375,.36,+5.05,.375,.18,,
AAU,28.497,1.906,11.753,.012,.07,2.7,2.31,8.2,2.00,1.16,10.53,f,Adcorp Aust,,.19,-.5,.19,.23,.195,.185,-3.15,.205,.125,,
ABN,1021.20,17.026,313.397,.002,-,-,-,-,-,-,-,,AdEffective,†,.01,-.4,.01,.013,.013,.01,-29.16,.044,.001,,
ABNO,846.782,8.071,-,-,-,-,-,-,-,-,-,,  opt jun14,,.002,-.1,.002,.003,.003,.002,-33.92,.003,.002,,
ABC,8536.15,137.873,157.703,1.963,1.22,2.5,23.30,13.2,16.50,1.41,5.36,f,Adelaide Brighton,,3.08,+11,3.05,3.11,3.20,2.97,+3.12,3.27,2.22,,
ADQ,160.000,4.883,5.013,.016,.04,1.8,.65,10.8,-,-,-,,ADG Global Supply,,.07,-.5,.07,.08,.075,.07,-7.25,.09,.05,,
ABV,737.739,30.961,36.910,.024,.01,2.2,-.02,-,-,-,-,,Adv Braking Tech,,.022,+.1,.02,.022,.023,.02,+4.18,.027,.016,,
AMT,18.333,.079,.339,.005,.10,1.4,-6.28,-,-,-,-,,Adv Surg Dsgn & Mnft,,.145,-3.5,-,-,.17,.145,-20.03,.30,.145,,
ASW,110.455,.795,1.786,.031,.13,5.5,4.42,16.3,3.85,1.15,5.35,f,Advanced Share Reg,,.72,-,.68,.72,.725,.68,-.59,.90,.605,,
AEI,50.000,1.788,2.307,.023,-.02,-,-1.88,-,-,-,-,,Aeris Environmental,,.22,-2,-,-,.24,.22,-8.92,.30,.155,,
AFT,-,33.700,342.161,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,-.59,.001,.001,,
AGX,3271.35,22.563,21.364,.007,-,-,-.27,-,-,-,-,,Agenix,,.009,-.1,.009,.01,.01,.009,-10.59,.02,.009,,
