ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, February 6, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5774.7 at 2015-02-06T16:48:06. Report at Friday, February 6, 2015. Processed Saturday at 2015-02-07T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,22.457,.069,.073,.144,.35,17.40,21.00,29.0,14.50,1.45,2.38,f,1300 Smiles,,6.09,+11,6.01,6.09,6.10,5.93,-2.18,6.97,5.35,,
TIX,850.043,3.445,1.435,.332,2.19,1.21,48.68,5.5,18.75,2.60,7.05,,360 Capital Indust,,2.66,-6,2.66,2.70,2.79,2.64,-6.22,2.79,1.991,,
TGP,4491.96,6.814,4.727,.274,.61,1.80,12.05,9.1,5.06,2.38,4.60,,360 Capital Grp,,1.10,+2,1.08,1.13,1.10,1.04,-2.17,1.10,.66,,
TOF,1410.98,3.735,-,.166,-,-,-,-,-,-,-,,360 Capital Office,,2.14,+3,2.14,2.20,2.20,2.11,-2.60,2.20,1.92,,
3PL,241.618,.987,-,.317,-,-,-,-,-,-,-,,3P Learning,,2.35,+10,2.16,2.41,2.40,2.18,+.43,2.60,1.94,,
8CO,10.000,.026,-,.003,-,-,-,-,-,-,-,,8common,,.20,-,.15,.20,.20,.20,-4.02,.295,.20,,
8IH,864.450,4.201,-,.139,-,-,-,-,-,-,-,,8I Hldgs,,.39,-2,.38,.41,.41,.39,-8.90,.43,.25,,
NNW,903.957,5.544,2.663,.056,.02,18.50,.10,370.0,-,-,-,,99 Wuxian,,.37,-1,.36,.37,.385,.355,-6.65,.73,.30,,
AYI,1000.00,1.800,.006,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-4.02,.002,.001,,
ABP,4054.59,17.911,19.406,1.687,2.38,1.38,22.27,14.7,17.00,1.31,5.18,,Abacus Prop,,3.28,+23,3.26,3.28,3.29,3.05,+3.52,3.29,2.22,,
ALR,257.265,.827,.485,.074,1.18,1.01,3.02,39.6,7.25,.42,6.07,f,Aberdeen Leaders,,1.195,+7,1.18,1.195,1.195,1.12,+2.20,1.36,1.04,,
AKG,25.237,.489,.126,.074,.05,24.00,9.80,12.2,5.50,1.78,4.58,f,Academies A'asia,,1.20,+1,1.17,1.20,1.20,1.17,-3.18,1.40,.835,,
ACX,137.924,.601,-,.320,-,-,-,-,-,-,-,,Aconex,,1.95,-4,1.91,1.97,1.99,1.945,-6.03,1.99,1.65,,
ACQ,335.550,1.446,-,.037,-,-,-,-,-,-,-,,Acorn Capital Invest,,.725,+.5,.72,.73,.74,.715,-3.32,.96,.715,,
