ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 3, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4780.1 at 2010-12-03T16:40:37. Report at Friday, December 3, 2010. Processed Saturday at 2010-12-04T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,13.409,1.680,.787,.077,.15,24.1,21.00,17.2,13.70,1.53,3.80,f,1300 Smiles,,3.61,+3,3.58,3.65,3.61,3.58,-1.08,3.62,2.65,,
TQH,-,2.122,3.091,.012,-.07,-,.84,8.9,-,-,-,,3Q Hldgs,,.075,-,.075,.10,.075,.075,-1.92,.17,.061,,
FCS,99.134,6.208,3.289,.005,.10,.3,-.58,-,-,-,-,,4C Sec Solution,,.03,-.3,.03,.042,.035,.03,-11.01,.048,.015,,
AAY,80.000,8.589,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.08,-,.077,.08,.08,.08,-1.92,.275,.03,,
ABP,4137.88,968.400,1194.37,.811,.58,3.8,1.53,143.1,3.90,.39,1.78,,Abacus Prop stp,†,2.19,+4,2.18,2.20,2.20,2.02,-.06,2.35,1.825,,
ALR,134.658,4.766,3.864,.077,1.36,.9,10.29,12.4,9.50,1.08,7.42,f,Aberdeen Leaders,,1.28,+2,1.28,1.295,1.295,1.25,-.33,1.47,1.21,,
AKG,-,.222,.598,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies Aus Grp,,.50,-,.38,.50,.50,.50,-1.92,.56,.365,,
ACR,3784.08,77.337,70.271,.557,-,-,29.08,11.7,-,-,-,,Acrux,,3.41,+8,3.41,3.44,3.54,3.35,+.49,3.62,1.70,,
ACW,98.751,2.779,1.705,.004,.03,3.2,-1.85,-,-,-,-,,Actinogen,,.095,-,.085,.091,.10,.095,-1.92,.105,.023,,
ACWO,-,.149,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.014,-,.01,.02,.014,.014,-1.92,.014,.001,,
