ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 1, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5798.8 at 2015-05-01T16:17:07. Report at Friday, May 1, 2015. Processed Saturday at 2015-05-02T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,10.915,.307,.621,.148,.38,16.39,24.60,25.3,17.00,1.45,2.73,f,1300 Smiles,,6.23,-13,6.23,6.41,6.42,6.22,-.22,7.00,5.62,,
TIX,501.925,13.603,8.613,.326,2.19,1.19,48.68,5.3,19.58,2.49,7.53,,360 Capital Indust,,2.60,-1,2.60,2.61,2.625,2.54,+1.44,2.79,2.151,,
TGP,285.687,19.870,17.431,.308,-,-,15.09,8.2,5.52,2.73,4.45,,360 Capital Grp,,1.24,-1,1.155,1.27,1.29,1.16,+1.03,1.41,.74,,
TOF,251.891,9.408,2.174,.162,2.10,1.00,4.70,44.5,17.00,.28,8.13,,360 Capital Office,,2.09,-,2.08,2.09,2.12,2.06,+1.83,2.24,1.925,,
TOT,261.369,.511,-,.052,-,-,-,-,-,-,-,,360 Capital Total Re,,1.31,+2,1.27,1.32,1.31,1.28,+3.38,1.35,1.28,,
3DM,8078.72,273.501,34.050,.020,.01,10.00,-.24,-,-,-,-,,3D Medical,†,.10,-1,.10,.105,.11,.094,-7.26,.195,.001,,
3PL,1257.01,11.760,-,.352,.10,26.10,-2.29,-,-,-,-,,3P Learning,,2.61,+2,2.60,2.61,2.61,2.50,+2.60,2.68,1.94,,
8CO,3.200,.569,-,.003,-,-,-.61,-,-,-,-,,8common,,.175,-1.5,.14,.175,.19,.175,-6.07,.295,.17,,
8IH,1676.32,13.086,-,.364,-,-,-,-,-,-,-,,8I Hldgs,,1.02,+12,.955,1.01,1.13,.90,+15.16,1.13,.25,,
NNW,2246.94,30.160,16.419,.032,.04,5.25,.13,161.5,-,-,-,,99 Wuxian,,.21,+1,.21,.215,.23,.195,+6.83,.73,.15,,
AYI,-,5.000,67.643,.004,-,-,.04,2.5,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+1.83,.002,.001,,
ABP,3392.00,56.545,55.674,1.648,2.42,1.23,24.24,12.3,17.00,1.43,5.70,,Abacus Prop,,2.98,+6,2.98,3.00,3.01,2.89,+3.88,3.337,2.401,,
ALR,38.553,2.205,2.062,.074,1.34,.90,2.86,42.0,6.50,.44,5.42,f,Aberdeen Leaders,,1.20,-3.5,1.20,1.23,1.235,1.20,-1.01,1.295,1.04,,
AKG,11.632,4.342,1.537,.047,-.01,-,6.20,12.3,4.50,1.38,5.92,f,Academies A'asia,,.76,-1,.76,.785,.785,.75,+.53,1.40,.645,,
ACX,316.368,4.414,-,.395,-,-,27.00,8.9,-,-,-,,Aconex,,2.40,+26,2.35,2.40,2.47,2.13,+13.98,2.47,1.65,,
ACQ,532.126,6.000,.666,.040,.91,.86,-8.05,-,-,-,-,,Acorn Capital Invest,,.785,+2.5,.77,.79,.785,.77,+5.12,.94,.715,,
ACQO,205.000,5.663,1.570,-,-,-,-,-,-,-,-,,  opt oct15,,.001,-.1,.001,.001,.002,.001,-48.17,.04,.001,,
ACR,1994.08,58.215,119.473,.144,.09,9.61,6.01,14.4,8.00,.75,9.25,f,Acrux,,.865,-8.5,.865,.87,.98,.86,-7.12,2.10,.75,,
ACW,7933.95,92.398,10.570,.048,.01,9.80,-.58,-,-,-,-,,Actinogen,,.098,-1.7,.098,.10,.115,.09,-12.95,.15,.011,,
ACWOA,228.500,1.193,-,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,.001,.003,.002,+1.83,.006,.001,,
ADA,67.350,.481,.185,.032,.12,3.33,-2.60,-,.75,-,1.88,,Adacel Tech,,.40,-1,.40,.475,.415,.40,-.61,.43,.20,,
AAU,52.000,.411,2.180,.003,-.03,-,-1.78,-,-,-,-,,Adcorp Aust,,.043,-.2,.043,.06,.045,.043,-2.62,.07,.04,,
ABC,5425.11,129.406,141.915,2.950,1.35,3.37,26.90,16.9,17.00,1.58,3.74,f,Adelaide Brighton,,4.55,-11,4.54,4.56,4.75,4.46,-.53,4.75,3.12,,
AHZ,29813.2,394.042,389.881,.135,.01,7.30,-1.22,-,-,-,-,,ADMEDUS,,.073,-.7,.073,.074,.081,.073,-6.92,.167,.071,,
ADJ,21911.8,79.675,172.587,.105,.69,.14,-1.04,-,-,-,-,,Adslot,,.10,+1.4,.099,.10,.105,.077,+18.11,.17,.075,,
ABV,3479.13,31.831,27.772,.012,-,-,-.64,-,-,-,-,,Adv Braking Tech,,.008,+.1,.007,.008,.008,.007,+16.11,.009,.005,,
