ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 10, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4634.9 at 2011-06-10T16:35:56. Report at Friday, June 10, 2011. Processed Saturday at 2011-06-11T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,3.140,.279,1.324,.076,.18,19.7,22.77,15.6,14.70,1.55,4.14,f,1300 Smiles,,3.55,-,3.50,3.55,3.55,3.55,+.68,4.25,2.90,,
TQH,643.453,.941,.893,.010,-.06,-,1.08,5.6,-,-,-,,3Q Hldgs,,.06,+.5,.055,.079,.06,.055,+9.77,.11,.052,,
FCS,-,.834,2.841,.004,.01,2.7,-.15,-,-,-,-,,4C Sec Solution,,.027,-,.006,.02,.027,.027,+.68,.045,.02,,
AAY,-,.996,2.668,.003,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.05,-,.037,.06,.05,.05,+.68,.21,.03,,
AAQ,3853.11,106.283,-,.004,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.01,-,.01,.011,.011,.01,+.68,.725,.009,,
ABP,1610.21,69.471,522.679,.802,2.83,.7,2.91,72.9,9.90,.29,4.67,,Abacus Prop,†,2.12,-2,2.10,2.14,2.15,2.09,-.26,2.45,1.90,,
ALR,225.506,3.341,2.246,.073,1.35,.9,4.77,25.4,9.50,.50,7.85,f,Aberdeen Leaders,,1.21,-1,1.205,1.21,1.23,1.20,-.14,1.345,1.20,,
AKG,-,.107,.125,.024,.15,3.7,4.95,11.1,4.00,1.24,7.27,f,Academies A'asia,,.55,-,.36,.545,.55,.55,+.68,.55,.365,,
ACR,2638.51,48.699,39.003,.616,.77,4.8,65.08,5.7,-,-,-,,Acrux,,3.70,-17,3.68,3.72,3.86,3.64,-3.71,3.90,1.433,,
ACW,89.000,1.253,.945,.001,.02,1.5,-2.12,-,-,-,-,,Actinogen,,.03,-1.6,.033,.055,.04,.03,-34.10,.105,.023,,
ACWO,-,-,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,-,.008,.01,.01,+.68,.014,.001,,
ACWOA,-,.154,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.004,.015,.015,.015,+.68,.015,.01,,
ACU,7102.79,709.445,23.934,.002,-,-,-.14,-,-,-,-,,Acuvax,,.001,-,.001,.002,.002,.001,+.68,.005,.001,,
ADA,59.680,1.210,3.513,.018,.17,1.3,-2.10,-,-,-,-,,Adacel Tech,,.22,-,.22,.235,.225,.22,+.68,.43,.215,,
AAU,5.000,12.004,2.941,.009,.08,1.9,-9.67,-,1.00,-,6.67,f,Adcorp Aust,,.15,-,.145,.15,.15,.15,+.68,.25,.145,,
ABN,8500.00,366.902,103.244,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,-,.001,.001,.001,+.68,.002,.001,,
ABC,5836.01,202.114,247.974,1.947,1.19,2.6,23.90,12.8,16.50,1.45,5.39,f,Adelaide Brighton,,3.06,-7,3.04,3.10,3.12,3.02,-1.56,3.692,2.503,,
AYT,298.891,11.151,6.692,.024,.27,.9,11.88,2.1,8.30,1.43,33.20,,Adelaide Mgd,,.25,-.5,.25,.26,.255,.25,-1.28,.296,.163,,
ADQ,50.000,6.321,4.793,.015,.03,2.7,-.86,-,-,-,-,,ADG Global Supply,,.08,+.2,.07,.08,.08,.08,+3.24,.082,.05,,
ABV,2179.85,46.591,22.494,.023,.01,2.4,-.03,-,-,-,-,,Adv Braking Tech,,.024,+.2,.024,.025,.025,.022,+9.77,.038,.014,,
AMT,-,.364,.589,.011,.14,2.1,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.30,-,.15,.29,.30,.30,+.68,.54,.15,,
AES,8.000,.864,3.897,.029,-,-,-.06,-,-,-,-,,Advanced Energy,,.065,-,.05,.065,.065,.065,+.68,.065,.035,,
ANM,291.036,11.147,5.374,.014,.02,2.6,-.65,-,-,-,-,,Advanced Magnesium,,.052,-.6,.052,.06,.06,.052,-9.67,.087,.036,,
ASW,-,1.950,3.175,.034,.15,5.4,3.56,22.6,3.70,.96,4.60,f,Advanced Share Reg,,.805,-,.815,.855,.805,.805,+.68,1.20,.375,,
AEI,100.000,4.019,2.970,.022,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.22,+2.5,.19,.20,.22,.195,+13.50,.39,.055,,
AFT,-,349.961,888.021,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+.68,.002,.001,,
AGX,611.352,26.741,-,.011,-,-,.57,2.6,-,-,-,,Agenix,,.015,-.1,.015,.016,.016,.014,-5.57,.047,.014,,
AGXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,.001,-,-,.001,.001,.001,+.68,.01,.001,,
AGK,6819.85,133.252,159.041,6.574,6.40,2.2,91.10,15.6,59.00,1.54,4.14,,AGL Energy,,14.25,+13,14.19,14.25,14.32,14.01,+1.60,16.92,13.56,,
AGJ,5.000,.219,.274,.017,.37,.5,2.23,8.3,1.88,1.19,10.16,,Agricultural Land,,.185,-.5,.13,.185,.19,.185,-1.95,.195,.121,,
AHC,15.310,.035,.093,.011,4.92,.4,11.63,17.2,10.00,1.16,5.00,f,AHC,,2.00,+10,1.92,2.10,2.00,1.905,+5.94,2.10,1.80,,
ENY,10.109,.557,.005,.004,-,-,-,-,-,-,-,p,All 200 Energy,,15.71,-59,15.75,15.84,16.16,15.65,-2.94,18.26,13.95,,
FIN,1.000,.743,.041,.003,-,-,-,-,-,-,-,p,All 200 Financials,,4.37,-13,4.36,4.40,4.50,4.37,-2.21,4.87,4.18,,
FIX,2.980,1.003,.010,.002,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,5.05,-6,5.04,5.08,5.05,5.05,-.50,5.54,4.83,,
IDD,.700,.578,.015,.001,-,-,-,-,-,-,-,p,All 200 Industrials,,3.60,-11,3.57,3.60,3.71,3.60,-2.29,3.90,3.21,,
RSR,10.974,1.029,.102,.008,-,-,-,-,-,-,-,p,All 200 Resources,,5.64,-13,5.55,5.68,5.69,5.60,-1.57,6.42,4.76,,
MAM,.250,1.502,.083,.005,-,-,-,-,-,-,-,p,All 300 Metals & Mining,,4.91,-4,4.87,4.91,4.95,4.91,-.13,5.58,4.00,,
AGI,450.318,12.246,3.239,.091,.02,16.3,1.69,19.2,-,-,-,,Ainsworth Game Tech,,.325,-,.32,.33,.325,.31,+.68,.36,.08,,
AIZ,85.815,8.208,10.335,.861,1.14,.7,8.87,8.9,5.34,1.66,6.76,,Air New Zealand,,.79,-2.5,.80,.81,.815,.77,-2.39,1.175,.765,,
AIG,.238,.168,-,-,-.15,-,-4.06,-,-,-,-,,Aircruising Aust,,.08,-,-,.20,.08,.08,+.68,.11,.035,,
AJL,-,7.833,18.111,.089,.94,1.4,-47.00,-,-,-,-,,AJ Lucas Grp,,1.35,-,-,-,1.35,1.35,+.68,3.02,1.33,,
ACL,401.715,19.022,20.429,.125,.04,16.3,-6.30,-,-,-,-,,Alchemia,,.65,-4,.65,.68,.685,.64,-5.12,.77,.345,,
AAI,-,.034,.036,14.151,-,-,23.62,69.2,10.47,2.26,.64,,Alcoa Inc,,16.34,-,14.00,16.39,16.34,16.34,+.68,18.99,11.50,,
LEP,459.718,15.899,19.167,.308,2.26,.9,6.98,27.9,22.00,.32,11.28,,ALE Prop Grp,,1.95,-4,1.95,1.96,1.99,1.92,-1.33,2.29,1.80,,
ALS,615.537,41.569,47.317,.267,.72,3.9,-141.41,-,1.50,-,.53,f,Alesco Corp,,2.83,-12,2.83,2.85,2.95,2.77,-3.39,3.63,2.25,,
AJX,140.267,8.564,23.897,.007,-.01,-,-4.93,-,-,-,-,,Alexium Int'l,,.10,-,.10,.11,.105,.10,+.68,.195,.08,,
AEB,81.850,6.784,-,.013,-,-,-,-,-,-,-,,Algae.Tec,,.39,+2,.37,.39,.39,.33,+6.08,.67,.17,,
AZG,1930.17,77.184,-,.037,-,-,-,-,-,-,-,,Allmine Grp,,.23,-1,.22,.225,.24,.22,-3.49,.30,.16,,
AIQ,212.067,3.150,19.505,.098,.98,.8,-8.87,-,-,-,-,,Alternative Invest,,.75,-1,.75,.765,.76,.75,-.64,.83,.683,,
ALU,178.000,4.922,2.764,.011,.01,11.0,-11.90,-,-,-,-,,Altium,,.11,+1,.11,.125,.11,.10,+10.68,.255,.085,,
AMA,164.131,12.899,13.971,.031,-.06,-,3.48,3.2,-,-,-,,AMA Grp,,.11,-,.105,.115,.115,.105,+.68,.15,.035,,
AHD,1639.44,8.811,23.161,.935,5.05,1.2,81.90,7.3,37.00,2.21,6.23,f,Amalgamated Hldgs,,5.94,+4,5.85,5.94,5.95,5.73,+1.36,6.78,5.51,,
AMO,5.398,.318,1.866,.010,.58,.5,.60,51.7,.50,1.20,1.61,f,Ambertech,,.31,-,.22,.44,.31,.31,+.68,.44,.30,,
AMB,20.632,2.299,1.322,.018,.16,1.7,3.02,8.8,-,-,-,,Ambition Grp,,.265,-1,.23,.275,.275,.26,-2.96,.42,.26,,
AKY,1.000,.005,-,.078,-,-,-,-,-,-,-,,AMCB Fund No 5,,99.18,+36,99.18,99.18,99.20,98.82,+1.04,99.20,98.52,,
AKX,.500,.004,-,.070,-,-,-,-,-,-,-,,AMCB Fund No 4,,97.14,+14,97.25,-,97.19,97.00,+.82,97.19,96.52,,
AKS,-,-,-,.033,60.39,1.0,294.00,20.6,359.00,.82,5.92,f,AMCB Fund No 1,,60.61,-,55.68,60.61,60.61,60.61,+.68,62.214,57.874,,
AKU,-,.002,-,.026,63.63,1.0,345.00,18.0,326.00,1.06,5.26,f,AMCB Fund No 3,,62.00,-,62.10,-,62.00,62.00,+.68,64.151,59.798,,
AKT,-,-,-,.015,33.62,1.3,218.00,19.5,312.00,.70,7.34,f,AMCB Fund No 2,,42.48,-,30.72,42.48,32.074,32.074,+.68,34.344,31.938,,
