ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 4, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5428.6 at 2014-04-04T16:43:36. Report at Friday, April 4, 2014. Processed Saturday at 2014-04-05T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,23.108,.543,.706,.140,.61,9.67,20.85,28.3,15.00,1.39,2.54,f,1300 Smiles,,5.90,-9,5.90,6.00,6.04,5.90,-2.47,7.25,5.35,,
TIX,423.500,7.524,23.813,.206,1.94,1.12,17.12,12.7,18.30,.94,8.39,,360 Cap Indust Fund,†,2.18,+3,2.18,2.19,2.20,2.16,+.43,2.26,1.92,,
TGP,1142.01,14.736,20.946,.194,.60,1.30,7.66,10.2,3.50,2.19,4.49,,360 Capital Grp,†,.78,+3,.78,.80,.815,.75,+3.04,.815,.465,,
NNW,1883.26,14.799,-,.024,-,-,-,-,-,-,-,,99 Wuxian,,.36,-1.5,.35,.365,.385,.35,-4.96,.60,.30,,
AYI,7665.65,36.645,10.712,.002,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.002,+.1,.001,.002,.002,.001,+99.04,.005,.001,,
ABP,2242.50,43.740,30.542,1.175,2.34,1.00,18.46,12.6,16.50,1.12,7.08,,Abacus Prop,,2.33,-,2.32,2.35,2.37,2.31,-.96,2.51,2.14,,
ALR,181.168,1.590,2.952,.077,1.22,1.04,2.93,43.2,8.75,.33,6.92,f,Aberdeen Leaders,,1.265,-1,1.26,1.265,1.30,1.26,-1.75,1.385,1.18,,
AKG,149.988,.746,2.782,.054,.16,6.00,8.70,11.0,5.00,1.74,5.21,f,Academies A'asia,,.96,-1,.94,.96,.97,.96,-2.00,1.10,.64,,
ACR,4785.45,76.939,49.736,.284,.22,7.75,17.87,9.5,8.00,2.23,4.69,,Acrux,,1.705,+.5,1.695,1.705,1.74,1.69,-.67,3.901,1.685,,
ACW,966.671,9.242,.960,.007,.01,3.50,-.47,-,-,-,-,,Actinogen,†,.035,-1,.036,.039,.045,.035,-23.19,.046,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.01,.001,.001,-.96,.001,.001,,
ADA,16.000,.175,.262,.031,.14,2.79,.70,55.7,-,-,-,,Adacel Tech,,.39,-1,.39,.40,.39,.39,-3.46,.57,.255,,
AAU,842.447,2.008,2.571,.006,-.01,-,-5.55,-,-,-,-,,Adcorp Aust,,.095,+1.5,.085,.095,.095,.08,+17.79,.125,.04,,
ABC,11085.4,117.647,136.935,2.484,1.38,2.82,23.70,16.4,16.50,1.44,4.24,f,Adelaide Brighton,,3.89,-7,3.86,3.89,4.03,3.85,-2.73,4.375,3.108,,
ADQ,550.000,26.239,20.971,.003,.04,.27,-2.11,-,-,-,-,,ADG Global Supply,,.011,-,.011,.014,.011,.011,-.96,.05,.009,,
AHZ,18290.8,343.814,282.680,.163,.01,13.00,-.03,-,-,-,-,,ADMEDUS,,.13,-1.5,.13,.135,.15,.13,-11.31,.185,.025,,
ADJ,3943.94,147.385,35.897,.073,.63,.12,-1.12,-,-,-,-,,Adslot,,.074,-.6,.072,.076,.08,.07,-8.46,.155,.024,,
ABV,132.457,20.979,36.456,.012,-,-,-.20,-,-,-,-,,Adv Braking Tech,,.011,+.2,.011,.012,.011,.009,+21.26,.019,.009,,
AMT,44.200,.083,.024,.002,.09,.56,-.91,-,-,-,-,,Adv Surg Dsgn & Mnft,,.05,+.5,.05,.08,.05,.045,+10.15,.105,.045,,
ASW,-,.211,.604,.028,.14,4.71,3.43,19.2,3.70,.93,5.61,f,Advanced Share Reg,,.66,-,.66,.67,.66,.66,-.96,.738,.619,,
AEI,15.000,.633,.393,.014,-.01,-,-1.03,-,-,-,-,,Aeris Environmental,,.12,+2,.10,.11,.12,.12,+19.04,.205,.08,,
AFJ,1019.58,27.227,-,.120,-,-,-,-,-,-,-,,Affinity Education,,1.34,-11,1.33,1.34,1.45,1.34,-8.55,1.555,.98,,
AFT,-,1.021,2.000,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-.96,.001,.001,,
AHA,-,2.085,14.732,.007,-,-,-6.31,-,-,-,-,,AG Financial,,.041,-,.042,.10,.041,.041,-.96,.045,.021,,
AGX,162.250,33.565,6.156,.002,-,-,5.19,.3,-,-,-,,Agenix,,.015,-.2,.016,.017,.017,.015,-12.73,.042,.012,,
AGXO,-,.143,.150,-,-,-,-,-,-,-,-,,  opt jun15,,.005,-,.001,.012,.005,.005,-.96,.01,.001,,
AGK,5996.93,87.625,118.629,8.337,7.56,1.97,51.10,29.2,63.00,.81,4.22,f,AGL Energy,,14.93,-14,14.86,15.01,15.26,14.83,-1.89,16.15,13.85,,
AGJ,203.843,.988,3.737,.007,.11,.68,-3.71,-,2.82,-,37.60,,Agricultural Land,,.075,-.1,.075,.105,.085,.075,-2.28,.145,.073,,
