ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 25, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5076.7 at 2015-09-25T16:43:05. Report at Friday, September 25, 2015. Processed Saturday at 2015-09-26T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,9.912,.939,1.387,.165,.45,15.51,27.80,25.1,19.20,1.45,2.75,f,1300 Smiles,,6.98,-4,6.98,7.05,7.09,6.98,+1.69,7.28,5.72,,
1ST,1415.24,22.377,-,.008,-,-,-,-,-,-,-,,1ST Available,,.13,+3.2,.11,.13,.14,.105,+34.92,.22,.095,,
TIX,4034.48,32.805,24.792,.365,2.34,1.01,35.50,6.7,21.00,1.69,8.86,,360 Capital Indust,,2.37,-6,2.36,2.52,2.49,2.36,-.20,2.79,2.17,,
TGP,3197.78,43.341,35.397,.238,.71,1.35,10.60,9.1,6.00,1.77,6.25,,360 Capital Grp,,.96,-2,.92,.975,.995,.93,+.22,1.41,.88,,
TOF,1081.45,19.233,25.895,.147,2.14,.93,16.40,12.2,17.00,.96,8.50,,360 Capital Office,,2.00,-3,1.99,2.04,2.06,1.97,+.79,2.24,1.925,,
TOT,91.000,4.419,-,.044,-,-,-10.50,-,5.62,-,5.11,,360 Capital Total Re,,1.10,+1,1.08,1.15,1.10,1.10,+3.18,1.35,1.00,,
3DM,1703.01,372.025,738.477,.026,.01,8.10,-3.60,-,-,-,-,,3D Medical,†,.081,+.3,.079,.081,.083,.073,+6.11,.195,.004,,
3PL,797.996,36.858,22.284,.247,.12,15.25,3.04,60.2,1.80,1.69,.98,f,3P Learning,,1.83,-7,1.80,1.845,1.93,1.70,-1.42,2.85,1.70,,
8CO,10.000,2.276,2.143,.003,-,-,-.02,-,-,-,-,,8common,,.20,-,.11,.21,.20,.195,+2.26,.25,.145,,
8IH,306.555,20.107,-,.279,-,-,-,-,-,-,-,,8I Hldgs,,.78,-5.5,.76,.83,.825,.78,-4.32,1.13,.25,,
NNW,145.920,42.695,61.800,.026,.04,4.38,.06,291.7,-,-,-,,99 Wuxian,,.175,+1,.175,.185,.185,.165,+8.33,.495,.15,,
AYI,-,198.282,153.529,.010,-,-,-.05,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+2.26,.001,.001,,
ABP,4091.41,139.376,136.647,1.734,2.49,1.26,25.46,12.3,17.00,1.50,5.43,,Abacus Prop,,3.13,-4,3.11,3.15,3.17,3.05,+1.00,3.337,2.53,,
ALR,15.938,4.194,5.848,.066,1.14,.93,3.33,32.0,6.00,.56,5.63,f,Aberdeen Leaders,,1.065,+2.5,1.05,1.06,1.065,1.045,+4.67,1.24,1.02,,
AKG,59.177,5.839,6.118,.020,-.06,-,.90,36.1,4.50,.20,13.85,f,Academies A'asia,,.325,-1,.31,.34,.34,.32,-.72,1.27,.31,,
ACX,952.133,26.415,-,.710,-,-,11.00,39.1,-,-,-,,Aconex,,4.30,-,4.25,4.30,4.40,4.20,+2.26,4.50,1.65,,
ACQ,848.545,14.573,7.476,.037,.88,.84,-5.82,-,-,-,-,,Acorn Capital Invest,,.735,+.5,.73,.745,.75,.725,+2.95,.875,.68,,
ACQO,-,7.174,8.793,-,-,-,-,-,-,-,-,,  opt oct15,,.001,-,-,.001,.001,.001,+2.26,.026,.001,,
ACR,1361.63,110.091,336.328,.098,.12,4.92,6.70,8.8,6.00,1.12,10.17,f,Acrux,,.59,-1.5,.59,.595,.61,.58,-.21,1.645,.575,,
ACW,2461.55,179.117,24.898,.030,.02,2.50,-1.32,-,-,-,-,,Actinogen,,.05,-,.049,.05,.05,.046,+2.26,.15,.035,,
ACU,1035.71,120.070,24.313,.007,.03,2.83,-5.04,-,-,-,-,,Acuvax,†,.085,-.5,.081,.085,.091,.08,-3.29,.215,.001,,
ADA,118.840,6.955,.692,.077,.15,6.47,5.00,19.4,2.00,2.50,2.06,,Adacel Tech,,.97,-6.5,.97,1.00,1.035,.965,-4.02,1.07,.20,,
ADH,687.295,59.572,-,.456,-,-,-,-,-,-,-,,Adairs,,2.75,+16,2.56,2.75,2.75,2.53,+8.44,2.95,2.46,,
AAU,24.094,1.311,3.001,.002,-.01,-,.22,15.0,-,-,-,,Adcorp Aust,,.033,-.7,.034,.045,.033,.033,-15.24,.059,.033,,
ABC,7626.55,277.939,355.367,2.855,1.39,3.17,31.70,13.9,17.50,1.81,3.98,f,Adelaide Brighton,,4.40,-9,4.39,4.49,4.51,4.26,+.26,5.005,3.12,,
ADR,283.521,16.787,-,.066,-,-,-,-,-,-,-,,Adherium,,.62,-1.5,.59,.60,.63,.59,-.10,.71,.55,,
AHZ,8977.88,797.204,728.423,.122,.02,3.30,-1.65,-,-,-,-,,ADMEDUS,,.066,-,.064,.065,.069,.065,+2.26,.153,.057,,
ADJ,3658.29,191.029,406.827,.085,-,-,-.89,-,-,-,-,,Adslot,,.08,-.1,.078,.08,.082,.078,+1.03,.13,.068,,
ABV,6677.44,191.834,90.321,.010,-,-,-.19,-,-,-,-,,Adv Braking Tech,,.007,-.2,.007,.008,.009,.007,-19.96,.013,.003,,
ABVO,399.333,9.976,4.178,-,-,-,-,-,-,-,-,,  opt aug16,,.003,-,.003,.004,.003,.003,+2.26,.005,.002,,
ASW,-,1.085,.889,.029,.15,4.47,3.50,19.1,3.70,.95,5.52,f,Advanced Share Reg,,.67,-,.61,.66,.67,.67,+2.26,.75,.575,,
AER,3.400,5.459,-,.003,-,-,-,-,-,-,-,,Aeeris,,.155,+.5,.14,.15,.155,.155,+5.60,.25,.125,,
AEI,116.130,20.012,2.020,.062,.04,10.25,-1.55,-,-,-,-,,Aeris Environmental,,.41,-1,.41,.435,.42,.41,-.12,.60,.15,,
AFJ,6387.35,287.815,93.580,.209,-.15,-,.49,184.1,-,-,-,,Affinity Education,,.902,+.7,.90,.91,.91,.90,+3.05,1.480,.49,,
AFT,-,6.772,8.021,.009,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+2.26,.001,.001,,
AHA,-,42.376,23.571,-,.01,.30,-.36,-,-,-,-,,AG Financial,,.003,-,.003,.004,.003,.003,+2.26,.063,.003,,
AGX,67.627,22.068,50.305,.002,.01,1.10,-.80,-,-,-,-,,Agenix,,.011,-.2,.01,.013,.013,.011,-13.12,.022,.01,,
AGL,7042.51,339.040,291.579,10.930,8.22,1.97,33.30,48.6,64.00,.52,3.95,f,AGL Energy,,16.20,-16,16.05,16.33,16.39,15.92,+1.29,17.25,12.55,,
AGJ,-,1.760,2.011,.008,.10,.82,3.67,2.2,.52,7.06,6.34,,Agricultural Land,,.082,-,.082,.10,.082,.082,+2.26,.10,.076,,
AHL,29.714,44.228,44.014,.060,-,-,-.70,-,-,-,-,,Ahalife Hldgs,†,.43,+5,.37,.44,.455,.40,+15.42,.49,.015,,
APW,61.000,45.818,133.004,.057,.19,.66,3.11,4.0,.52,5.98,4.16,,AIMS Prop Sec Fund,,.125,-,.125,.13,.125,.125,+2.26,.15,.11,,
AGI,1681.25,148.542,98.555,.870,.78,3.46,22.00,12.3,10.00,2.20,3.70,f,Ainsworth Game Tech,,2.70,-15,2.65,2.71,2.83,2.63,-3.00,3.29,2.03,,
