ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 5, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5506.5 at 2015-06-05T16:39:37. Report at Friday, June 5, 2015. Processed Saturday at 2015-06-06T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,3.852,.435,1.080,.153,.38,17.03,24.60,26.3,17.00,1.45,2.63,f,1300 Smiles,,6.47,+21,6.30,6.55,6.47,6.26,+8.00,7.00,5.70,,
TIX,728.812,18.113,10.408,.384,2.19,1.16,48.68,5.2,19.58,2.49,7.74,,360 Capital Indust,,2.53,+6,2.53,2.54,2.54,2.46,+7.08,2.79,2.17,,
TGP,689.086,24.767,21.357,.276,-,-,15.09,7.4,5.52,2.73,4.97,,360 Capital Grp,,1.11,-4,1.11,1.145,1.15,1.09,+1.17,1.41,.76,,
TOF,396.165,11.280,6.105,.163,2.10,1.00,4.70,44.7,17.00,.28,8.10,,360 Capital Office,,2.10,-1,2.09,2.13,2.15,2.08,+4.17,2.24,1.925,,
TOT,82.875,1.265,-,.048,-,-,-,-,-,-,-,,360 Capital Total Re,,1.20,-,1.20,1.24,1.25,1.20,+4.65,1.35,1.16,,
3DM,6336.29,314.685,45.810,.022,.01,11.00,-.24,-,-,-,-,,3D Medical,†,.11,-.5,.11,.115,.13,.11,+.30,.195,.002,,
3PL,301.862,15.912,-,.326,.10,24.20,-2.29,-,-,-,-,,3P Learning,,2.42,-3,2.41,2.50,2.49,2.40,+3.42,2.85,1.94,,
8CO,27.027,.954,-,.003,-,-,-.61,-,-,-,-,,8common,,.185,+.5,.175,.185,.185,.18,+7.43,.295,.145,,
8IH,129.291,16.666,-,.302,-,-,-,-,-,-,-,,8I Hldgs,,.845,-1.5,.805,.88,.885,.805,+2.90,1.13,.25,,
NNW,779.499,34.863,22.718,.025,.04,4.13,.13,126.9,-,-,-,,99 Wuxian,,.165,+.5,.16,.17,.17,.15,+7.77,.73,.15,,
