ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 28, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4406.3 at 2012-09-28T16:41:37. Report at Friday, September 28, 2012. Processed Saturday at 2012-09-29T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,36.075,2.267,.678,.128,.59,9.2,26.60,20.3,17.80,1.49,3.30,f,1300 Smiles,,5.40,-52,5.40,5.58,5.90,5.40,-8.23,6.54,3.47,,
TQH,64.414,.372,1.584,.010,-.04,-,1.47,4.8,-,-,-,,3Q Hldgs,,.07,+1.8,-,-,.07,.052,+35.17,.08,.052,,
AYI,26.658,30.080,6.303,.004,.02,.4,-1.20,-,-,-,-,,A1 Invest & Res,,.008,-,-,-,.008,.008,+.55,.05,.006,,
AAY,-,6.824,3.703,.003,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.022,-,-,-,.022,.022,+.55,.05,.02,,
AAQ,52903.1,182.831,168.299,.003,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.008,+.3,.007,.008,.01,.005,+60.55,.017,.003,,
ABP,7808.19,156.946,126.694,.863,2.34,.8,2.11,91.9,16.50,.13,8.51,,Abacus Prop,†,1.94,-6,1.93,1.975,2.01,1.93,-2.45,2.13,1.78,,
ALR,217.346,6.644,6.125,.063,1.07,1.0,2.98,35.2,9.50,.31,9.05,f,Aberdeen Leaders,,1.05,-1,1.045,1.05,1.05,1.04,-.39,1.125,.975,,
AKG,-,.078,.213,.038,.10,8.0,6.30,12.7,4.50,1.40,5.63,f,Academies A'asia,,.80,-,-,-,.775,.775,+.55,.80,.44,,
ACR,6170.93,191.663,112.293,.533,.17,18.8,4.44,72.1,8.00,.56,2.50,,Acrux,,3.20,-19,3.18,3.36,3.42,3.16,-5.05,4.77,2.59,,
ACW,.574,4.519,1.984,.002,-,-,-2.12,-,-,-,-,,Actinogen,,.034,-.2,.025,.034,.036,.034,-5.00,.06,.018,,
ACWOA,-,.448,.224,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,-,.002,.002,+.55,.003,.001,,
ACU,-,300.630,817.125,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,+.55,.002,.001,,
ADA,.500,.945,2.176,.023,.14,2.0,5.40,5.2,-,-,-,,Adacel Tech,,.28,-1,-,-,.29,.28,-2.90,.43,.20,,
AAU,28.050,3.686,14.706,.009,.09,1.7,2.57,6.0,1.75,1.47,11.29,f,Adcorp Aust,,.155,-1,.155,.165,.16,.15,-5.51,.22,.15,,
ABN,1888.57,42.235,369.902,.003,-,-,-1.35,-,-,-,-,,AdEffective,†,.015,+.5,.01,.015,.016,.012,+50.55,.044,.001,,
ABNO,6984.10,63.995,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,+.1,.003,.005,.004,.003,+33.89,.004,.002,,
ABC,5246.61,317.113,402.930,1.919,1.23,2.4,24.20,12.4,16.50,1.47,5.48,f,Adelaide Brighton,,3.01,-,2.99,3.03,3.04,2.94,+.55,3.40,2.45,,
ADQ,-,7.525,12.924,.012,.05,1.0,.79,6.6,-,-,-,,ADG Global Supply,,.052,-,-,-,.052,.052,+.55,.08,.05,,
ABV,648.687,67.926,68.776,.021,.01,1.9,-.01,-,-,-,-,,Adv Braking Tech,,.019,+.1,.019,.02,.019,.018,+6.11,.026,.013,,
AMT,91.120,.386,.411,.005,.11,1.2,-.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.135,-1,.125,.135,.135,.135,-6.34,.25,.135,,
ASW,11.000,3.978,2.466,.030,.14,5.0,3.73,18.8,3.70,1.01,5.29,f,Advanced Share Reg,,.70,+1,.68,.72,.72,.69,+2.00,.76,.605,,
AEI,48.000,3.778,6.660,.018,-.02,-,-1.23,-,-,-,-,,Aeris Environmental,,.165,-,.165,.175,.165,.165,+.55,.30,.13,,
AFT,-,51.700,426.765,.007,-,-,-,-,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,+.55,.001,.001,,
AGX,1540.11,205.999,37.303,.003,-,-,-.20,-,-,-,-,,Agenix,,.003,-,.002,.003,.003,.002,+.55,.02,.002,,
AGK,9709.07,310.511,260.781,8.236,7.26,2.1,23.80,62.9,61.00,.39,4.07,f,AGL Energy,,14.97,+41,14.85,15.00,15.04,14.38,+3.37,16.01,13.031,,
AGJ,27.220,2.203,1.108,.014,.21,.6,-10.73,-,3.18,-,23.56,,Agricultural Land,,.135,-,-,-,.135,.135,+.55,.19,.12,,
AHC,-,.079,.103,.012,4.90,.4,-4.64,-,-,-,-,,AHC,,2.05,-,-,-,2.05,2.05,+.55,2.30,2.00,,
ENY,1.326,.100,.756,.002,-,-,-,-,-,-,-,,All 200 Energy,,12.28,-65,12.00,13.00,12.93,12.28,-4.48,14.60,11.50,,
FIN,-,.262,1.247,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.56,-,4.61,4.69,4.56,4.56,+.55,4.61,3.92,,
FIX,.098,.464,1.046,.004,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.55,+5,4.90,5.61,5.55,5.55,+1.46,5.56,4.34,,
IDD,.127,.125,.819,-,-,-,-,-,-,-,-,,All 200 Industrials,,3.33,-2,3.31,3.37,3.33,3.33,-.05,3.86,3.11,,
RSR,1.909,2.455,1.625,.004,-,-,-,-,-,-,-,,All 200 Resources,,4.05,-27,4.08,4.40,4.32,4.05,-5.70,5.09,3.51,,
MAM,1.563,.480,1.917,.002,-,-,-,-,-,-,-,,All 300 Metals & Mining,,3.40,-16,3.40,3.49,3.56,3.40,-3.94,4.38,3.01,,
AGI,3277.50,115.563,25.616,.728,.36,6.3,23.00,9.8,-,-,-,,Ainsworth Game Tech,,2.26,-19,2.26,2.29,2.44,2.22,-7.20,2.75,.335,,
AIZ,72.042,6.466,9.652,1.023,1.16,.8,5.09,18.3,3.64,1.40,3.91,,Air New Zealand,,.93,+3,.90,.94,.93,.87,+3.89,.93,.65,,
AIG,-,-,.174,-,-.21,-,-5.37,-,-,-,-,,Aircruising Aust,,.079,-,-,-,.079,.079,+.55,.08,.079,,
AJL,30.244,33.322,7.833,.076,.45,1.6,-133.20,-,-,-,-,,AJ Lucas Grp,,.74,-7,.69,.79,.80,.685,-8.09,1.50,.495,,
ACL,3702.51,79.357,55.170,.146,.03,17.3,-6.20,-,-,-,-,,Alchemia,,.52,-1.5,.505,.52,.545,.41,-2.25,.615,.25,,
AAI,.122,.013,.040,6.928,-,-,86.58,9.2,9.83,8.81,1.23,,Alcoa Inc,,8.00,-50,5.00,10.00,8.50,8.00,-5.33,11.66,8.00,,
LEP,1451.28,29.356,25.194,.352,1.95,1.1,-10.70,-,16.00,-,7.37,,ALE Prop Grp,,2.17,+4,2.16,2.17,2.18,2.13,+2.43,2.23,1.895,,
ALS,1042.57,78.853,55.135,.185,.75,2.6,-14.72,-,8.00,-,4.08,f,Alesco Corp,,1.96,+4.5,1.96,1.97,2.00,1.915,+2.90,2.03,.947,,
AJX,160.970,18.439,11.091,.012,-.01,-,-2.11,-,-,-,-,,Alexium Int'l,,.084,+.5,.077,.084,.084,.068,+6.88,.115,.059,,
AEB,196.484,28.219,9.006,.018,-,-,-2.51,-,-,-,-,,Algae.Tec,,.335,-3.5,.335,.345,.365,.335,-8.91,.63,.30,,
AEBO,-,6.571,-,-,-,-,-,-,-,-,-,,  opt jan14,,.12,-,-,-,.12,.12,+.55,.12,.035,,
AQZ,15.900,19.113,-,.184,1.15,1.8,24.38,8.4,5.60,4.35,2.73,f,Alliance Aviation,,2.05,-20.6,1.80,2.02,2.20,1.994,-8.81,2.36,1.59,,
AHZ,19923.0,177.558,129.219,.018,.01,2.3,-1.51,-,-,-,-,,Allied Healthcare,,.023,+.2,.022,.024,.031,.021,+10.08,.052,.015,,
AZG,676.771,126.105,129.731,.032,-,-,5.00,2.3,-,-,-,,Allmine Grp,,.115,-.5,.11,.115,.12,.11,-3.61,.23,.095,,
ALQ,5649.72,107.898,38.567,2.925,.48,17.9,65.89,13.0,45.00,1.46,5.24,p,ALS,†,8.59,-29,8.57,8.60,8.83,8.30,-2.71,13.984,7.23,,
AIQ,333.958,70.472,5.303,.050,.53,.7,1.55,24.5,-,-,-,,Alternative Invest,,.38,-1,.38,.39,.40,.38,-2.01,.458,.302,,
ALU,404.092,8.153,8.906,.089,.07,12.4,6.11,14.2,5.00,1.22,5.78,,Altium,,.865,+2.5,.825,.865,.88,.755,+3.53,.88,.12,,
AMA,3961.96,45.170,20.323,.061,.02,10.8,2.72,7.9,1.60,1.70,7.44,f,AMA Grp,,.215,+1.5,.21,.22,.23,.20,+8.05,.23,.12,,
AHD,256.360,11.775,12.584,1.056,5.12,1.3,50.60,13.2,39.00,1.30,5.82,f,Amalgamated Hldgs,,6.70,-,6.70,6.80,6.80,6.55,+.55,6.98,5.44,,
AMO,-,.732,.901,.007,.50,.4,-15.40,-,-,-,-,,Ambertech,,.22,-,-,-,.22,.22,+.55,.275,.20,,
AMB,-,8.687,5.457,.013,.19,1.0,1.59,11.9,-,-,-,,Ambition Grp,,.19,-,-,-,.19,.19,+.55,.20,.12,,
AKY,.200,.007,.008,.067,83.87,1.0,496.00,17.2,230.00,2.16,2.70,f,AMCB Fund No 5,,85.11,+84,-,-,85.11,84.27,+1.55,85.11,81.214,,
AKX,-,.006,.009,.018,29.62,.9,344.00,7.4,169.00,2.04,6.63,f,AMCB Fund No 4,,25.50,-,-,-,25.50,25.50,+.55,25.50,4.069,,
AMH,462.145,12.807,18.682,.155,.79,.9,4.27,17.3,6.00,.71,8.11,f,AMCIL,,.74,+1.5,.72,.75,.74,.73,+2.62,.76,.605,,
AMM,2254.69,58.165,163.832,.308,.32,3.9,11.76,10.7,5.00,2.35,3.97,f,Amcom Telco,,1.26,+5,1.255,1.27,1.29,1.22,+4.68,1.29,.75,,
AMC,15986.1,814.089,818.679,9.364,.96,8.1,34.00,22.8,37.00,.92,4.77,,Amcor,,7.76,+14,7.75,7.78,7.79,7.54,+2.39,7.80,6.57,,
AMP,48828.3,1687.12,2516.54,12.535,1.06,4.1,25.40,17.0,26.50,.96,6.12,p,AMP,,4.33,-11,4.33,4.35,4.43,4.26,-1.93,4.55,3.71,,
AGF,1503.06,56.862,50.661,.203,.78,.7,-16.10,-,2.05,-,3.60,,AMP Capital China,,.57,+.5,.57,.58,.575,.555,+1.44,.74,.55,,
ANQ,556.058,24.188,10.407,.019,-.05,-,-6.20,-,-,-,-,,AnaeCo,,.039,-,.038,.04,.04,.038,+.55,.063,.038,,
ALT,24236.7,243.233,104.790,.012,-,-,-.40,-,-,-,-,,Analytica,,.021,+.2,.021,.023,.028,.019,+11.08,.034,.016,,
ALTOA,1053.13,29.913,-,-,-,-,-,-,-,-,-,,  opt jun13,,.002,+.1,-,-,.002,.001,+100.6,.005,.001,,
AYG,3072.87,166.904,273.083,.011,-,-,-.40,-,-,-,-,,Anittel Grp,,.005,-,.005,.006,.005,.005,+.55,.007,.004,,
ANN,2618.59,124.002,120.709,2.098,2.43,6.6,99.10,16.2,35.50,2.79,2.21,,Ansell,,16.05,+50,15.40,16.05,16.05,15.40,+3.77,16.05,12.44,,
ANO,56.348,18.848,27.081,.005,.01,.9,-.40,-,-,-,-,,Antaria,,.009,-.1,-,-,.01,.009,-9.45,.019,.008,,
ADO,2235.22,313.288,1699.27,.045,.01,5.9,-.30,-,-,-,-,,Anteo Diagnostics,,.059,-.1,.057,.059,.061,.056,-1.11,.093,.051,,
ANP,62114.9,2535.64,2847.02,.027,-,-,-.18,-,-,-,-,,Antisense Therapeutic,,.019,+.1,.018,.019,.021,.018,+6.11,.039,.008,,
ANZ,47891.4,1412.88,1722.88,67.254,-,-,214.80,11.5,142.00,1.51,5.74,f,ANZ Banking Grp,,24.75,-9,24.70,24.78,24.83,24.36,+.19,25.12,18.60,,
APE,29.712,4.814,.342,.649,1.74,2.2,29.30,13.1,17.40,1.68,4.52,f,AP Eagers,†,3.85,-,3.70,3.84,3.85,3.60,+.55,4.00,2.014,,
APP,-,.131,3.610,-,.01,.8,-.08,-,-,-,-,,APA Fin Services,,.008,-,-,-,.008,.008,+.55,.008,.005,,
APA,10982.0,687.465,231.941,3.089,1.58,3.0,20.40,23.2,35.00,.58,7.38,,APA Grp,,4.74,-2,4.73,4.76,4.79,4.72,+.13,5.34,3.92,,
APN,10281.0,325.672,426.040,.225,-.22,-,-41.10,-,6.50,-,19.12,p,APN News & Media,,.34,+2,.325,.35,.355,.31,+6.80,.96,.28,,
APD,61.000,5.690,6.877,.026,.18,.9,1.51,10.6,1.25,1.21,7.81,,APN Prop Grp,,.16,-,.11,.165,.16,.16,+.55,.185,.125,,
ARP,376.016,17.190,19.482,.707,1.93,5.1,53.12,18.4,25.00,2.12,2.56,f,ARB Corp,,9.76,-1,9.70,9.94,9.95,9.62,+.45,10.23,7.66,,
AAD,4412.89,176.489,251.862,.512,.80,1.7,3.87,34.8,11.70,.33,8.70,p,Ardent Leisure Grp,,1.345,+1.5,1.33,1.35,1.35,1.31,+1.68,1.40,1.005,,
ARG,694.361,32.189,33.721,3.427,5.71,1.0,26.80,20.3,26.00,1.03,4.77,f,Argo Invest,,5.45,+5,5.45,5.49,5.49,5.39,+1.48,5.50,4.75,,
ARA,187.632,5.780,4.874,.064,.29,1.1,2.55,12.4,1.00,2.55,3.17,,Ariadne Aust,,.315,-,.315,.345,.32,.315,+.55,.38,.30,,
ALL,5949.69,403.444,496.374,1.481,.33,8.2,14.00,19.2,8.00,1.75,2.97,,Aristocrat Leisure,,2.69,-5,2.66,2.72,2.77,2.66,-1.27,3.25,1.93,,
AIK,12.499,1.061,6.572,.007,.07,.7,-1.47,-,-,-,-,,Armidale Invest,,.046,-.4,.046,.055,.05,.046,-7.45,.076,.045,,
ARI,73280.2,2970.53,1816.55,.733,1.20,.5,4.30,12.7,6.00,.72,11.01,,Arrium,,.545,-5,.545,.55,.59,.515,-7.85,1.39,.50,,
AEM,716.667,159.849,156.353,.005,-,-,-.11,-,-,-,-,,Artist & Entertain,,.012,-,.012,.013,.013,.012,+.55,.019,.004,,
AIO,15525.8,705.246,2973.39,4.262,.65,6.7,24.70,17.7,7.50,3.29,1.72,f,Asciano,†,4.37,-1,4.36,4.38,4.44,4.34,+.32,4.97,1.33,,
AFA,-,11.595,10.898,.062,.09,2.2,6.88,2.9,-,-,-,,ASF Grp,,.20,-,-,-,.20,.20,+.55,.245,.10,,
ASZ,7488.54,93.159,46.476,.116,-,-,8.52,7.7,5.00,1.70,7.63,f,ASG Grp,,.655,+7,.655,.665,.675,.58,+12.52,.955,.57,,
AJJ,177.878,2.261,4.408,.017,.01,9.0,.79,11.4,.30,2.63,3.33,,Asia Liver Trans,,.09,-.4,.087,.095,.09,.09,-3.70,.125,.085,,
AUF,376.721,32.105,8.496,.123,.83,1.1,-.79,-,2.00,-,2.17,,Asian Masters Fund,,.92,+3,.80,.92,.92,.88,+3.92,.945,.83,,
AKF,13.000,11.997,5.254,.010,.20,.7,-.80,-,-,-,-,,ASK Funding,,.15,-,.15,.155,.15,.15,+.55,.16,.07,,
APZ,35826.9,262.282,168.451,.102,.50,.3,-17.07,-,3.15,-,18.53,,Aspen Grp,,.17,-3.2,.17,.175,.202,.165,-15.50,.439,.165,,
ASP,310.000,2.348,3.478,.025,-.04,-,-.11,-,-,-,-,,Aspermont,,.105,+.5,.09,.105,.105,.095,+5.55,.14,.08,,
AIR,23.854,2.004,2.135,.007,.46,.6,-2.43,-,4.00,-,14.29,,Astivita Renewables,,.28,+1,.28,.30,.30,.27,+4.26,.79,.25,,
AJA,201.509,14.022,28.378,.167,4.37,.7,-75.68,-,15.00,-,5.24,,Astro Japan Prop Grp,,2.86,+7,2.81,2.86,2.86,2.77,+3.06,3.02,1.885,,
ATR,11.097,2.344,3.686,.147,-,-,-.80,-,-,-,-,,Astron Corp,†,1.20,+1,1.20,1.28,1.20,1.19,+1.39,3.05,1.18,,
ASX,3171.51,126.357,162.754,5.179,3.85,7.7,193.70,15.3,177.90,1.09,6.02,f,ASX,,29.57,-86,29.57,29.60,30.38,29.42,-2.27,33.49,27.53,,
ACG,-,5.362,25.514,.009,.01,6.0,-1.50,-,-,-,-,,Atcor Medical,,.06,-,-,-,.06,.06,+.55,.095,.06,,
ATP,825.497,14.280,7.760,.011,.11,.4,-.74,-,-,-,-,,Atlas Southsea Pearl,,.046,-1.4,.046,.05,.05,.045,-22.78,.103,.045,,
AIA,65.889,7.143,9.608,2.764,1.46,1.4,8.43,24.8,8.25,1.02,3.95,,Auckland Airport,,2.09,-7.8,1.96,2.12,2.09,2.042,-3.14,2.12,1.70,,
AKP,24.215,.892,1.409,.119,.10,51.0,-8.49,-,-,-,-,,Audio Pixels,,5.10,+18,5.10,5.30,5.10,4.83,+4.21,7.09,4.67,,
AUP,-,.368,.364,.014,5.24,1.0,-,-,40.20,-,7.61,,Aurora Prop,,5.28,-10.2,5.18,5.23,5.178,5.178,-1.38,5.28,4.70,,
ABW,130.526,4.215,1.628,.009,1.09,1.0,4.94,21.9,8.85,.56,8.19,,Aurora Absolute Return,,1.08,-1.5,1.07,1.08,1.08,1.07,-.82,1.13,1.07,,
AFV,2.250,.749,.136,.002,.63,.4,-11.31,-,-,-,-,,Aurora Funds,,.25,-,-,-,.25,.25,+.55,.85,.20,,
AIB,42.725,1.084,1.882,.011,1.02,1.0,-9.45,-,10.48,-,10.38,,Aurora Global Inc Tr,,1.01,-,1.00,1.01,1.01,.985,+.55,1.095,.97,,
AOD,129.303,3.506,10.476,.023,.92,1.0,-1.80,-,5.60,-,6.22,,Aurora Sandringham,,.90,-2,.90,.915,.92,.90,-1.62,.965,.86,,
AQF,81.490,7.246,2.052,.056,1.48,1.1,4.80,32.5,6.00,.80,3.85,,Aust Gov Index Fund,,1.56,+2,1.53,1.56,1.56,1.54,+1.85,1.58,1.38,,
AZF,62.050,1.659,4.063,.050,2.26,.8,8.47,20.7,15.25,.56,8.71,,Aust Social Infra Fd,,1.75,-10,1.76,1.80,1.85,1.75,-4.85,1.90,1.36,,
ASL,6244.44,260.906,247.429,.884,2.33,1.2,37.28,7.8,14.50,2.57,5.00,f,Ausdrill,,2.90,-21,2.88,2.92,3.12,2.82,-6.20,4.34,2.52,,
AAX,2230.89,63.985,61.653,.332,.62,4.3,31.70,8.5,19.80,1.60,7.39,p,Ausenco,,2.68,-19,2.67,2.70,2.95,2.65,-6.07,4.72,2.16,,
AAC,553.280,49.960,69.575,.401,2.13,.6,6.29,20.3,-,-,-,,Aust Agriculture,,1.28,+2,1.26,1.28,1.28,1.25,+2.14,1.48,1.02,,
AAK,1150.00,59.919,210.880,.004,.02,.1,.02,5.0,-,-,-,,Aust China Hldgs,,.001,-,.001,.002,.001,.001,+.55,.002,.001,,
AAKO,-,1.000,1.950,.003,-,-,-,-,-,-,-,,  opt dec13,,.001,-,-,-,.001,.001,+.55,.001,.001,,
AEU,444.993,16.296,34.120,.204,1.21,1.0,13.23,8.8,10.25,1.29,8.80,,Aust Education,,1.165,+.5,1.14,1.17,1.18,1.14,+.98,1.185,.84,,
AYF,-,.356,.455,.016,6.22,1.0,7.50,81.6,46.25,.16,7.56,p,Aust Enhanced,,6.12,-11.2,5.91,6.05,6.008,6.008,-1.29,6.30,5.92,,
