ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 1, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4954.6 at 2011-04-01T16:38:44. Report at Friday, April 1, 2011. Processed Saturday at 2011-04-02T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,5.172,.136,.370,.083,.18,21.7,22.77,17.1,14.70,1.55,3.77,f,1300 Smiles,,3.90,-,3.81,3.99,3.90,3.85,-2.36,4.25,2.75,,
TQH,-,.221,.814,.008,-.06,-,1.08,4.8,-,-,-,,3Q Hldgs,,.052,-,.052,.08,.052,.052,-2.36,.11,.052,,
FCS,88.049,.576,2.126,.004,.01,2.8,-.15,-,-,-,-,,4C Sec Solution,,.028,-.2,.028,.033,.03,.028,-9.03,.048,.015,,
AAY,70.000,.598,-,.003,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.05,-.5,.048,.06,.055,.05,-11.45,.275,.03,,
AAQ,2461.34,78.783,-,.006,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.015,+.1,.015,.016,.015,.014,+4.78,.725,.013,,
ABP,2843.44,43.255,299.188,.889,2.83,.8,2.91,80.8,9.90,.29,4.21,,Abacus Prop,†,2.35,+2,2.32,2.35,2.45,2.27,-1.50,2.45,1.825,,
ALR,58.764,1.850,1.324,.078,1.37,.9,4.77,27.1,9.50,.50,7.34,f,Aberdeen Leaders,,1.295,+1,1.285,1.295,1.295,1.275,-1.58,1.46,1.21,,
AKG,-,.048,.107,.022,.15,3.4,4.95,10.3,4.00,1.24,7.84,f,Academies A'asia,,.51,-,.40,.53,.51,.51,-2.36,.56,.365,,
ACR,11121.0,27.336,25.677,.519,.77,4.1,65.08,4.8,-,-,-,,Acrux,,3.12,+8.0,3.11,3.13,3.13,2.49,+.27,3.182,1.433,,
ACW,15.000,.927,.352,.002,.02,2.5,-2.12,-,-,-,-,,Actinogen,,.05,+.2,.05,.055,.05,.048,+1.81,.105,.023,,
