ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 2, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4483.3 at 2012-11-02T16:42:06. Report at Friday, November 2, 2012. Processed Saturday at 2012-11-03T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,21.884,2.421,.737,.133,.59,9.5,26.60,21.1,17.80,1.49,3.17,f,1300 Smiles,,5.62,+15,5.62,5.70,5.80,5.47,+3.03,6.54,3.65,,
TQH,16.150,.518,1.614,.011,-.04,-,1.47,4.9,-,-,-,,3Q Hldgs,,.072,-,.075,-,.072,.072,+.29,.08,.052,,
AYI,100.000,32.439,6.661,.002,.02,.2,-1.20,-,-,-,-,,A1 Invest & Res,,.004,-.1,.004,.007,.005,.004,-19.71,.05,.004,,
AAY,-,7.856,4.405,.003,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.02,-,.02,.025,.02,.02,+.29,.041,.02,,
AAQ,10089.2,316.347,173.402,.003,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.006,-.1,.006,.007,.007,.006,-14.00,.017,.003,,
ABP,5491.27,171.135,137.877,.912,2.34,.9,2.11,97.2,16.50,.13,8.05,,Abacus Prop,†,2.05,+2,2.04,2.08,2.10,2.02,+1.27,2.13,1.80,,
ALR,550.285,8.130,6.818,.065,1.08,1.0,2.98,36.2,9.50,.31,8.80,f,Aberdeen Leaders,,1.08,+2,1.07,1.08,1.08,1.055,+2.17,1.125,.975,,
AKG,-,.078,.381,.038,.10,8.0,6.30,12.7,4.50,1.40,5.63,f,Academies A'asia,,.80,-,.60,.75,.775,.775,+.29,.80,.44,,
ACR,3751.89,214.985,122.499,.529,.17,18.7,4.44,71.6,8.00,.56,2.52,,Acrux,,3.18,-12,3.16,3.20,3.33,3.14,-3.35,4.77,2.59,,
ACW,-,4.646,2.104,.002,-,-,-2.12,-,-,-,-,,Actinogen,,.025,-,.021,.024,.025,.025,+.29,.06,.018,,
ACWOA,-,.453,.234,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,.001,.002,.001,.001,+.29,.003,.001,,
ACU,10000.0,311.630,842.792,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,+.29,.002,.001,,
ADA,89.951,1.325,2.252,.031,.14,2.7,5.40,7.0,-,-,-,,Adacel Tech,,.38,+1,.38,.43,.38,.37,+2.99,.43,.20,,
