ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 6, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5443.5 at 2014-06-06T17:03:06. Report at Friday, June 6, 2014. Processed Saturday at 2014-06-07T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,45.866,1.103,1.063,.142,.61,9.84,20.85,28.8,15.00,1.39,2.50,f,1300 Smiles,,6.00,-,5.98,6.00,6.00,5.90,+.55,7.25,5.35,,
TIX,297.094,10.459,62.066,.208,1.94,1.17,17.12,13.3,18.45,.93,8.13,,360 Cap Indust Fund,†,2.27,+6,2.26,2.29,2.27,2.21,+3.27,2.27,1.96,,
TGP,1129.10,21.362,22.259,.193,.60,1.29,7.66,10.1,4.75,1.61,6.13,,360 Capital Grp,†,.775,+.5,.755,.775,.777,.755,+1.20,.815,.465,,
TOF,830.825,6.200,-,.156,-,-,-,-,-,-,-,,360 Capital Office,,2.01,+1,1.985,2.01,2.02,1.98,+1.05,2.04,1.92,,
NNW,2874.07,24.021,-,.032,-,-,-,-,-,-,-,,99 Wuxian,,.475,+8.5,.46,.475,.475,.39,+22.35,.60,.30,,
AYI,-,67.643,25.863,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+.55,.005,.001,,
ABP,3903.29,71.115,53.174,1.279,2.34,1.06,18.46,13.5,16.50,1.12,6.63,,Abacus Prop,,2.49,+7,2.49,2.53,2.51,2.425,+3.45,2.51,2.14,,
ALR,68.725,2.759,4.792,.079,1.20,1.08,2.93,44.2,8.75,.33,6.76,f,Aberdeen Leaders,,1.295,+4,1.29,1.295,1.295,1.265,+3.74,1.385,1.18,,
AKG,35.309,1.815,3.172,.059,.16,6.56,8.70,12.1,5.00,1.74,4.76,f,Academies A'asia,,1.05,-5,1.04,1.10,1.10,1.035,-3.99,1.10,.77,,
ACQ,454.549,3.163,-,.044,-,-,-,-,-,-,-,,Acorn Capital Invest,,.87,-4,.87,.90,.90,.87,-3.84,.96,.87,,
