ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 16, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4360.1 at 2012-11-16T16:48:36. Report at Friday, November 16, 2012. Processed Saturday at 2012-11-17T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,15.946,2.472,.950,.129,.59,9.25,26.60,20.5,17.80,1.49,3.26,f,1300 Smiles,,5.46,-16,5.27,5.45,5.70,5.46,-.12,6.54,3.79,,
TQH,-,.518,1.764,.011,-.04,-,1.47,4.9,-,-,-,,3Q Hldgs,,.072,-,.076,.10,.072,.072,+2.73,.08,.052,,
AYI,48.320,32.488,8.053,.003,.02,.30,-1.20,-,-,-,-,,A1 Invest & Res,,.006,+.2,.005,.006,.006,.004,+52.73,.05,.004,,
AAY,58.000,7.914,4.655,.002,-.03,-,-3.11,-,-,-,-,,AACL Hldgs,,.02,-,-,-,.02,.02,+2.73,.041,.02,,
AAQ,606.610,321.473,266.477,.002,-,-,-.16,-,-,-,-,,AAQ Hldgs,,.005,-.1,.005,.006,.006,.005,-13.94,.011,.003,,
ABP,2244.07,174.997,141.869,.912,2.34,.88,2.11,97.2,16.50,.13,8.05,,Abacus Prop,†,2.05,+1,2.03,2.05,2.09,2.00,+3.22,2.13,1.80,,
ALR,86.900,8.428,6.915,.064,1.08,.98,2.98,35.6,9.50,.31,8.96,f,Aberdeen Leaders,,1.06,-.5,-,-,1.07,1.06,+2.26,1.125,.975,,
AKG,4.693,.089,.409,.034,.10,7.00,6.30,11.1,4.50,1.40,6.43,f,Academies A'asia,,.70,-5,.70,.75,.70,.70,-3.94,.80,.44,,
ACR,6226.89,228.370,127.581,.453,.17,16.00,4.44,61.3,8.00,.56,2.94,,Acrux,,2.72,-27,2.66,2.92,3.06,2.64,-6.30,4.77,2.59,,
ACW,4.400,4.703,3.364,.002,-,-,-2.12,-,-,-,-,,Actinogen,,.021,-,-,-,.021,.021,+2.73,.055,.02,,
ACWOA,-,.453,.244,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,-,.001,.001,+2.73,.003,.001,,
ACU,-,312.630,864.025,.002,-,-,-.02,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,+2.73,.002,.001,,
ADA,108.399,1.537,2.353,.031,.14,2.75,5.40,7.1,-,-,-,,Adacel Tech,,.385,+.5,.385,.395,.385,.38,+4.05,.43,.20,,
AAU,83.450,4.619,15.579,.007,.09,1.28,2.57,4.5,1.75,1.47,15.22,f,Adcorp Aust,,.115,-,.115,.125,.115,.115,+2.73,.22,.10,,
ABN,180.643,43.662,371.102,.002,-,-,-1.35,-,-,-,-,,AdEffective,†,.011,-.4,.007,.011,.015,.011,-23.94,.044,.001,,
ABNO,286.843,68.083,-,-,-,-,-,-,-,-,-,,  opt jun14,,.004,-,-,-,.004,.004,+2.73,.005,.002,,
ABC,5015.65,367.157,447.991,1.957,1.23,2.50,24.20,12.7,16.50,1.47,5.37,f,Adelaide Brighton,,3.07,-1,3.06,3.09,3.105,3.01,+2.41,3.40,2.73,,
ADQ,675.203,14.608,15.305,.012,.05,1.06,.79,6.7,-,-,-,,ADG Global Supply,,.053,+.2,.053,.06,.055,.051,+6.65,.08,.043,,
ABV,638.238,81.126,73.996,.020,.01,1.80,-.01,-,-,-,-,,Adv Braking Tech,,.018,-.1,-,-,.018,.018,-2.53,.024,.013,,
AMT,90.000,.756,.413,.004,.11,1.00,-.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.11,-,.105,.12,.11,.11,+2.73,.25,.105,,
ASW,15.800,4.174,2.676,.031,.14,5.18,3.73,19.4,3.70,1.01,5.10,f,Advanced Share Reg,,.725,+1.5,.695,.725,.725,.69,+4.84,.76,.605,,
AEI,299.200,4.431,7.496,.019,-.02,-,-1.23,-,-,-,-,,Aeris Environmental,,.16,+1,.15,.17,.16,.15,+9.40,.30,.13,,
AFT,-,52.700,433.377,.007,-,-,-,-,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,+2.73,.001,.001,,
AGXDA,758.872,.944,-,.001,-,-,-5.00,-,-,-,-,,Agenix,†,.042,-.3,.04,.06,.042,.04,-3.94,.05,.04,,
AGK,8576.98,376.324,303.833,7.625,7.26,1.91,23.80,58.2,61.00,.39,4.40,f,AGL Energy,,13.86,+14,13.81,13.94,13.98,13.66,+3.75,16.01,13.031,,
AGJ,-,3.409,1.505,.011,.21,.52,-10.73,-,3.18,-,28.91,,Agricultural Land,,.11,-,.09,.13,.11,.11,+2.73,.19,.11,,
AHC,-,.079,.133,.012,4.90,.42,-4.64,-,-,-,-,,AHC,,2.05,-,2.00,2.50,2.05,2.05,+2.73,2.27,2.00,,
ENY,-,.114,.790,.002,-,-,-,-,-,-,-,,All 200 Energy,,12.61,-,11.64,12.61,12.61,12.61,+2.73,14.60,11.50,,
FIN,1.785,.316,1.279,.002,-,-,-,-,-,-,-,,All 200 Financials,,4.76,-4,4.64,4.72,4.80,4.76,+1.90,4.89,3.962,,
FIX,10.278,.759,1.064,.003,-,-,-,-,-,-,-,,All 200 Fin-x-A-REIT,,5.59,-7,4.90,5.62,5.66,5.58,+1.49,5.79,4.62,,
IDD,.420,.133,1.134,-,-,-,-,-,-,-,-,,All 200 Industrials,,3.27,-12,3.26,3.32,3.39,3.27,-.81,3.86,3.18,,
RSR,6.766,2.591,1.731,.003,-,-,-,-,-,-,-,,All 200 Resources,,3.97,-22,3.95,4.30,4.19,3.97,-2.52,4.89,3.51,,
MAM,.222,.506,2.282,.002,-,-,-,-,-,-,-,,All 300 Metals & Mining,,3.52,-,3.33,3.39,3.52,3.52,+2.73,4.21,3.01,,
AGI,2408.12,132.081,28.238,.708,.36,6.11,23.00,9.6,-,-,-,,Ainsworth Game Tech,,2.20,+18,2.15,2.20,2.20,1.95,+11.64,2.75,.395,,
AIZ,70.000,7.147,10.152,1.046,1.16,.82,5.09,18.7,3.64,1.40,3.83,,Air New Zealand,,.95,-1.5,.945,.97,.97,.95,+1.18,1.04,.65,,
AIG,-,-,.174,-,-.21,-,-5.37,-,-,-,-,,Aircruising Aust,,.079,-,-,-,.079,.079,+2.73,.08,.079,,
AJL,67.125,34.365,7.833,.103,.45,1.72,-133.20,-,-,-,-,,AJ Lucas Grp,,.775,-.5,-,-,.79,.73,+2.09,1.50,.495,,
ACL,3075.10,90.167,69.911,.167,.03,19.83,-6.20,-,-,-,-,,Alchemia,,.595,+6.5,.58,.60,.605,.565,+14.99,.615,.27,,
AAI,1.000,.014,.043,7.015,-,-,86.58,9.4,9.83,8.81,1.21,,Alcoa Inc,,8.10,-27.5,6.10,9.89,8.375,8.10,-.56,11.39,8.00,,
LEP,1180.35,40.528,27.056,.414,1.95,1.17,-10.70,-,16.00,-,6.99,,ALE Prop Grp,,2.29,+1,2.28,2.29,2.30,2.26,+3.17,2.40,1.92,,
ALS,380.235,84.807,59.062,.181,.75,2.56,-14.72,-,8.00,-,4.17,f,Alesco Corp,,1.92,+1,1.905,1.925,1.925,1.90,+3.25,2.03,.947,,
AJX,67.620,19.200,11.632,.008,-.01,-,-2.11,-,-,-,-,,Alexium Int'l,,.06,-.2,.06,.065,.065,.06,-.50,.115,.059,,
AEB,307.893,31.456,9.507,.017,-,-,-2.51,-,-,-,-,,Algae.Tec,,.32,-,.305,.32,.33,.31,+2.73,.63,.27,,
AEBO,50.000,6.923,-,-,-,-,-,-,-,-,-,,  opt jan14,,.075,+1.5,-,-,.075,.06,+27.73,.12,.035,,
AQZ,117.370,19.581,-,.195,1.15,1.62,24.38,7.6,5.60,4.35,3.00,f,Alliance Aviation,,1.865,+.5,1.85,1.87,1.90,1.86,+3.00,2.36,1.59,,
AHZ,19198.8,220.570,165.065,.018,.01,2.20,-1.51,-,-,-,-,,Allied Healthcare,,.022,-.2,.022,.023,.028,.021,-5.60,.052,.015,,
AZG,3165.24,142.169,166.301,.033,-,-,5.00,2.4,-,-,-,,Allmine Grp,,.12,+.5,.115,.12,.13,.105,+7.08,.23,.10,,
ALQ,6316.50,152.075,48.252,2.860,.48,17.50,65.89,12.7,45.00,1.46,5.36,p,ALS,†,8.40,-32,8.38,8.43,8.87,8.30,-.94,13.984,7.23,,
AIQ,1126.18,72.478,6.578,.052,.55,.73,1.55,25.8,-,-,-,,Alternative Invest,,.40,+1,.395,.405,.405,.395,+5.29,.458,.321,,
ALU,246.423,11.768,9.264,.107,.07,13.86,6.11,15.9,5.00,1.22,5.15,,Altium,,.97,+7,.935,.95,.98,.905,+10.51,.99,.12,,
AMA,1208.47,87.963,32.271,.096,.02,16.75,2.72,12.3,1.60,1.70,4.78,f,AMA Grp,,.335,-1.5,.33,.335,.36,.33,-1.56,.36,.125,,
AHD,621.264,13.629,13.590,1.039,5.12,1.29,50.60,13.0,39.00,1.30,5.92,f,Amalgamated Hldgs,,6.59,-6,6.59,6.65,6.70,6.53,+1.83,7.16,5.52,,
AMO,15.000,.794,1.156,.008,.50,.50,-15.40,-,-,-,-,,Ambertech,,.25,+3,-,-,.25,.25,+16.37,.275,.20,,
AMB,-,9.607,5.578,.014,.19,1.11,1.59,13.2,-,-,-,,Ambition Grp,,.21,-,-,-,.21,.21,+2.73,.21,.12,,
AKY,-,.008,.010,.066,84.98,.99,496.00,17.0,330.00,1.50,3.91,f,AMCB Fund No 5,,84.38,-,-,-,84.38,84.38,+2.73,85.11,81.214,,
AKX,-,.006,.009,.018,4.03,6.33,344.00,7.4,169.00,2.04,6.63,f,AMCB Fund No 4,,25.50,-,-,-,25.50,25.50,+2.73,25.50,4.208,,
AMH,740.198,15.904,21.057,.158,.80,.94,4.27,17.7,6.00,.71,7.95,f,AMCIL,,.755,+.5,.75,.755,.77,.75,+3.40,.77,.63,,
AMM,22284.2,93.113,169.594,.315,.32,4.03,11.76,11.0,5.00,2.35,3.88,f,Amcom Telco,,1.29,-1,1.28,1.29,1.315,1.26,+1.96,1.40,.78,,
AMC,10367.2,907.374,971.346,9.279,.96,8.01,34.00,22.6,37.00,.92,4.81,,Amcor,,7.69,-21,7.65,7.74,7.94,7.65,+.07,8.09,6.72,,
AMP,31120.5,1943.67,2786.66,13.158,1.06,4.24,25.40,17.7,26.50,.96,5.90,p,AMP,,4.49,-11,4.48,4.50,4.62,4.47,+.34,4.85,3.71,,
AGF,6322.76,71.315,57.604,.213,.79,.76,-16.10,-,2.05,-,3.42,,AMP Capital China,,.60,-1,.595,.60,.62,.595,+1.09,.72,.55,,
ANQ,628.891,30.537,13.279,.014,-.05,-,-6.20,-,-,-,-,,AnaeCo,,.029,-.3,.029,.03,.03,.028,-6.65,.063,.028,,
ALT,2155.60,256.983,115.646,.011,-,-,-.40,-,-,-,-,,Analytica,,.02,+.1,.019,.02,.021,.019,+7.99,.034,.016,,
ALTOA,-,29.953,-,-,-,-,-,-,-,-,-,,  opt jun13,,.001,-,-,-,.001,.001,+2.73,.005,.001,,
AYG,16780.8,200.364,315.902,.009,-,-,-.40,-,-,-,-,,Anittel Grp,,.004,-,.004,.005,.005,.004,+2.73,.007,.004,,
ANN,2106.08,143.320,138.715,1.988,2.43,6.26,99.10,15.3,35.50,2.79,2.34,,Ansell,,15.20,-31,15.01,15.49,15.73,15.05,+.73,16.87,12.76,,
ANO,291.666,24.410,33.290,.005,.01,.80,-.40,-,-,-,-,,Antaria,,.008,-.1,.008,.01,.009,.008,-8.38,.018,.008,,
ADO,2523.44,337.123,1785.15,.051,.01,6.60,-.30,-,-,-,-,,Anteo Diagnostics,,.066,-.1,.065,.066,.067,.063,+1.24,.093,.051,,
ANP,21132.6,2907.35,3380.00,.019,-,-,-.18,-,-,-,-,,Antisense Therapeutic,,.013,-.1,.013,.014,.014,.012,-4.41,.039,.012,,
ANZ,31738.3,1658.12,2061.49,64.322,12.22,1.94,213.40,11.1,145.00,1.47,6.13,f,ANZ Banking Grp,,23.66,-90,23.65,23.69,24.73,23.63,-.93,27.63,18.60,,
APE,111.892,6.147,.448,.661,1.74,2.22,29.30,13.2,17.40,1.68,4.50,f,AP Eagers,†,3.87,-4,3.87,3.90,3.93,3.82,+1.71,4.00,2.32,,
APP,-,.145,3.610,-,.01,1.00,-.08,-,-,-,-,,APA Fin Services,,.01,-,.01,.029,.01,.01,+2.73,.01,.005,,
APA,23173.5,837.551,268.656,4.144,1.58,3.29,20.40,25.5,35.00,.58,6.73,,APA Grp,,5.20,-4,5.20,5.25,5.29,5.16,+1.97,5.34,4.32,,
APN,6126.41,374.359,482.754,.205,-.22,-,-41.10,-,6.50,-,20.97,p,APN News & Media,,.31,-2,.305,.315,.335,.295,-3.33,.96,.28,,
APD,69.800,6.555,7.456,.026,.18,.89,1.51,10.6,1.25,1.21,7.81,,APN Prop Grp,,.16,-.5,.16,.175,.18,.16,-.30,.185,.125,,
ARP,197.374,19.421,21.607,.754,1.93,5.39,53.12,19.6,25.00,2.12,2.40,f,ARB Corp,,10.40,+15,10.09,10.49,10.75,10.15,+4.19,10.95,7.66,,
AAD,5777.18,214.431,277.977,.541,.80,1.70,3.87,35.1,11.70,.33,8.60,p,Ardent Leisure Grp,,1.36,-1,1.355,1.375,1.39,1.35,+2.00,1.45,1.005,,
ARG,568.224,38.047,39.714,3.571,5.78,.98,26.80,21.2,26.00,1.03,4.58,f,Argo Invest,,5.68,-1,5.66,5.68,5.75,5.66,+2.55,5.80,4.96,,
ARA,161.062,7.559,5.274,.062,.29,1.05,2.55,12.0,1.00,2.55,3.28,,Ariadne Aust,,.305,-.5,.305,.315,.31,.30,+1.12,.38,.29,,
ALL,10818.9,464.777,553.023,1.456,.33,8.00,14.00,18.9,8.00,1.75,3.03,,Aristocrat Leisure,,2.64,-10,2.62,2.74,2.75,2.56,-.92,3.25,2.16,,
AIK,3.769,1.239,7.067,.008,.08,.60,-1.47,-,-,-,-,,Armidale Invest,,.048,-,.046,.057,.049,.048,+2.73,.076,.045,,
ARI,27738.7,3447.80,2136.21,.966,1.20,.60,4.30,16.6,6.00,.72,8.39,,Arrium,,.715,-.5,.715,.72,.74,.71,+2.04,1.375,.50,,
AEM,1188.02,177.034,159.034,.007,-,-,-.11,-,-,-,-,,Artist & Entertain,,.016,+.1,-,-,.016,.015,+9.40,.019,.004,,
AIO,23202.3,819.050,3596.62,4.223,.65,6.66,24.70,17.5,7.50,3.29,1.73,f,Asciano,†,4.33,-3,4.22,4.39,4.42,4.09,+2.04,4.97,1.42,,
AFA,10.000,11.800,11.068,.059,.09,2.11,6.88,2.8,-,-,-,,ASF Grp,,.19,+1.5,-,-,.19,.175,+11.30,.245,.10,,
ASZ,1936.94,111.105,50.125,.100,-,-,8.52,6.4,5.00,1.70,9.17,f,ASG Grp,,.545,-2,.545,.565,.59,.545,-.81,.924,.545,,
AJJ,265.000,3.736,6.074,.025,.02,6.75,1.05,12.9,.40,2.63,2.96,,Asia Liver Trans,,.135,-1.5,.135,.145,.17,.135,-7.27,.17,.085,,
AUF,159.949,33.022,9.505,.122,.88,1.03,-.79,-,3.00,-,3.30,,Asian Masters Fund,,.91,-2,.91,.935,.935,.90,+.58,.96,.83,,
AKF,140.000,15.881,5.254,.010,.20,.72,-.80,-,-,-,-,,ASK Funding,,.145,+1,-,-,.145,.135,+10.14,.16,.07,,
APZ,11113.1,389.773,197.832,.215,.50,.36,-17.07,-,3.15,-,17.50,,Aspen Grp,,.18,+1,.17,.185,.18,.165,+8.61,.439,.165,,
ASP,20.000,2.664,4.230,.019,-.04,-,-.11,-,-,-,-,,Aspermont,,.08,-2,.08,.099,.10,.08,-17.27,.14,.08,,
AIR,93.351,2.346,2.724,.006,.46,.50,-2.43,-,4.00,-,17.39,,Astivita Renewables,,.23,-4,.23,.265,.265,.23,-12.09,.70,.23,,
AJA,439.342,18.379,30.232,.179,4.37,.70,-75.68,-,15.00,-,4.89,,Astro Japan Prop Grp,,3.07,-13,2.95,3.20,3.22,3.02,-1.33,3.29,1.885,,
ATR,20.971,2.439,3.749,.141,-,-,-.80,-,-,-,-,,Astron Corp,†,1.15,-5,1.15,1.24,1.20,1.15,-1.44,2.90,1.15,,
ASX,2797.78,145.766,186.598,5.065,3.85,7.51,193.70,14.9,177.90,1.09,6.15,f,ASX,,28.92,-40,28.75,28.99,29.55,28.71,+1.37,33.49,27.53,,
ACG,-,6.850,26.534,.011,.01,7.20,-1.50,-,-,-,-,,Atcor Medical,,.072,-,-,-,.072,.072,+2.73,.095,.06,,
ATP,454.900,16.837,8.857,.011,.11,.43,-.74,-,-,-,-,,Atlas Southsea Pearl,,.047,-.2,.05,.055,.051,.047,-1.35,.098,.045,,
AIA,146.987,7.553,10.207,2.738,1.46,1.42,8.43,24.6,8.28,1.02,4.00,,Auckland Airport,,2.07,-2,2.07,2.10,2.10,2.07,+1.77,2.15,1.70,,
AKP,2.750,.954,1.538,.134,.10,57.60,-8.49,-,-,-,-,,Audio Pixels,,5.76,-4,5.20,5.60,5.80,5.76,+2.04,7.00,4.67,,
AUP,5.824,.417,.475,.013,5.29,1.00,-,-,40.20,-,7.57,,Aurora Prop,,5.31,-,5.31,5.39,5.39,5.31,+2.73,5.39,4.87,,
ABW,145.344,4.648,1.767,.010,1.10,.98,4.94,21.9,8.85,.56,8.19,,Aurora Absolute Return,,1.08,+.5,1.075,1.08,1.08,1.07,+3.19,1.13,1.07,,
AFV,-,.756,.136,.003,.63,.46,-11.31,-,-,-,-,,Aurora Funds,,.29,-,-,-,.29,.29,+2.73,.85,.20,,
AIB,9.616,1.388,2.173,.011,1.00,1.04,-9.45,-,10.48,-,10.08,,Aurora Global Inc Tr,,1.04,+4,-,-,1.04,1.04,+6.73,1.09,.97,,
AOD,168.127,4.075,11.516,.021,.90,.99,-1.80,-,5.60,-,6.29,,Aurora Sandringham,,.89,-1,.89,.89,.92,.89,+1.62,.96,.86,,
AQF,29.705,7.729,2.673,.056,1.54,1.01,4.80,32.5,9.00,.53,5.77,f,Aust Gov Index Fund,,1.56,-2,1.56,1.58,1.58,1.56,+1.46,1.65,1.38,,
AZF,24.292,2.026,4.582,.055,2.26,.85,8.47,22.7,15.25,.56,7.94,,Aust Social Infra Fd,,1.92,+2,1.85,1.92,1.92,1.85,+3.78,1.93,1.485,,
