ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 4, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5205.9 at 2013-10-04T16:43:06. Report at Friday, October 4, 2013. Processed Saturday at 2013-10-05T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,12.618,2.157,2.297,.159,.62,10.81,26.90,24.9,18.50,1.45,2.76,f,1300 Smiles,,6.70,-21,6.60,6.75,6.92,6.59,-1.22,7.25,5.00,,
TIX,1874.18,89.644,-,.200,.02,107.00,24.80,8.6,13.50,1.84,6.31,,360 Cap Indust Fund,†,2.14,-,2.11,2.16,2.15,2.10,+1.82,2.26,1.423,,
TGP,-,39.555,5.590,-,.58,-,-7.40,-,5.00,-,-,,Trafalgar Corp,†,-,-,-,-,.66,.66,+1.82,.67,.465,,
AYI,-,45.799,30.190,.001,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.003,-,.002,.003,.003,.003,+1.82,.008,.001,,
AAY,-,4.905,6.824,.001,.01,1.10,3.98,.3,-,-,-,,AACL Hldgs,,.011,-,.011,.013,.011,.011,+1.82,.03,.003,,
ABP,1381.98,105.178,158.113,1.048,2.32,.98,13.68,16.6,16.50,.83,7.27,,Abacus Prop,,2.27,-3,2.26,2.28,2.30,2.25,+.51,2.51,1.985,,
ALR,171.869,7.488,7.071,.081,1.16,1.15,2.97,44.8,9.50,.31,7.14,f,Aberdeen Leaders,,1.33,+1,1.33,1.34,1.335,1.30,+2.57,1.365,1.02,,
AKG,332.830,4.997,.078,.055,.10,10.30,6.80,15.1,5.00,1.36,4.85,f,Academies A'asia,,1.03,+5,.92,1.03,1.00,.95,+7.08,1.00,.55,,
ACR,1786.95,127.522,194.318,.528,.14,22.64,4.16,76.2,8.00,.52,2.52,,Acrux,,3.17,-14,3.16,3.23,3.33,3.16,-2.41,4.12,2.64,,
ACW,-,3.629,4.519,-,-,-,-.18,-,-,-,-,,Actinogen,,.007,-,.007,.008,.007,.007,+1.82,.039,.005,,
ACWOA,-,.107,.448,-,-,-,-,-,-,-,-,,  opt sep15,,-,-,-,.001,.001,.001,+1.82,.002,.001,,
