ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 8, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5635.4 at 2015-05-08T16:42:36. Report at Friday, May 8, 2015. Processed Saturday at 2015-05-09T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,19.444,.326,.631,.148,.38,16.47,24.60,25.4,17.00,1.45,2.72,f,1300 Smiles,,6.26,+3,6.28,6.44,6.44,6.23,+3.30,7.00,5.62,,
TIX,771.920,14.374,8.829,.309,2.19,1.13,48.68,5.1,19.58,2.49,7.93,,360 Capital Indust,,2.47,-13,2.46,2.50,2.61,2.45,-2.18,2.79,2.151,,
TGP,335.150,20.205,19.095,.272,-,-,15.09,7.3,5.52,2.73,5.04,,360 Capital Grp,,1.095,-14.5,1.095,1.13,1.25,1.08,-8.88,1.41,.75,,
TOF,503.374,9.912,2.750,.162,2.10,.99,4.70,44.3,17.00,.28,8.17,,360 Capital Office,,2.08,-1,2.08,2.11,2.11,2.07,+2.34,2.24,1.925,,
TOT,322.812,.834,-,.050,-,-,-,-,-,-,-,,360 Capital Total Re,,1.25,-6,1.25,1.26,1.31,1.25,-1.76,1.35,1.25,,
3DM,10140.0,283.641,34.054,.023,.01,11.50,-.24,-,-,-,-,,3D Medical,†,.115,+1.5,.115,.12,.125,.10,+17.82,.195,.001,,
3PL,1798.00,13.558,-,.355,.10,26.30,-2.29,-,-,-,-,,3P Learning,,2.63,+2,2.60,2.65,2.64,2.54,+3.58,2.68,1.94,,
8CO,244.212,.813,-,.003,-,-,-.61,-,-,-,-,,8common,,.19,+1.5,.18,.19,.19,.145,+11.39,.295,.145,,
8IH,486.639,13.573,-,.375,-,-,-,-,-,-,-,,8I Hldgs,,1.05,+3,.98,1.05,1.05,.955,+5.76,1.13,.25,,
NNW,1346.52,31.507,17.387,.028,.04,4.63,.13,142.3,-,-,-,,99 Wuxian,,.185,-2.5,.18,.195,.22,.18,-9.09,.73,.15,,
AYI,-,5.000,67.643,.004,-,-,.04,2.5,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+2.82,.002,.001,,
