ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 22, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4093.8 at 2012-06-22T16:56:37. Report at Friday, June 22, 2012. Processed Saturday at 2012-06-23T23:15:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,70.490,1.441,.281,.135,.55,10.4,26.01,22.0,16.60,1.57,2.91,f,1300 Smiles,,5.71,-3,5.61,5.75,5.74,5.50,-.20,5.74,3.00,,
TQH,-,.287,1.269,.013,-.05,-,1.79,4.5,-,-,-,,3Q Hldgs,,.08,-,.054,.065,.08,.08,+.32,.08,.041,,
AYI,75.000,24.808,3.695,.004,.02,.4,.03,26.7,-,-,-,,A1 Invest & Res,,.008,-,-,-,.008,.007,+.32,.06,.006,,
AAY,-,6.380,1.036,.003,.01,2.2,1.65,1.3,-,-,-,,AACL Hldgs,,.022,-,-,-,.022,.022,+.32,.066,.02,,
AAQ,2958.60,89.012,122.306,.002,-,-,-.21,-,-,-,-,,AAQ Hldgs,,.004,-.1,.004,.005,.004,.004,-19.68,.017,.004,,
ABP,19388.9,106.493,75.493,.859,2.43,.8,2.52,78.4,16.50,.15,8.35,,Abacus Prop,†,1.975,+4.5,1.975,1.98,2.00,1.92,+2.65,2.34,1.78,,
ALR,54.482,2.561,3.759,.062,1.11,.9,3.48,29.6,9.50,.37,9.22,f,Aberdeen Leaders,,1.03,-2.5,1.045,1.08,1.055,1.025,-2.05,1.21,.98,,
AKG,-,.040,.137,.022,.09,5.1,5.39,8.5,4.00,1.35,8.70,f,Academies A'asia,,.46,-,.41,.70,.46,.46,+.32,.60,.44,,
ACR,9965.23,119.343,52.929,.711,.16,26.7,2.73,156.4,-,-,-,,Acrux,,4.27,-13,4.25,4.28,4.77,3.80,-2.63,4.77,2.59,,
ACW,38.333,3.189,1.408,.002,.01,3.0,-2.30,-,-,-,-,,Actinogen,,.03,+.1,.03,.035,.03,.03,+3.77,.06,.018,,
