ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 31, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5505.0 at 2014-10-31T16:39:36. Report at Friday, October 31, 2014. Processed Saturday at 2014-11-01T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,31.469,2.036,2.363,.138,.35,16.60,21.00,27.7,14.50,1.45,2.50,f,1300 Smiles,,5.81,-16,5.81,5.98,5.98,5.80,-4.64,6.98,5.35,,
TIX,459.441,28.936,92.063,.279,2.21,1.03,45.00,5.1,18.75,2.40,8.22,,360 Capital Indust,,2.28,+1,2.28,2.29,2.29,2.23,-1.52,2.42,1.952,,
TGP,1386.24,39.255,62.977,.254,.61,1.67,12.05,8.5,5.06,2.38,4.96,,360 Capital Grp,,1.02,+7.5,1.01,1.03,1.03,.94,+5.98,1.04,.60,,
TOF,1568.70,29.520,-,.154,-,-,-,-,-,-,-,,360 Capital Office,,1.98,+1,1.955,1.98,1.99,1.94,-1.45,2.09,1.92,,
3PL,489.789,23.919,-,.315,-,-,-,-,-,-,-,,3P Learning,,2.34,+2,2.33,2.44,2.45,2.32,-1.10,2.60,2.13,,
8CO,125.281,3.520,-,.004,-,-,-,-,-,-,-,,8common,,.245,+1,.235,.245,.245,.215,+2.30,.295,.21,,
NNW,4873.74,73.857,19.993,.071,.02,23.50,.10,470.0,-,-,-,,99 Wuxian,,.47,+7,.465,.475,.495,.40,+15.54,.73,.30,,
AYI,-,155.909,53.130,.003,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-1.96,.002,.001,,
ABP,2486.49,152.272,113.427,1.389,2.38,1.13,22.27,12.1,16.75,1.33,6.20,,Abacus Prop,,2.70,+6,2.68,2.71,2.705,2.63,+.32,2.81,2.18,,
ALR,229.091,6.661,8.120,.071,1.15,1.00,3.02,38.1,6.25,.48,5.43,f,Aberdeen Leaders,,1.15,+1,1.14,1.15,1.16,1.13,-1.08,1.385,1.11,,
AKG,143.656,6.682,7.087,.068,.05,21.80,9.80,11.1,5.50,1.78,5.05,f,Academies A'asia,,1.09,-11,1.07,1.09,1.22,1.07,-11.12,1.40,.835,,
ACQ,211.750,8.252,-,.042,-,-,-,-,-,-,-,,Acorn Capital Invest,,.83,-2,.82,.83,.86,.825,-4.31,.96,.825,,
ACQO,377.000,10.978,-,.001,-,-,-,-,-,-,-,,  opt oct15,,.022,+.2,.02,.022,.022,.018,+8.04,.04,.017,,
ACR,6883.02,367.522,145.038,.182,.12,9.13,16.80,6.5,16.00,1.05,14.61,f,Acrux,,1.095,-9,1.095,1.115,1.195,1.075,-9.55,2.632,.75,,
