ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 16, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5303.7 at 2015-10-16T16:39:35. Report at Friday, October 16, 2015. Processed Saturday at 2015-10-17T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,67.547,1.035,1.960,.170,.45,15.93,27.80,25.8,19.20,1.45,2.68,f,1300 Smiles,,7.17,-12,7.17,7.24,7.30,7.06,-1.54,7.30,5.72,,
1ST,504.079,23.130,-,.007,-,-,-,-,-,-,-,,1ST Available,,.115,+.5,.115,.12,.12,.115,+4.65,.22,.095,,
TIX,6907.85,44.937,27.862,.446,2.34,1.00,35.50,6.6,21.57,1.65,9.22,,360 Capital Indust,,2.34,-7,2.33,2.35,2.38,2.30,-2.80,2.79,2.23,,
TGP,1331.47,46.731,37.185,.260,.71,1.48,10.60,9.9,6.00,1.77,5.71,,360 Capital Grp,,1.05,+7,1.05,1.09,1.05,.99,+7.25,1.41,.88,,
TOF,169.217,19.900,27.583,.146,2.14,.93,16.40,12.1,17.00,.96,8.54,,360 Capital Office,,1.99,+.5,1.985,1.99,1.99,1.95,+.36,2.24,1.93,,
TOT,586.028,6.138,-,.043,-,-,-10.50,-,5.62,-,5.20,,360 Capital Total Re,,1.08,-2,1.08,1.10,1.115,1.08,-1.71,1.35,1.00,,
3DM,1323.57,377.425,767.748,.025,.01,8.00,-3.60,-,-,-,-,,3D Medical,†,.08,-1,.08,.083,.09,.074,-11.01,.195,.004,,
3PL,4682.68,50.803,23.266,.304,.12,18.75,3.04,74.0,1.80,1.69,.80,f,3P Learning,,2.25,+30,2.23,2.33,2.45,1.96,+15.49,2.85,1.70,,
8CO,11.886,2.426,3.007,.003,-,-,-.02,-,-,-,-,,8common,,.20,-,.185,.20,.20,.20,+.10,.25,.145,,
8IH,433.615,21.063,-,.288,-,-,-,-,-,-,-,,8I Hldgs,,.805,+.5,.78,.82,.805,.78,+.73,1.13,.25,,
