ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 15, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5559.6 at 2014-08-15T16:41:06. Report at Friday, August 15, 2014. Processed Saturday at 2014-08-16T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,16.327,1.280,1.791,.145,.61,10.03,20.85,29.4,15.00,1.39,2.45,f,1300 Smiles,,6.12,+2,6.00,6.18,6.19,6.00,-2.07,7.25,5.35,,
TIX,784.180,17.354,72.212,.260,1.94,1.19,17.12,13.4,18.60,.92,8.09,,360 Cap Indust Fund,,2.30,+6,2.29,2.31,2.31,2.24,+.28,2.35,1.952,,
TGP,3285.26,29.361,23.309,.218,.60,1.46,7.66,11.4,5.00,1.53,5.71,,360 Capital Grp,†,.875,-1,.855,.87,.875,.835,-3.52,.91,.465,,
TOF,1226.66,21.784,-,.154,-,-,-,-,-,-,-,,360 Capital Office,,1.985,-1.5,1.985,1.995,2.02,1.985,-3.14,2.05,1.92,,
TPN,457.203,16.194,-,.303,-,-,-,-,-,-,-,,3P Learning,,2.25,+5,2.25,2.27,2.29,2.17,-.12,2.39,2.13,,
NNW,6344.43,49.776,-,.082,-,-,-,-,-,-,-,,99 Wuxian,,.545,+.5,.545,.55,.555,.50,-1.47,.73,.30,,
AYI,29203.5,127.729,33.482,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,.001,.001,.001,.001,-2.39,.003,.001,,
ABP,2806.53,106.578,91.299,1.320,2.34,1.10,18.46,13.9,16.75,1.10,6.52,,Abacus Prop,,2.57,+10,2.57,2.58,2.605,2.48,+1.65,2.605,2.17,,
ALR,167.557,4.972,6.391,.077,1.22,1.02,2.93,42.5,7.00,.42,5.62,f,Aberdeen Leaders,,1.245,+4.5,1.235,1.245,1.245,1.215,+1.36,1.385,1.18,,
AKG,59.900,4.531,3.759,.078,.05,25.70,9.80,13.1,5.50,1.78,4.28,f,Academies A'asia,,1.285,-4.5,1.28,1.35,1.33,1.205,-5.78,1.40,.835,,
ACQ,197.450,6.595,-,.047,-,-,-,-,-,-,-,,Acorn Capital Invest,,.92,-,.92,.935,.92,.91,-2.39,.96,.85,,
ACQO,164.000,6.834,-,.002,-,-,-,-,-,-,-,,  opt oct15,,.031,-,.031,.037,.031,.031,-2.39,.04,.025,,
ACR,5757.27,278.603,110.431,.295,.22,8.05,17.87,9.9,8.00,2.23,4.52,,Acrux,,1.77,+10,1.75,1.77,1.77,1.57,+3.59,3.219,.75,,
ACW,-,11.716,2.314,.004,.01,1.80,-.29,-,-,-,-,,Actinogen,†,.018,-,.02,.04,.018,.018,-2.39,.045,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.001,.001,.001,-2.39,.001,.001,,
ADA,5.100,.595,.966,.028,.14,2.54,.70,50.7,-,-,-,,Adacel Tech,,.355,+4.5,.33,.48,.355,.33,+12.12,.57,.215,,
AAU,3.612,2.853,6.858,.004,-.01,-,-5.55,-,-,-,-,,Adcorp Aust,,.059,-.2,.059,.062,.061,.059,-5.67,.12,.04,,
ABC,7590.65,310.979,318.495,2.210,1.38,2.50,23.70,14.6,16.50,1.44,4.78,f,Adelaide Brighton,,3.45,-1,3.45,3.49,3.51,3.425,-2.68,4.375,3.15,,
ADQ,200.000,57.863,37.050,.003,.04,.25,-2.11,-,-,-,-,,ADG Global Supply,,.01,+.1,.009,.01,.01,.009,+8.72,.025,.005,,
AHZ,30064.5,639.651,1019.25,.238,.01,16.50,-.03,-,-,-,-,,ADMEDUS,,.165,+3.5,.165,.17,.17,.13,+24.53,.185,.061,,
ADJ,33573.8,316.552,114.278,.142,.63,.21,-1.12,-,-,-,-,,Adslot,,.135,+2.5,.135,.14,.145,.11,+20.33,.155,.055,,
ABV,2700.00,70.486,72.711,.012,-,-,-.20,-,-,-,-,,Adv Braking Tech,,.008,+.1,.007,.008,.008,.007,+11.89,.017,.005,,
ABVO,714.286,4.178,-,-,-,-,-,-,-,-,-,,  opt aug16,,.003,+.1,.002,.003,.003,.002,+47.61,.003,.002,,
AMT,-,.393,.103,.003,.09,.67,-.91,-,-,-,-,,Adv Surg Dsgn & Mnft,,.06,-,.05,.10,.06,.06,-2.39,.064,.045,,
ASW,137.796,.845,1.402,.028,.14,4.71,3.68,17.9,3.70,.99,5.61,f,Advanced Share Reg,,.66,+1,.615,.655,.665,.65,-.86,.72,.60,,
AEI,50.000,1.438,.912,.018,-.01,-,-1.03,-,-,-,-,,Aeris Environmental,,.15,+4,.13,.18,.15,.11,+33.97,.185,.08,,
AFJ,1330.54,75.846,-,.199,-,-,-,-,-,-,-,,Affinity Education,,1.185,-.5,1.18,1.22,1.23,1.135,-2.81,1.446,.911,,
AFT,-,6.021,4.765,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-2.39,.001,.001,,
AHA,5686.50,18.905,18.234,.006,-,-,-6.31,-,-,-,-,,AG Financial,,.032,+.1,.034,.035,.032,.03,+.83,.045,.03,,
AGX,5266.34,48.544,14.762,.002,-,-,5.19,.3,-,-,-,,Agenix,,.013,-,.013,.014,.016,.012,-2.39,.042,.011,,
AGXO,-,.144,.950,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-2.39,.005,.001,,
AGK,5554.34,220.171,257.653,8.166,7.56,1.93,51.10,28.6,63.00,.81,4.32,f,AGL Energy,,14.59,+8,14.55,14.64,14.75,14.49,-1.84,16.27,14.13,,
AGJ,-,1.764,4.492,.008,.06,1.37,-2.67,-,.52,-,6.34,,Agricultural Land,,.082,-,.082,.092,.082,.082,-2.39,.12,.073,,
APW,1131.56,125.694,55.179,.052,.13,.88,-4.40,-,.18,-,1.57,,AIMS Prop Sec Fund,,.115,-,.115,.12,.115,.115,-2.39,.122,.069,,
AGI,2446.92,69.623,64.519,1.195,.63,5.89,20.00,18.5,10.00,2.00,2.70,,Ainsworth Game Tech,,3.71,+16,3.69,3.73,3.78,3.52,+2.11,4.79,3.51,,
AIZ,226.789,11.215,4.226,2.056,1.43,1.29,18.53,10.0,8.52,2.17,4.62,,Air New Zealand,,1.845,+8.5,1.845,1.87,1.86,1.755,+2.44,2.12,1.15,,
AJL,376.291,13.184,19.234,.194,.47,1.54,-91.50,-,-,-,-,,AJ Lucas Grp,,.725,+2.5,.69,.75,.73,.66,+1.18,1.535,.66,,
ACL,6290.08,55.978,47.678,.188,.04,14.50,-1.20,-,-,-,-,,Alchemia,,.58,+2.5,.57,.58,.59,.54,+2.11,.675,.36,,
AAI,.281,.023,1.210,.187,-,-,-246.13,-,10.13,-,.57,,Alcoa Inc,,17.79,+78,17.50,17.80,18.50,17.60,+2.19,18.50,7.873,,
LEP,535.226,13.027,27.377,.589,1.93,1.56,19.03,15.8,16.45,1.16,5.47,,ALE Prop Grp,,3.01,+1,3.01,3.06,3.06,3.00,-2.06,3.19,2.60,,
AJX,500.834,32.898,24.742,.017,-.02,-,-2.08,-,-,-,-,,Alexium Int'l,,.086,+.1,.086,.089,.091,.085,-1.22,.19,.082,,
AEB,257.029,21.208,19.998,.024,-,-,-1.36,-,-,-,-,,Algae.Tec,,.081,-.9,.081,.089,.09,.081,-12.39,.245,.068,,
AQZ,893.173,19.608,10.140,.144,1.36,1.00,9.72,14.0,5.70,1.71,4.19,f,Alliance Aviation,,1.36,+11,1.36,1.38,1.37,1.225,+6.41,1.78,1.06,,
ALQ,5133.34,228.132,236.289,2.944,.02,370.00,40.74,18.2,39.00,1.04,5.27,p,ALS,,7.40,-8,7.37,7.41,7.60,7.31,-3.46,10.64,7.05,,
AIQ,-,7.096,7.924,.018,.16,.84,4.94,2.7,-,-,-,,Alternative Invest,,.135,-,.135,.14,.135,.135,-2.39,.14,.045,,
ALU,518.597,34.621,23.085,.278,.03,81.67,8.87,27.6,12.00,.74,4.90,,Altium,,2.45,+1,2.45,2.48,2.47,2.27,-1.98,2.90,2.07,,
AMA,1184.18,68.782,75.570,.107,.03,10.67,1.83,17.5,1.60,1.14,5.00,p,AMA Grp,,.32,+1,.315,.32,.32,.315,+.83,.39,.225,,
AHD,276.170,9.577,9.868,1.479,5.17,1.81,53.70,17.4,42.00,1.28,4.48,f,Amalgamated Hldgs,,9.37,-9,9.37,9.47,9.44,9.25,-3.35,9.96,7.95,,
AMO,997.464,2.389,.330,.005,.37,.41,-7.00,-,-,-,-,,Ambertech,,.15,+1,.15,.20,.16,.15,+4.27,.245,.15,,
AMB,-,3.014,2.619,.009,.15,.87,-2.70,-,-,-,-,,Ambition Grp,,.13,-,.11,.13,.13,.13,-2.39,.20,.105,,
AKY,-,.023,.020,.057,72.92,1.01,379.00,19.4,337.00,1.12,4.59,f,AMCB Fund No 5,,73.43,-,70.90,71.50,72.80,72.80,-2.39,74.20,69.00,,
AMH,668.889,10.671,13.687,.221,.97,1.00,2.81,34.5,2.50,1.12,2.58,f,AMCIL,,.97,-1,.95,.97,1.000,.95,-3.49,1.010,.822,,
AMM,12454.5,96.478,130.357,.515,.43,4.52,9.12,21.3,6.20,1.47,3.19,f,Amcom Telco,,1.945,-4.5,1.945,1.96,1.995,1.84,-4.66,2.30,1.80,,
AMC,10519.8,548.054,646.546,12.320,-.09,-,43.20,23.6,40.00,1.08,3.92,,Amcor,,10.21,+19,10.20,10.23,10.275,10.03,-.50,10.89,9.147,,
AOW,739.766,6.600,-,.013,-,-,-,-,-,-,-,,American Patriot Oil,,.175,-1.5,.175,.18,.18,.175,-10.29,.21,.16,,
AMP,50007.8,1302.05,1598.00,15.883,1.35,3.98,23.20,23.1,23.00,1.01,4.28,p,AMP,,5.37,+14,5.36,5.38,5.43,5.25,+.28,5.52,4.11,,
AGF,1152.78,61.057,78.829,.288,.83,.93,.63,122.2,1.92,.33,2.49,,AMP Capital China,,.77,+1.5,.765,.77,.77,.755,-.41,.87,.63,,
AYK,1.027,.048,-,.090,90.39,1.00,174.16,51.8,335.00,.52,3.71,f,Aust Masters YF4,,90.20,+8,89.98,90.90,90.20,90.17,-2.31,91.068,89.762,,
AYD,1.802,.031,.026,.092,100.90,1.01,-30.58,-,365.00,-,3.60,f,Aust Masters YF1,,101.50,+83,100.87,101.50,101.50,100.67,-1.57,101.84,100.50,,
AYJ,-,.036,-,.092,94.04,1.00,248.00,38.1,469.00,.53,4.96,f,Aust Masters YF3,,94.50,-,92.86,94.55,93.30,93.30,-2.39,94.786,93.12,,
AYH,.200,.013,.008,.043,100.66,1.01,415.00,24.4,374.00,1.11,3.70,f,Aust Masters YF2,,101.21,-,101.21,101.40,101.21,101.21,-2.39,101.36,99.72,,
ANQ,8825.47,1147.05,441.640,.018,-,-,1.58,.4,-,-,-,,AnaeCo,,.007,-.1,.006,.007,.007,.006,-14.89,.015,.006,,
ALT,2288.81,301.745,78.446,.027,.01,3.30,-.31,-,-,-,-,,Analytica,,.033,-,.033,.035,.035,.033,-2.39,.051,.017,,
AYG,1088.00,161.933,137.642,.010,-,-,-.10,-,-,-,-,,Anittel Grp,,.004,-,.003,.004,.004,.004,-2.39,.009,.003,,
ANN,2264.72,83.800,132.743,2.904,4.21,4.51,118.03,16.1,40.28,2.93,2.12,,Ansell,,18.99,+44,18.86,19.22,19.24,18.58,-.02,22.24,17.73,,
ANO,2862.00,152.762,113.114,.008,.01,1.40,-.10,-,-,-,-,,Antaria,,.014,-.1,.013,.014,.015,.014,-9.06,.023,.008,,
ADO,8857.73,561.192,149.627,.125,-,-,-.28,-,-,-,-,,Anteo Diagnostics,,.15,+1,.145,.15,.16,.14,+4.75,.285,.053,,
ANP,142.350,49.294,885.227,.021,.03,4.83,-1.90,-,-,-,-,,Antisense Therapeutic,†,.145,+.5,.145,.15,.15,.14,+1.18,.232,.10,,
ANPO,50.869,10.353,-,.002,-,-,-,-,-,-,-,,  opt jan17,,.046,-.1,.046,.055,.047,.046,-4.52,.08,.035,,
ANZ,23575.1,787.884,1061.38,89.286,13.90,2.33,247.10,13.1,174.00,1.42,5.37,f,ANZ Banking Grp,,32.39,+13,32.39,32.49,32.99,32.26,-1.99,35.07,28.84,,
APE,85.324,8.057,8.834,1.012,2.34,2.44,36.40,15.7,23.00,1.58,4.03,f,AP Eagers,,5.71,+2,5.70,5.80,5.75,5.60,-2.04,6.25,4.46,,
APP,2027.00,5.423,.118,.002,.01,4.00,-.20,-,-,-,-,,APA Fin Services,,.04,+.9,.04,.047,.044,.03,+26.64,.044,.003,,
APA,7734.15,320.383,372.805,6.410,1.37,5.60,21.14,36.3,36.00,.59,4.69,,APA Grp,,7.67,+26,7.66,7.70,7.745,7.46,+1.11,7.745,5.80,,
APN,9920.84,343.295,245.510,.818,-.18,-,.39,203.8,-,-,-,,APN News & Media,,.795,+3.5,.79,.80,.80,.76,+2.21,.827,.315,,
APD,1183.27,17.428,4.484,.065,.22,1.36,2.92,10.3,1.25,2.34,4.17,f,APN Prop Grp,,.30,-1,.30,.31,.31,.30,-5.62,.31,.24,,
ALA,1887.72,84.587,3.939,.009,.11,2.14,-.55,-,-,-,-,,Applabs Tech,†,.235,+1,.235,.24,.24,.21,+2.05,.34,.009,,
ALAO,199.243,13.396,-,.002,-,-,-,-,-,-,-,,  opt may16,,.068,-.3,.06,.069,.068,.055,-6.62,.085,.05,,
AQU,60.664,.514,-,.040,-,-,-,-,-,-,-,,Aquaint Capital,,.43,+2,.31,.44,.445,.40,+2.48,.70,.35,,
ARP,520.878,21.783,14.600,.892,2.38,5.17,57.39,21.4,28.50,2.01,2.32,f,ARB Corp,,12.30,+66,12.11,12.38,12.40,11.64,+3.28,12.99,10.46,,
AAD,8989.99,216.682,202.321,1.192,.76,3.68,9.08,30.8,12.20,.74,4.36,,Ardent Leisure Grp,,2.80,+14,2.80,2.81,2.87,2.61,+2.87,2.87,1.685,,
ARF,771.470,23.415,38.746,.281,1.03,1.29,6.12,21.7,8.75,.70,6.58,,Arena REIT,†,1.33,+4.5,1.32,1.33,1.33,1.275,+1.11,1.34,1.045,,
ARG,1204.05,25.522,31.774,5.293,7.63,1.05,30.20,26.5,28.00,1.08,3.50,f,Argo Invest,,8.00,+25,8.00,8.05,8.14,7.82,+.83,8.14,6.64,,
ARA,124.611,4.128,6.491,.073,.35,1.01,1.58,22.5,1.00,1.58,2.82,p,Ariadne Aust,,.355,+.5,.345,.355,.355,.35,-.97,.38,.275,,
ALL,9591.02,323.352,303.549,3.437,.42,13.14,20.30,27.2,15.50,1.31,2.81,,Aristocrat Leisure,,5.52,+19,5.51,5.53,5.61,5.33,+1.17,5.82,4.20,,
AIK,307.500,27.445,4.277,.030,.14,.82,1.00,11.5,-,-,-,,Armidale Invest,,.115,-.5,.115,.12,.115,.115,-6.56,.125,.054,,
AWN,3.400,10.294,2.283,.147,.03,31.00,5.94,15.7,3.25,1.83,3.49,f,Arowana Internat,,.93,-6,.905,.93,.99,.93,-8.46,1.05,.352,,
ARI,29427.7,1724.22,1399.16,1.045,1.34,.57,-2.06,-,9.00,-,11.76,,Arrium,,.765,+1.5,.76,.765,.785,.745,-.39,1.875,.73,,
AEM,1822.83,86.367,123.081,.005,-,-,-.25,-,-,-,-,,Artist & Entertain,,.012,-,.012,.013,.012,.011,-2.39,.018,.01,,
AJR,2000.00,136.002,280.841,-,-,-,-.17,-,-,-,-,,Arunta Resources,*,.001,-,.001,.002,.001,.001,-2.39,.013,.001,,
AJROB,-,1.730,18.339,-,-,-,-,-,-,-,-,,  opt dec14,,.001,-,-,.001,.001,.001,-2.39,.004,.001,,
AHY,11996.2,173.082,-,1.131,-,-,-,-,-,-,-,,Asaleo Care,,1.875,+7.5,1.86,1.88,1.925,1.775,+1.77,1.925,1.635,,
AIO,10884.5,576.553,628.299,5.804,.97,6.13,33.70,17.7,12.00,2.81,2.02,f,Asciano,,5.95,+6,5.94,5.95,5.99,5.87,-1.38,6.23,5.13,,
AFA,60.000,2.092,1.733,.107,.04,5.00,-8.89,-,-,-,-,,ASF Grp,,.20,+1.5,.19,.20,.20,.185,+5.71,.229,.088,,
ASZ,3041.26,50.794,93.896,.113,-,-,-8.21,-,-,-,-,f,ASG Grp,,.545,+3.5,.54,.545,.56,.51,+4.47,.56,.345,,
DIG,1325.00,57.506,13.473,.036,-,-,-.01,-,-,-,-,,Asia Pac Digital,,.018,-,.018,.019,.019,.018,-2.39,.028,.004,,
AJD,512.534,24.029,41.363,.125,1.02,1.06,5.10,21.3,8.56,.60,7.89,,Asia Pacific Data,,1.085,-,1.085,1.09,1.09,1.065,-2.39,1.135,.99,,
AJJ,136.840,1.371,3.178,.016,.03,2.50,-.53,-,.20,-,2.67,,Asian American Med,,.075,-.5,.075,.08,.08,.075,-8.64,.15,.075,,
AUF,183.877,7.588,15.446,.135,.96,1.11,-.69,-,3.00,-,2.82,,Asian Masters Fund,,1.065,+.5,1.05,1.065,1.065,1.04,-1.92,1.15,.99,,
AKF,-,12.159,9.743,.008,.18,.64,-2.06,-,-,-,-,f,ASK Funding,,.115,-,.115,.125,.115,.115,-2.39,.138,.08,,
APZ,301.377,15.904,273.353,.144,1.65,.73,-58.79,-,11.50,-,9.58,,Aspen Grp,†,1.20,-3,1.20,1.23,1.23,1.18,-4.83,1.85,1.15,,
ASP,21.800,.293,1.849,.010,-.09,-,.26,15.4,-,-,-,,Aspermont,*,.04,-.2,.01,.05,.027,.025,-9.37,.041,.023,,
AIR,40.000,.858,7.321,.003,.20,.48,-8.01,-,-,-,-,,Astivita,,.096,-1.4,.096,.12,.115,.096,-15.12,.16,.085,,
AJA,114.072,16.297,23.788,.280,5.68,.73,214.94,1.9,20.00,10.75,4.81,,Astro Japan Prop Grp,,4.16,-2,4.11,4.24,4.27,4.07,-2.87,4.30,3.25,,
ATR,16.746,1.121,.479,.039,-,-,-5.21,-,-,-,-,,Astron Corp,,.32,-,.30,.40,.32,.32,-2.39,.425,.164,,
ASX,2235.83,75.701,108.598,6.938,6.60,5.43,196.10,18.3,170.50,1.15,4.76,f,ASX,,35.84,+42,35.80,35.90,36.04,35.23,-1.21,37.96,34.01,,
