ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 21, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4203.4 at 2011-10-21T16:39:29. Report at Friday, October 21, 2011. Processed Saturday at 2011-10-22T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,11.407,.717,1.624,.085,.24,15.0,24.20,14.9,15.50,1.56,4.31,f,1300 Smiles,,3.60,+6,3.54,3.74,3.60,3.55,+3.23,4.25,3.00,,
TQH,-,1.614,2.088,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,-,.071,.10,.08,.08,+1.54,.08,.041,,
FCS,19.010,1.134,5.004,.009,.09,.6,.03,183.3,-,-,-,,4C Sec Solution,,.055,+3.8,.017,.055,.055,.017,+225.1,.055,.01,,
AAY,4.150,4.405,7.026,.007,-,-,.22,22.7,-,-,-,,AACL Hldgs,,.05,-,-,-,.05,.05,+1.54,.071,.029,,
AAQ,504.000,171.356,-,.003,-,-,-.30,-,-,-,-,,AAQ Hldgs,†,.008,-,.008,.009,.008,.008,+1.54,.725,.007,,
ABP,1653.97,134.830,912.673,.735,2.76,.7,4.66,40.8,16.50,.28,8.68,,Abacus Prop,†,1.90,-,1.90,1.945,1.995,1.89,+1.54,2.45,1.78,,
ALR,183.406,6.608,3.942,.063,1.11,.9,3.24,32.4,9.50,.34,9.05,f,Aberdeen Leaders,,1.05,+1,1.05,1.065,1.055,1.02,+2.50,1.345,.98,,
AKG,29.000,.380,.210,.026,.09,6.1,5.40,10.2,4.00,1.35,7.27,f,Academies A'asia,,.55,+4,.51,.55,.55,.51,+9.38,.55,.45,,
ACR,2051.77,119.736,54.032,.556,-,-,34.73,9.6,-,-,-,,Acrux,,3.34,-14,3.34,3.36,3.54,3.33,-2.49,4.30,2.249,,
ACW,-,2.074,2.322,.001,.02,1.3,-1.66,-,-,-,-,,Actinogen,,.025,-,-,-,.025,.025,+1.54,.105,.02,,
ACWO,-,.009,.065,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+1.54,.014,.001,,
ACWOA,-,.234,-,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,-,.001,.001,+1.54,.015,.001,,
ACU,9650.00,834.275,79.593,.002,-,-,-.05,-,-,-,-,,Acuvax,,.001,-,.001,.002,.002,.001,+1.54,.005,.001,,
