ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 10, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5935.4 at 2015-04-10T16:39:06. Report at Friday, April 10, 2015. Processed Saturday at 2015-04-11T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,14.630,.266,.567,.155,.38,17.24,24.60,26.6,17.00,1.45,2.60,f,1300 Smiles,,6.55,+8,6.42,6.54,6.55,6.42,+.12,7.00,5.62,,
TIX,511.158,11.958,7.810,.332,2.19,1.21,48.68,5.5,19.58,2.49,7.36,,360 Capital Indust,,2.66,+12,2.55,2.68,2.66,2.50,+3.61,2.79,2.141,,
TGP,199.619,18.808,16.128,.316,-,-,15.09,8.4,5.29,2.85,4.17,,360 Capital Grp,,1.27,-6,1.245,1.27,1.33,1.265,-5.63,1.41,.74,,
TOF,219.909,7.111,-,.163,2.10,1.00,4.70,44.7,12.75,.37,6.07,,360 Capital Office,,2.10,-5,2.08,2.14,2.15,2.06,-3.44,2.24,1.92,,
3DM,9936.53,248.085,25.959,.020,.01,10.00,-.24,-,-,-,-,,3D Medical,†,.10,-,.10,.105,.105,.088,-1.12,.195,.001,,
3PL,3396.29,7.810,-,.328,.10,24.30,-2.29,-,-,-,-,,3P Learning,,2.43,+8,2.40,2.45,2.45,2.33,+2.29,2.68,1.94,,
8CO,-,.565,-,.003,-,-,-.61,-,-,-,-,,8common,,.19,-,.105,.19,.19,.19,-1.12,.295,.17,,
8IH,721.000,8.870,-,.207,-,-,-,-,-,-,-,,8I Hldgs,,.58,+6,.555,.58,.58,.52,+10.42,.58,.25,,
NNW,1073.01,24.797,15.477,.025,.04,4.13,.13,126.9,-,-,-,,99 Wuxian,,.165,+.5,.165,.185,.19,.15,+2.01,.73,.15,,
AYI,2200.00,5.000,60.682,.004,-,-,.04,2.5,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-1.12,.002,.001,,
ABP,2638.03,48.459,46.188,1.616,2.42,1.21,24.24,12.1,17.00,1.43,5.78,,Abacus Prop,,2.94,+6,2.92,2.94,2.94,2.85,+.96,3.337,2.341,,
ALR,31.828,2.015,1.773,.074,1.36,.88,2.86,41.8,6.50,.44,5.44,f,Aberdeen Leaders,,1.195,-.5,1.19,1.24,1.22,1.185,-1.54,1.295,1.04,,
AKG,13.800,4.287,.773,.047,-.01,-,6.20,12.2,4.50,1.38,5.96,f,Academies A'asia,,.755,-,.755,.785,.755,.75,-1.12,1.40,.645,,
ACX,796.181,3.494,-,.339,-,-,27.00,7.6,-,-,-,,Aconex,,2.06,+2,2.01,2.06,2.06,2.02,-.14,2.06,1.65,,
ACQ,505.670,4.540,-,.040,.85,.92,-8.05,-,-,-,-,,Acorn Capital Invest,,.78,+1.5,.765,.79,.78,.765,+.84,.96,.715,,
ACQO,338.744,4.976,-,-,-,-,-,-,-,-,-,,  opt oct15,,.003,-.1,.003,.004,.004,.003,-26.12,.04,.001,,
ACR,1097.45,51.977,81.582,.139,.09,9.28,6.01,13.9,8.00,.75,9.58,f,Acrux,,.835,-.5,.82,.84,.86,.805,-1.71,2.10,.75,,
ACW,1158.53,60.815,9.405,.041,.01,8.40,-.58,-,-,-,-,,Actinogen,,.084,-.4,.08,.084,.088,.08,-5.66,.095,.011,,
ACWOA,-,.353,-,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,.001,.002,.002,-1.12,.006,.001,,
ADA,35.500,.359,.179,.032,.12,3.33,-2.60,-,.75,-,1.88,,Adacel Tech,,.40,+5.5,.40,.495,.40,.345,+14.82,.40,.20,,
AAU,-,.219,2.104,.003,-.03,-,-1.78,-,-,-,-,,Adcorp Aust,,.051,-,.042,.048,.051,.051,-1.12,.095,.04,,
ABC,5443.79,111.491,124.878,3.001,1.35,3.43,26.90,17.2,17.00,1.58,3.67,f,Adelaide Brighton,,4.63,+7,4.61,4.64,4.71,4.555,+.42,4.71,3.12,,
AHZ,42511.9,277.082,355.737,.132,.01,8.20,-1.22,-,-,-,-,,ADMEDUS,,.082,+1.1,.08,.082,.084,.072,+14.37,.167,.071,,
ADJ,1952.05,52.909,156.758,.093,.69,.13,-1.04,-,-,-,-,,Adslot,,.088,-.2,.088,.09,.094,.085,-3.34,.17,.065,,
ABV,500.000,24.329,24.849,.010,-,-,-.64,-,-,-,-,,Adv Braking Tech,,.007,-,.006,.007,.007,.007,-1.12,.01,.005,,
ABVO,-,.400,-,-,-,-,-,-,-,-,-,,  opt aug16,,.003,-,-,.003,.003,.003,-1.12,.003,.002,,
ASW,75.000,.350,.238,.026,.15,4.07,3.69,16.5,3.85,.96,6.31,f,Advanced Share Reg,,.61,-.5,.615,.63,.61,.60,-1.93,.68,.595,,
AER,750.360,1.626,-,.004,-,-,-,-,-,-,-,,Aeeris,,.21,-2,.21,.22,.23,.19,-9.81,.25,.19,,
AEI,208.053,13.568,.633,.068,.01,48.00,-1.36,-,-,-,-,,Aeris Environmental,,.48,-1,.465,.485,.49,.455,-3.16,.60,.086,,
AFJ,5006.76,55.271,27.227,.224,-.15,-,-2.90,-,-,-,-,,Affinity Education,,1.06,-1,1.055,1.06,1.09,1.05,-2.05,1.480,1.035,,
AFT,-,1.000,1.021,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,-1.12,.001,.001,,
AHA,86.789,3.191,2.085,.002,-,-,-.03,-,-,-,-,,AG Financial,,.006,-.4,.006,.01,.01,.006,-41.12,.063,.006,,
AGX,300.267,8.278,34.076,.002,.01,1.30,.79,1.6,-,-,-,,Agenix,,.013,-.1,.013,.016,.014,.013,-8.26,.019,.01,,
AGXO,-,.115,.144,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,-1.12,.001,.001,,
AGL,4890.64,112.343,94.422,10.195,8.49,1.78,103.90,14.5,63.00,1.65,4.17,f,AGL Energy,,15.11,-1,15.05,15.15,15.37,14.96,-1.18,15.590,12.55,,
AGJ,7.000,.744,.998,.009,.11,.82,1.76,5.1,.52,3.38,5.78,,Agricultural Land,,.09,-,.09,.095,.09,.09,-1.12,.105,.076,,
APW,536.400,24.825,40.278,.064,-,-,5.82,2.4,.23,25.30,1.64,,AIMS Prop Sec Fund,,.14,-,.135,.14,.14,.14,-1.12,.15,.083,,
AGI,2428.07,60.598,34.204,.906,.71,3.96,19.00,14.8,10.00,1.90,3.56,f,Ainsworth Game Tech,,2.81,-2,2.80,2.84,2.90,2.80,-1.83,4.21,2.03,,
AIZ,79.254,1.944,6.559,3.061,1.45,1.88,21.72,12.6,11.15,1.95,4.08,,Air New Zealand,,2.73,+10,2.67,2.73,2.75,2.67,+2.68,2.90,1.595,,
AJL,161.686,3.976,5.870,.072,.38,.71,-9.60,-,-,-,-,,AJ Lucas Grp,,.27,+1.5,.265,.27,.27,.235,+4.76,.945,.215,,
ACL,2753.56,42.038,17.458,.022,.04,1.73,-5.30,-,-,-,-,,Alchemia,,.069,+.3,.069,.072,.075,.064,+3.43,.68,.056,,
AAI,-,.391,.009,.249,-,-,-246.13,-,9.50,-,.40,,Alcoa Inc,,23.69,-,-,23.65,23.69,23.69,-1.12,26.86,13.01,,
LEP,245.751,8.970,6.416,.724,1.96,1.89,15.98,23.2,16.65,.96,4.50,,ALE Prop Grp,,3.70,-20,3.68,3.70,3.90,3.65,-6.25,3.94,2.83,,
AJX,2496.82,149.725,19.860,.178,-.01,-,-2.25,-,-,-,-,,Alexium Int'l,,.72,+3,.715,.72,.735,.69,+3.23,.835,.082,,
AEB,101.205,6.971,9.990,.017,.01,5.20,-.80,-,-,-,-,,Algae.Tec,,.052,-.5,.052,.06,.057,.052,-9.89,.125,.04,,
AMT,-,.262,.083,.010,.07,2.14,-.45,-,-,-,-,,Allegra Orthopaedics,,.15,-,.10,.14,.15,.15,-1.12,.15,.049,,
