ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 6, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5868.6 at 2015-03-06T16:49:06. Report at Friday, March 6, 2015. Processed Saturday at 2015-03-07T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,15.246,.192,.292,.158,.38,17.55,24.60,27.1,17.00,1.45,2.55,f,1300 Smiles,,6.67,+7,6.67,6.79,6.84,6.61,+1.57,7.00,5.62,,
TIX,1924.59,7.639,3.370,.325,2.19,1.19,48.68,5.3,18.75,2.60,7.21,,360 Capital Indust,,2.60,-,2.55,2.60,2.67,2.52,+.51,2.79,2.061,,
TGP,553.662,15.698,8.684,.286,-,-,15.09,7.6,5.06,2.98,4.40,,360 Capital Grp,,1.15,-1,1.13,1.165,1.165,1.12,-.36,1.21,.71,,
TOF,295.966,5.766,-,.166,2.10,1.01,4.70,45.3,8.50,.55,3.99,,360 Capital Office,,2.13,-1,2.13,2.14,2.18,2.10,+.04,2.24,1.92,,
3DM,53855.0,111.605,9.327,.030,-,-,-.05,-,-,-,-,,3D Medical,†,.15,+5.9,.145,.15,.15,.094,+65.34,.15,.001,,
3PL,1349.06,3.006,-,.340,.10,25.20,-2.29,-,-,-,-,,3P Learning,,2.52,+3,2.47,2.53,2.68,2.35,+1.71,2.68,1.94,,
8CO,-,.435,-,.003,-,-,-.61,-,-,-,-,,8common,,.21,-,.21,.22,.21,.21,+.51,.295,.195,,
8IH,340.270,5.510,-,.143,-,-,-,-,-,-,-,,8I Hldgs,,.40,-,.385,.40,.40,.385,+.51,.43,.25,,
NNW,7024.37,16.385,5.401,.030,.02,10.00,.10,200.0,-,-,-,,99 Wuxian,,.20,-11,.19,.20,.305,.18,-34.98,.73,.18,,
AYI,-,1.800,17.998,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+.51,.002,.001,,
ABP,2584.39,31.868,29.841,1.591,2.42,1.28,24.24,12.7,17.00,1.43,5.50,,Abacus Prop,,3.09,+2,3.08,3.11,3.20,3.03,+1.16,3.35,2.27,,
ALR,76.341,1.550,.883,.075,1.23,.98,2.86,42.3,7.25,.39,5.99,f,Aberdeen Leaders,,1.21,-3,1.19,1.23,1.24,1.19,-1.91,1.36,1.04,,
AKG,132.055,3.804,.471,.047,-.01,-,6.20,12.1,4.50,1.38,6.00,f,Academies A'asia,,.75,+9,.75,.77,.75,.645,+14.46,1.40,.645,,
ACX,220.448,1.423,-,.321,-,-,27.00,7.2,-,-,-,,Aconex,,1.95,-4,1.93,1.95,2.02,1.95,-1.50,2.02,1.65,,
ACQ,226.971,3.387,-,.039,.85,.90,-8.05,-,-,-,-,,Acorn Capital Invest,,.765,+1.5,.76,.79,.79,.745,+2.51,.96,.715,,
ACQO,25.000,2.729,-,-,-,-,-,-,-,-,-,,  opt oct15,,.003,-,.004,.006,.003,.003,+.51,.04,.001,,
ACR,10442.8,36.076,50.956,.142,.09,9.44,6.01,14.1,8.00,.75,9.41,f,Acrux,,.85,-21,.85,.86,1.08,.79,-19.30,2.10,.75,,
ACW,2499.47,38.088,6.069,.035,.01,7.20,-.58,-,-,-,-,,Actinogen,,.072,+.5,.072,.073,.074,.063,+7.97,.079,.011,,
ACWOA,-,.250,-,-,-,-,-,-,-,-,-,,  opt sep15,,.006,-,.001,.005,.006,.006,+.51,.006,.001,,
ACU,6003.60,38.427,-,.003,-,-,-.04,-,-,-,-,,Acuvax,†,.025,+.2,.024,.025,.026,.022,+9.20,.029,.001,,
ADA,38.917,.245,.130,.029,.12,3.08,-2.60,-,.75,-,2.03,,Adacel Tech,,.37,+1.3,.35,.50,.37,.33,+4.08,.42,.20,,
AAU,-,.128,.630,.003,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.052,-,.052,.06,.052,.052,+.51,.095,.04,,
ABC,15225.2,67.591,54.993,2.917,1.35,3.33,26.90,16.7,17.00,1.58,3.78,f,Adelaide Brighton,,4.50,+22,4.49,4.52,4.52,4.21,+5.65,4.52,3.12,,
AHZ,33721.2,96.297,277.748,.126,.01,8.70,-1.22,-,-,-,-,,ADMEDUS,,.087,-1.3,.086,.087,.099,.081,-12.49,.17,.081,,
