ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 23, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5470.3 at 2014-05-23T16:38:06. Report at Friday, May 23, 2014. Processed Saturday at 2014-05-24T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,13.164,1.036,1.036,.142,.61,9.84,20.85,28.8,15.00,1.39,2.50,f,1300 Smiles,,6.00,-,5.90,6.00,6.00,5.90,-.21,7.25,5.35,,
TIX,422.415,9.860,56.746,.202,1.94,1.14,17.12,12.9,18.45,.93,8.35,,360 Cap Indust Fund,†,2.21,+1,2.21,2.24,2.23,2.165,+.25,2.24,1.96,,
TGP,505.776,19.882,22.088,.188,.60,1.26,7.66,9.9,4.75,1.61,6.29,,360 Capital Grp,†,.755,-.5,.755,.76,.78,.75,-.87,.815,.465,,
TOF,502.360,3.822,-,.156,-,-,-,-,-,-,-,,360 Capital Office,,2.005,-.5,2.00,2.01,2.04,2.00,-.46,2.04,1.92,,
NNW,804.410,20.211,-,.026,-,-,-,-,-,-,-,,99 Wuxian,,.39,-,.39,.395,.40,.385,-.21,.60,.30,,
AYI,-,67.643,20.728,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.21,.005,.001,,
ABP,2092.65,63.390,48.880,1.259,2.34,1.05,18.46,13.3,16.50,1.12,6.73,,Abacus Prop,,2.45,-,2.44,2.45,2.485,2.41,-.21,2.51,2.14,,
ALR,128.351,2.482,4.511,.078,1.22,1.04,2.93,43.2,8.75,.33,6.92,f,Aberdeen Leaders,,1.265,+1,1.25,1.265,1.28,1.24,+.59,1.385,1.18,,
AKG,32.541,1.706,3.104,.058,.16,6.47,8.70,11.9,5.00,1.74,4.83,f,Academies A'asia,,1.035,-2.5,1.035,1.10,1.10,1.01,-2.57,1.10,.77,,
ACQ,522.725,2.509,-,.045,-,-,-,-,-,-,-,,Acorn Capital Invest,,.895,-1.5,.895,.91,.915,.895,-1.86,.96,.895,,
ACQO,629.000,3.017,-,.002,-,-,-,-,-,-,-,,  opt oct15,,.031,-.6,.035,.039,.04,.031,-16.42,.04,.03,,
ACR,9081.39,155.466,74.282,.155,.22,4.23,17.87,5.2,8.00,2.23,8.60,,Acrux,,.93,-6,.925,.94,1.005,.88,-6.27,3.646,.88,,
