ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 27, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5429.1 at 2014-06-27T16:41:06. Report at Friday, June 27, 2014. Processed Saturday at 2014-06-28T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,27.758,1.169,1.119,.142,.61,9.84,20.85,28.8,15.00,1.39,2.50,f,1300 Smiles,,6.00,+1,5.92,6.00,6.00,5.91,-.34,7.25,5.35,,
TIX,347.942,11.397,67.430,.204,1.94,1.15,17.12,13.0,18.45,.93,8.27,,360 Cap Indust Fund,†,2.23,-4,2.23,2.25,2.32,2.22,-2.27,2.35,1.96,,
TGP,642.087,22.335,22.437,.194,.60,1.30,7.66,10.2,4.75,1.61,6.09,,360 Capital Grp,†,.78,-1.5,.77,.79,.81,.765,-2.40,.83,.465,,
TOF,2876.56,12.323,-,.154,-,-,-,-,-,-,-,,360 Capital Office,,1.985,-4.5,1.985,1.99,2.04,1.98,-2.73,2.05,1.92,,
NNW,1777.93,32.043,-,.066,-,-,-,-,-,-,-,,99 Wuxian,,.63,+5,.61,.63,.64,.565,+8.11,.64,.30,,
AYI,-,67.643,29.738,-,-,-,-.54,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.51,.005,.001,,
ABP,5482.63,85.460,73.265,1.290,2.34,1.07,18.46,13.6,16.50,1.12,6.57,,Abacus Prop,,2.51,+1,2.51,2.52,2.56,2.45,-.11,2.565,2.14,,
ALR,273.311,3.366,5.484,.075,1.20,1.03,2.93,42.0,7.00,.42,5.69,f,Aberdeen Leaders,,1.23,-6,1.23,1.25,1.275,1.23,-5.16,1.385,1.195,,
AKG,140.542,3.327,3.199,.067,.16,7.50,8.70,13.8,5.00,1.74,4.17,f,Academies A'asia,,1.20,+8,1.12,1.80,1.23,1.10,+6.63,1.23,.78,,
ACQ,893.789,4.662,-,.046,-,-,-,-,-,-,-,,Acorn Capital Invest,,.90,+2.5,.87,.90,.90,.85,+2.35,.96,.85,,
ACQO,280.000,5.098,-,.001,-,-,-,-,-,-,-,,  opt oct15,,.029,-.1,.03,.031,.03,.029,-3.84,.04,.025,,
ACR,9701.66,217.408,89.751,.167,.22,4.57,17.87,5.6,8.00,2.23,7.96,,Acrux,,1.005,-,1.00,1.02,1.14,1.00,-.51,3.579,.75,,
ACW,163.626,11.493,1.852,.002,.01,1.10,-.47,-,-,-,-,,Actinogen,†,.011,-.9,.015,.019,.02,.011,-45.51,.045,.01,,
ACWOA,-,-,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,-,-,-,.001,.001,.001,-.51,.001,.001,,
ADA,21.590,.525,.917,.024,.14,2.14,.70,42.9,-,-,-,,Adacel Tech,,.30,-,.28,.35,.30,.30,-.51,.57,.215,,
AAU,97.100,2.563,4.924,.004,-.01,-,-5.55,-,-,-,-,,Adcorp Aust,,.062,-,.064,.065,.062,.062,-.51,.125,.04,,
ABC,14902.4,243.470,257.249,2.242,1.38,2.54,23.70,14.8,16.50,1.44,4.71,f,Adelaide Brighton,,3.50,+12,3.46,3.52,3.515,3.35,+3.04,4.375,3.108,,
ADQ,-,45.080,28.832,.004,.04,.30,-2.11,-,-,-,-,,ADG Global Supply,,.012,-,.01,.012,.012,.012,-.51,.025,.009,,
