ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 9, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5038.8 at 2013-08-09T16:53:06. Report at Friday, August 9, 2013. Processed Saturday at 2013-08-10T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,174.718,1.763,1.988,.153,.65,9.95,28.92,22.4,19.20,1.51,2.97,f,1300 Smiles,,6.47,-11,6.47,6.55,6.60,6.45,-.50,6.79,5.00,,
TIX,302.744,71.190,-,.193,-,-,-,-,-,-,-,,360 Cap Indust Fund,†,2.06,+1,2.06,2.07,2.07,2.06,+1.66,2.26,1.423,,
AYI,-,32.607,26.378,.001,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.003,-,.002,.003,.003,.003,+1.17,.011,.001,,
AAY,50.000,3.623,6.674,-,-.03,-,2.48,.3,-,-,-,,AACL Hldgs,,.007,+.3,.006,.008,.007,.004,+76.17,.03,.003,,
ABP,2795.79,88.427,126.336,.988,2.30,.95,6.83,31.9,16.50,.41,7.57,,Abacus Prop,,2.18,-4,2.16,2.21,2.24,2.14,-.63,2.51,1.925,,
ALR,111.956,6.206,5.279,.076,1.08,1.16,2.64,47.3,9.50,.28,7.60,f,Aberdeen Leaders,,1.25,+5,1.25,1.28,1.29,1.245,+5.22,1.365,.98,,
AKG,213.100,3.530,.044,.046,.12,7.08,7.01,12.1,5.00,1.40,5.88,f,Academies A'asia,,.85,+3,.83,.85,.90,.82,+4.83,.90,.49,,
ACR,2222.31,108.316,141.782,.548,.11,29.91,2.73,120.5,8.00,.34,2.43,,Acrux,,3.29,-12,3.28,3.29,3.44,3.24,-2.34,4.18,2.64,,
ACW,-,2.276,4.052,.002,-,-,-.15,-,-,-,-,,Actinogen,,.017,-,.016,.03,.017,.017,+1.17,.039,.01,,
ACWOA,-,.107,.448,-,-,-,-,-,-,-,-,,  opt sep15,,-,-,-,-,.001,.001,+1.17,.002,.001,,
