ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 5, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4169.7 at 2011-08-05T16:39:05. Report at Friday, August 5, 2011. Processed Saturday at 2011-08-06T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,34.519,.400,1.457,.068,.18,17.8,22.77,14.1,14.70,1.55,4.59,f,1300 Smiles,,3.20,-13,3.14,3.20,3.47,3.20,+3.45,4.25,3.15,,
TQH,-,.464,.893,.010,-.06,-,1.08,5.6,-,-,-,,3Q Hldgs,,.06,-,.07,-,.06,.06,+7.35,.11,.041,,
FCS,-,.787,3.278,.003,.01,2.1,-.15,-,-,-,-,,4C Sec Solution,,.021,-,-,-,.018,.018,+7.35,.045,.012,,
AAY,320.000,2.045,4.229,.004,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.061,+1.6,.05,.066,.066,.05,+42.91,.071,.022,,
AAQ,3500.00,131.614,-,.004,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.009,-.1,.008,.009,.01,.009,-2.65,.725,.008,,
ABP,1675.59,80.785,711.563,.780,2.83,.7,2.91,70.8,16.50,.18,8.01,,Abacus Prop,†,2.06,-3,2.00,2.10,2.15,1.98,+5.92,2.45,1.975,,
ALR,148.295,4.371,2.956,.064,1.24,.9,4.77,22.1,9.50,.50,9.00,f,Aberdeen Leaders,,1.055,-7.5,1.08,1.09,1.16,1.05,+.71,1.345,1.05,,
AKG,-,.137,.138,.026,.15,3.7,4.95,11.1,4.00,1.24,7.27,f,Academies A'asia,,.55,-,.36,.545,.55,.55,+7.35,.55,.365,,
ACR,3832.28,65.859,42.815,.621,.77,4.8,65.08,5.7,-,-,-,,Acrux,,3.73,-37,3.72,3.74,4.29,3.50,-1.67,4.29,1.545,,
ACW,65.701,1.474,1.430,.001,.02,1.5,-2.12,-,-,-,-,,Actinogen,,.03,-.1,.031,.049,.031,.03,+4.13,.105,.03,,
ACWO,-,.007,.013,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,+7.35,.014,.001,,
ACWOA,-,.148,-,-,-,-,-,-,-,-,-,,  opt sep15,,.005,-,-,-,.005,.005,+7.35,.015,.005,,
ACU,9400.00,731.273,44.866,.004,-,-,-.14,-,-,-,-,,Acuvax,,.002,+.1,.001,.002,.002,.001,+107.4,.005,.001,,
ADA,30.654,1.560,3.795,.029,.17,2.1,-2.10,-,-,-,-,,Adacel Tech,,.36,+7.5,.285,.34,.36,.285,+33.67,.43,.18,,
AAU,111.400,12.360,5.494,.008,.08,1.7,-9.67,-,1.00,-,7.41,f,Adcorp Aust,,.135,+.5,.13,.14,.135,.125,+11.20,.25,.125,,
ABN,-,360.902,429.927,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,-,-,.001,.001,+7.35,.002,.001,,
ABC,12151.0,267.434,344.174,1.553,1.19,2.1,23.90,10.2,16.50,1.45,6.76,f,Adelaide Brighton,,2.44,-18,2.44,2.47,2.73,2.37,+.48,3.692,2.37,,
AYT,1091.83,15.283,7.914,.022,.27,.9,11.88,2.0,8.30,1.43,35.32,,Adelaide Mgd,,.235,+.5,.235,.245,.24,.23,+9.52,.296,.180,,
ADQ,372.500,8.808,7.506,.018,.03,2.6,-.86,-,-,-,-,,ADG Global Supply,,.079,-.6,.065,.08,.085,.079,+.29,.085,.05,,
