ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 26, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5536.1 at 2015-06-26T16:41:06. Report at Friday, June 26, 2015. Processed Saturday at 2015-06-27T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,99.367,.542,1.166,.168,.38,18.68,24.60,28.9,17.00,1.45,2.39,f,1300 Smiles,,7.10,+60,7.12,7.15,7.20,6.41,+10.22,7.20,5.70,,
1ST,488.080,9.911,-,.009,-,-,-,-,-,-,-,,1ST Available,,.16,-,.15,.155,.16,.14,+.99,.22,.14,,
TIX,824.639,20.462,11.306,.368,2.19,1.11,48.68,5.0,21.00,2.32,8.68,,360 Capital Indust,,2.42,-9,2.42,2.44,2.52,2.42,-2.59,2.79,2.17,,
TGP,277.829,27.598,22.130,.259,-,-,15.09,6.9,5.52,2.73,5.31,,360 Capital Grp,,1.04,-1,1.02,1.08,1.115,1.04,+.04,1.41,.775,,
TOF,735.948,12.727,12.202,.158,2.10,.97,4.70,43.2,17.00,.28,8.37,,360 Capital Office,,2.03,-7,2.03,2.10,2.12,1.99,-2.34,2.24,1.925,,
TOT,24.155,1.508,-,.046,-,-,-,-,-,-,-,,360 Capital Total Re,,1.17,-2,1.10,1.19,1.20,1.17,-.69,1.35,1.16,,
3DM,9765.47,332.558,200.124,.024,.01,12.00,-.24,-,-,-,-,,3D Medical,†,.12,+3,.12,.125,.125,.105,+34.32,.195,.004,,
3PL,240.010,19.596,-,.302,.10,22.40,-2.29,-,-,-,-,,3P Learning,,2.24,-11,2.18,2.24,2.41,2.18,-3.69,2.85,1.94,,
8CO,230.373,1.184,-,.003,-,-,-.61,-,-,-,-,,8common,,.24,+5.5,.21,.255,.25,.185,+30.72,.295,.145,,
8IH,132.616,17.172,-,.321,-,-,-,-,-,-,-,,8I Hldgs,,.90,+2,.84,.90,.965,.87,+3.26,1.13,.25,,
