ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 28, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5298.1 at 2014-11-28T16:41:06. Report at Friday, November 28, 2014. Processed Saturday at 2014-11-29T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,25.337,2.131,2.442,.146,.35,17.57,21.00,29.3,14.50,1.45,2.36,f,1300 Smiles,,6.15,+15,6.08,6.14,6.15,5.96,+2.39,6.98,5.35,,
TIX,748.435,31.896,94.586,.304,2.21,1.12,45.00,5.5,18.75,2.40,7.56,,360 Capital Indust,,2.48,+18,2.41,2.48,2.49,2.28,+7.71,2.49,1.952,,
TGP,368.120,43.054,73.127,.249,.61,1.64,12.05,8.3,5.06,2.38,5.06,,360 Capital Grp,,1.00,+5,.99,1.025,1.025,.945,+5.15,1.07,.60,,
TOF,143.950,32.650,-,.159,-,-,-,-,-,-,-,,360 Capital Office,,2.04,+2,2.03,2.04,2.04,2.00,+.88,2.09,1.92,,
3PL,617.838,28.424,-,.303,-,-,-,-,-,-,-,,3P Learning,,2.25,-10,2.18,2.28,2.39,2.20,-4.37,2.60,2.13,,
8CO,195.932,3.951,-,.003,-,-,-,-,-,-,-,,8common,,.22,-1.5,.22,.24,.24,.22,-6.50,.295,.21,,
NNW,2189.70,79.469,31.547,.062,.02,20.75,.10,415.0,-,-,-,,99 Wuxian,,.415,+.5,.415,.42,.43,.40,+1.11,.73,.30,,
AYI,1300.00,157.209,53.290,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.11,.002,.001,,
ABP,2572.45,164.597,125.673,1.476,2.38,1.21,22.27,12.9,16.75,1.33,5.84,,Abacus Prop,,2.87,+7,2.87,2.89,2.92,2.79,+2.39,2.92,2.18,,
ALR,216.618,7.182,8.477,.068,1.20,.93,3.02,36.8,6.25,.48,5.63,f,Aberdeen Leaders,,1.11,-1,1.11,1.12,1.13,1.09,-1.01,1.385,1.09,,
AKG,162.917,6.923,8.199,.072,.05,23.20,9.80,11.8,5.50,1.78,4.74,f,Academies A'asia,,1.16,-,1.15,1.19,1.16,1.15,-.11,1.40,.835,,
ACQ,72.517,10.545,-,.041,-,-,-,-,-,-,-,,Acorn Capital Invest,,.81,-3.5,.80,.82,.845,.80,-4.26,.96,.78,,
ACQO,90.000,11.659,-,-,-,-,-,-,-,-,-,,  opt oct15,,.01,-.5,.007,.015,.015,.01,-33.45,.04,.01,,
ACR,11766.2,392.526,159.010,.213,.12,10.67,16.80,7.6,16.00,1.05,12.50,f,Acrux,,1.28,-,1.255,1.29,1.45,1.185,-.11,2.632,.75,,
ACW,1627.00,31.056,4.263,.011,.01,4.40,-.29,-,-,-,-,,Actinogen,†,.044,+.9,.044,.047,.044,.038,+25.60,.05,.011,,
ACWOA,-,.350,.493,-,-,-,-,-,-,-,-,,  opt sep15,†,.001,-,-,.001,.001,.001,-.11,.001,.001,,
ACU,1700.00,28.543,79.931,.002,-,-,-.04,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-.11,.001,.001,,
ADA,4.378,.937,1.775,.020,.09,2.78,-2.90,-,-,-,-,,Adacel Tech,,.25,-,.25,.27,.255,.25,-.11,.50,.215,,
AAU,-,3.128,7.901,.002,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.04,-,.041,.06,.04,.04,-.11,.095,.04,,
ABC,6613.98,419.480,419.543,2.224,1.33,2.58,22.10,15.5,16.50,1.34,4.81,f,Adelaide Brighton,,3.43,+5,3.43,3.46,3.505,3.39,+1.37,4.375,3.12,,
ADQ,-,67.234,48.698,.003,.01,.80,-6.10,-,-,-,-,,ADG Global Supply,,.008,-,.004,.009,.008,.008,-.11,.02,.004,,
AHZ,14343.6,853.156,2038.48,.166,.02,5.75,-.55,-,-,-,-,,ADMEDUS,,.115,-,.115,.12,.125,.115,-.11,.185,.094,,
ADJ,3215.62,468.048,375.270,.105,-,-,-1.20,-,-,-,-,,Adslot,,.10,-1,.10,.105,.115,.10,-9.20,.17,.062,,
